id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2400c:subI	103	1.6728e-32	1.1807e-06	2.6e-05	31	68	-0.65316	0.99999	0.97119	1.0	3921	7	0.21655
RVBD0206c:mmpL3	137	4.902e-31	1.1807e-06	2.6e-05	32	89	-0.706	1.0	0.98562	1.0	3933	11	0.25639
RVBD2444c:rne	169	1.0124e-29	1.1807e-06	2.6e-05	33	106	-0.39474	0.99999	0.97505	1.0	3925	6	0.22835
RVBD2870c:dxr	93	1.1516e-29	1.1807e-06	2.6e-05	34	62	-0.76698	1.0	0.98445	1.0	3929	4	0.1756
RVBD2682c:dxs1	59	2.5766e-29	1.1807e-06	2.6e-05	35	43	-1.0833	0.99983	0.96197	1.0	3864	2	0.39878
RVBD1166:lpqW	150	1.2447e-28	1.1807e-06	2.6e-05	36	95	-0.67348	0.99993	0.87494	1.0	3886	14	0.23721
RVBD0058:dnaB	110	2.1863e-28	1.1807e-06	2.6e-05	37	70	-0.70134	1.0	0.99685	1.0	3954	10	0.22507
RVBD3410c:guaB3	83	6.359e-28	1.1807e-06	2.6e-05	38	53	-0.69853	0.9994	0.79444	1.0	3820	7	0.19993
RVBD2398c:cysW	97	6.2074e-27	1.1807e-06	2.6e-05	39	62	-0.8279	0.99527	0.39322	0.922773	3626	10	0.22977
RVBD0015c:pknA	75	3.0498e-25	1.1807e-06	2.6e-05	40	51	-1.2432	0.3467	0.00027273	0.002329	903	6	0.54826
RVBD1539:lspA	72	1.3533e-22	1.1807e-06	2.6e-05	41	53	-0.63196	1.0	0.99916	1.0	3953	3	0.21465
RVBD0467:icl1	81	3.6861e-22	1.1807e-06	2.6e-05	42	57	-0.34827	0.99999	0.98033	1.0	3911	2	0.32268
RVBD2457c:clpX	97	4.9624e-22	1.1807e-06	2.6e-05	43	59	-0.77082	0.96624	0.095309	0.396851	3090	8	0.21954
RVBD0677c:mmpS5	7	1.134e-21	1.1807e-06	2.6e-05	44	7	-4.4019	1.0	1.0	1.0	4012	0	0
RVBD2711:ideR	56	5.7121e-20	1.1807e-06	2.6e-05	45	42	-0.53437	0.9999	0.97602	1.0	3875	4	0.15227
RVBD2201:asnB	173	2.3714e-19	1.1807e-06	2.6e-05	46	88	-0.8616	1.0	0.99994	1.0	3985	19	0.20818
RVBD1830:RVBD1830	29	3.4286e-19	1.1807e-06	2.6e-05	47	22	-1.5859	0.95126	0.59811	1.0	2935	3	0.26473
RVBD1476:RVBD1476	77	5.7129e-19	1.1807e-06	2.6e-05	48	42	-0.90942	0.99944	0.8332	1.0	3822	7	0.19323
RVBD2476c:gdh	41	1.0824e-18	1.1807e-06	2.6e-05	49	34	-0.38184	1.0	0.99955	1.0	3956	1	0.18166
RVBD0543c:RVBD0543c	31	1.0883e-18	1.1807e-06	2.6e-05	50	26	-1.0589	1.0	0.99933	1.0	3943	0	0
RVBD1459c:RVBD1459c	203	2.693e-18	1.1807e-06	2.6e-05	51	101	-0.33268	0.99993	0.87541	1.0	3887	12	0.25879
RVBD0410c:pknG	19	6.2249e-18	1.1807e-06	2.6e-05	52	19	-0.86741	1.0	1.0	1.0	4011	0	0
RVBD2610c:pimA	108	4.95e-17	1.1807e-06	2.6e-05	53	63	-0.46348	0.99995	0.902	1.0	3896	9	0.16599
RVBD1423:whiA	58	1.174e-16	1.1807e-06	2.6e-05	54	34	-0.76312	1.0	0.99818	1.0	3938	3	0.1505
RVBD3193c:RVBD3193c	28	1.4425e-16	1.1807e-06	2.6e-05	55	26	-0.50366	1.0	1.0	1.0	3975	0	0
RVBD3823c:mmpL8	34	1.0643e-15	1.1807e-06	2.6e-05	56	28	-0.50823	1.0	0.99845	1.0	3934	1	0.13302
RVBD3779:RVBD3779	31	1.894e-15	1.1807e-06	2.6e-05	57	27	-0.29176	1.0	1.0	1.0	4004	0	0
RVBD1480:RVBD1480	52	2.7585e-15	1.1807e-06	2.6e-05	58	37	-0.93013	0.99833	0.88547	1.0	3752	3	0.32021
RVBD3044:fecB	13	3.2031e-15	1.1807e-06	2.6e-05	59	13	-1.0464	1.0	1.0	1.0	4009	0	0
RVBD1159:pimE	13	4.7198e-15	1.1807e-06	2.6e-05	60	13	-0.74663	1.0	1.0	1.0	4008	0	0
RVBD0455c:RVBD0455c	9	4.907e-15	1.1807e-06	2.6e-05	61	9	-2.7847	1.0	1.0	1.0	4007	0	0
RVBD0001:dnaA	36	7.187e-15	1.1807e-06	2.6e-05	62	25	-1.0771	0.99958	0.97374	1.0	3835	1	0.34184
RVBD1828:RVBD1828	41	1.0461e-14	1.1807e-06	2.6e-05	63	29	-0.7004	1.0	0.99998	1.0	3972	0	0
RVBD2399c:cysT	110	2.3436e-14	1.1807e-06	2.6e-05	64	57	-0.45795	1.0	0.99636	1.0	3952	5	0.2535
RVBD0472c:RVBD0472c	9	2.6948e-14	1.1807e-06	2.6e-05	65	9	-0.96002	1.0	1.0	1.0	4005	0	0
RVBD1411c:lprG	7	3.0221e-14	1.1807e-06	2.6e-05	66	7	-2.4383	1.0	1.0	1.0	4006	0	0
RVBD0002:dnaN	108	1.1171e-13	1.1807e-06	2.6e-05	67	59	-0.36	0.99999	0.96495	1.0	3918	10	0.21775
RVBD2518c:ldtB	8	2.9085e-13	1.1807e-06	2.6e-05	68	8	-1.4317	1.0	1.0	1.0	4002	0	0
RVBD3587c:RVBD3587c	38	3.2247e-13	1.1807e-06	2.6e-05	69	25	-1.1876	0.9985	0.9391	1.0	3760	2	0.30095
RVBD2397c:cysA1	87	5.9025e-13	1.1807e-06	2.6e-05	70	45	-0.60448	0.99967	0.82229	1.0	3847	9	0.23964
RVBD3809c:glf	35	1.3529e-12	1.1807e-06	2.6e-05	71	26	-0.65627	1.0	0.99948	1.0	3948	0	0
RVBD3810:pirG	5	1.3855e-12	1.1807e-06	2.6e-05	72	5	-1.828	1.0	1.0	1.0	4001	0	0
RVBD1248c:RVBD1248c	29	2.2107e-12	1.1807e-06	2.6e-05	73	24	-0.42069	0.9154	0.46111	0.978457	2631	1	0.5925
RVBD0364:RVBD0364	90	2.4079e-12	1.1807e-06	2.6e-05	74	46	-0.81577	1.0	0.99859	1.0	3959	5	0.20744
RVBD2051c:ppm1	249	3.7172e-12	1.1807e-06	2.6e-05	75	102	-0.36362	1.0	0.99968	1.0	3971	39	0.19959
RVBD3682:ponA2	15	3.834e-12	1.1807e-06	2.6e-05	76	15	-0.47985	1.0	1.0	1.0	3999	0	0
RVBD1410c:RVBD1410c	19	4.1634e-12	1.1807e-06	2.6e-05	77	17	-0.77763	1.0	1.0	1.0	3994	0	0
RVBD1111c:RVBD1111c	71	6.095e-12	1.1807e-06	2.6e-05	78	29	-1.2405	0.41868	0.00094334	0.007592	1020	18	0.22287
RVBD0876c:RVBD0876c	14	6.356e-12	1.1807e-06	2.6e-05	79	14	-0.61258	1.0	1.0	1.0	3998	0	0
RVBD2245:kasA	45	8.5057e-12	1.1807e-06	2.6e-05	80	23	-1.125	0.26595	0.0015266	0.011767	767	12	0.28939
RVBD0637:hadC	7	9.514e-12	1.1807e-06	2.6e-05	81	7	-1.9923	1.0	1.0	1.0	3992	0	0
RVBD0928:pstS3	9	9.734e-12	1.1807e-06	2.6e-05	82	9	-0.83104	1.0	1.0	1.0	3989	0	0
RVBD0423c:thiC	132	1.3847e-11	1.1807e-06	2.6e-05	83	60	-0.4724	1.0	0.98562	1.0	3932	15	0.20967
RVBD0929:pstC2	10	1.8041e-11	1.1807e-06	2.6e-05	84	10	-0.88524	1.0	1.0	1.0	3995	0	0
RVBD2869c:rip	15	3.1813e-11	1.1807e-06	2.6e-05	85	13	-1.1464	1.0	1.0	1.0	3960	0	0
RVBD3644c:RVBD3644c	105	3.2649e-11	1.1807e-06	2.6e-05	86	54	-0.40426	1.0	0.99724	1.0	3957	5	0.21709
RVBD1836c:RVBD1836c	15	5.6191e-11	1.1807e-06	2.6e-05	87	14	-0.50993	1.0	0.99998	1.0	3936	0	0
RVBD0993:galU	88	7.6885e-11	1.1807e-06	2.6e-05	88	47	-0.44023	0.99997	0.96363	1.0	3904	8	0.23263
RVBD0994:moeA1	9	9.9123e-11	1.1807e-06	2.6e-05	89	9	-0.77535	1.0	1.0	1.0	3978	0	0
RVBD0642c:mmaA4	8	1.0094e-10	1.1807e-06	2.6e-05	90	7	-0.89738	0.99995	0.99998	1.0	3894	0	0
RVBD2843:RVBD2843	8	1.3619e-10	1.1807e-06	2.6e-05	91	8	-0.82131	1.0	1.0	1.0	3990	0	0
RVBD3627c:RVBD3627c	85	2.03e-10	1.1807e-06	2.6e-05	92	44	-0.30825	0.9999	0.91902	1.0	3879	11	0.19553
RVBD0820:phoT	7	3.2677e-10	1.1807e-06	2.6e-05	93	7	-0.65669	1.0	1.0	1.0	3937	0	0
RVBD1607:chaA	9	5.3868e-10	1.1807e-06	2.6e-05	94	9	-0.44897	1.0	1.0	1.0	3987	0	0
RVBD2145c:wag31	62	6.7688e-10	1.1807e-06	2.6e-05	95	31	-0.52786	0.99999	0.99311	1.0	3916	2	0.20265
RVBD3822:RVBD3822	9	7.3836e-10	1.1807e-06	2.6e-05	96	9	-0.83858	1.0	1.0	1.0	3986	0	0
RVBD0037c:RVBD0037c	17	7.4554e-10	1.1807e-06	2.6e-05	97	15	-0.33067	1.0	1.0	1.0	3966	0	0
RVBD1823:RVBD1823	6	8.6082e-10	1.1807e-06	2.6e-05	98	6	-0.41215	1.0	1.0	1.0	3984	0	0
RVBD0818:RVBD0818	8	8.9865e-10	1.1807e-06	2.6e-05	99	8	-0.41586	1.0	1.0	1.0	3983	0	0
RVBD2926c:RVBD2926c	7	1.3534e-09	1.1807e-06	2.6e-05	100	7	-1.2973	1.0	1.0	1.0	3981	0	0
RVBD1798:eccA5	18	1.4116e-09	1.1807e-06	2.6e-05	101	16	-0.40797	0.99732	0.93905	1.0	3705	1	0.19299
RVBD2169c:RVBD2169c	9	1.7737e-09	1.1807e-06	2.6e-05	102	9	-0.83914	1.0	1.0	1.0	3979	0	0
RVBD0005:gyrB	55	2.3015e-09	1.1807e-06	2.6e-05	103	30	-0.44673	0.18332	0.00020425	0.001781	659	8	0.56628
RVBD3604c:RVBD3604c	80	2.3114e-09	1.1807e-06	2.6e-05	104	41	-0.52903	0.99783	0.65149	1.0	3723	9	0.2526
RVBD0412c:RVBD0412c	9	2.4442e-09	1.1807e-06	2.6e-05	105	9	-1.1723	1.0	1.0	1.0	3977	0	0
RVBD1698:mctB	9	2.7408e-09	1.1807e-06	2.6e-05	106	9	-0.88501	1.0	1.0	1.0	3976	0	0
RVBD1825:RVBD1825	8	3.1462e-09	1.1807e-06	2.6e-05	107	8	-0.38967	1.0	1.0	1.0	3974	0	0
RVBD1611:trpC	56	3.879e-09	1.1807e-06	2.6e-05	108	32	-0.2983	0.99158	0.6514	1.0	3522	3	0.28954
RVBD3267:RVBD3267	9	4.7413e-09	1.1807e-06	2.6e-05	109	9	-0.58551	1.0	1.0	1.0	3973	0	0
RVBD0411c:glnH	9	7.0481e-09	1.1807e-06	2.6e-05	110	8	-0.87929	0.99798	0.99086	1.0	3730	0	0
RVBD0017c:rodA	15	1.2393e-08	1.1807e-06	2.6e-05	111	13	-0.38123	1.0	1.0	1.0	3970	0	0
RVBD0815c:cysA2	10	1.5228e-08	1.1807e-06	2.6e-05	112	10	-0.33847	1.0	1.0	1.0	3969	0	0
RVBD0006:gyrA	152	1.6391e-08	1.1807e-06	2.6e-05	113	64	-0.29628	0.94144	0.043546	0.22267	2850	18	0.53632
RVBD3802c:RVBD3802c	89	2.0453e-08	1.1807e-06	2.6e-05	114	40	-0.47526	0.99733	0.57851	1.0	3706	10	0.26876
RVBD0452:RVBD0452	9	3.1023e-08	1.1807e-06	2.6e-05	115	9	-0.53389	1.0	1.0	1.0	3962	0	0
RVBD2190c:RVBD2190c	9	3.2621e-08	1.1807e-06	2.6e-05	116	9	-0.72784	1.0	1.0	1.0	3968	0	0
RVBD3248c:sahH	81	3.4327e-08	1.1807e-06	2.6e-05	117	40	-0.54751	0.99929	0.78498	1.0	3815	14	0.17192
RVBD2256c:RVBD2256c	5	7.2035e-08	1.1807e-06	2.6e-05	118	5	-1.7694	1.0	1.0	1.0	3930	0	0
RVBD2165c:RVBD2165c	78	8.2631e-08	1.1807e-06	2.6e-05	119	36	-0.48104	0.99998	0.97638	1.0	3905	6	0.26947
RVBD1184c:RVBD1184c	14	1.1498e-07	1.1807e-06	2.6e-05	120	12	-0.56194	0.99793	0.96271	1.0	3726	0	0
RVBD3356c:folD	48	1.3814e-07	1.1807e-06	2.6e-05	121	27	-0.53324	0.92218	0.26001	0.756456	2686	6	0.22469
RVBD0429c:def	67	1.7083e-07	1.1807e-06	2.6e-05	122	34	-0.30169	0.99971	0.93028	1.0	3850	3	0.20639
RVBD0999:RVBD0999	8	1.8349e-07	1.1807e-06	2.6e-05	123	8	-0.59607	1.0	1.0	1.0	3947	0	0
RVBD2198c:mmpS3	7	1.9864e-07	1.1807e-06	2.6e-05	124	6	-1.7154	0.99794	0.99547	1.0	3727	0	0
RVBD0998:RVBD0998	9	2.0278e-07	1.1807e-06	2.6e-05	125	9	-0.46621	1.0	1.0	1.0	3955	0	0
RVBD3631:RVBD3631	5	2.9204e-07	1.1807e-06	2.6e-05	126	5	-0.49212	1.0	1.0	1.0	3951	0	0
RVBD3221c:TB7.3	18	3.1813e-07	1.1807e-06	2.6e-05	127	12	-0.75491	0.86103	0.48835	0.991593	2271	2	0.18865
RVBD1906c:RVBD1906c	6	3.5961e-07	1.1807e-06	2.6e-05	128	6	-0.74503	1.0	1.0	1.0	3950	0	0
RVBD0007:RVBD0007	5	3.7569e-07	1.1807e-06	2.6e-05	129	5	-0.37763	1.0	1.0	1.0	3949	0	0
RVBD0012:RVBD0012	7	4.6802e-07	1.1807e-06	2.6e-05	130	7	-0.43239	0.99998	1.0	1.0	3908	0	0
RVBD3005c:RVBD3005c	7	6.5596e-07	1.1807e-06	2.6e-05	131	7	-0.50607	1.0	1.0	1.0	3946	0	0
RVBD1547:dnaE1	181	6.9575e-07	1.1807e-06	2.6e-05	132	68	-0.45618	0.99252	0.28605	0.788122	3547	34	0.24527
RVBD3413c:RVBD3413c	6	7.6109e-07	1.1807e-06	2.6e-05	133	6	-0.39105	1.0	1.0	1.0	3945	0	0
RVBD3215:entC	88	9.1339e-07	1.1807e-06	2.6e-05	134	38	-0.51105	0.9981	0.62674	1.0	3742	13	0.21833
RVBD2672:RVBD2672	8	1.0581e-06	1.1807e-06	2.6e-05	135	8	-0.2809	1.0	1.0	1.0	3944	0	0
RVBD1165:typA	15	1.1776e-06	1.1807e-06	2.6e-05	136	11	-0.38206	0.99988	0.9983	1.0	3872	0	0
RVBD1285:cysD	9	1.4245e-06	1.1807e-06	2.6e-05	137	7	-0.57663	0.97592	0.84895	1.0	3229	0	0
RVBD3803c:fbpD	7	1.4522e-06	1.1807e-06	2.6e-05	138	7	-0.43432	1.0	1.0	1.0	3940	0	0
RVBD1925:fadD31	10	1.7028e-06	1.1807e-06	2.6e-05	139	8	-0.38942	0.9611	0.7731	1.0	3028	1	0.18244
RVBD3671c:RVBD3671c	6	1.9078e-06	1.1807e-06	2.6e-05	140	6	-0.62824	0.99999	1.0	1.0	3913	0	0
RVBD0819:mshD	7	1.9808e-06	1.1807e-06	2.6e-05	141	7	-0.44658	1.0	1.0	1.0	3935	0	0
RVBD2731:RVBD2731	10	2.016e-06	1.1807e-06	2.6e-05	142	8	-0.39692	1.0	1.0	1.0	3928	0	0
RVBD0129c:fbpC	13	2.1485e-06	1.1807e-06	2.6e-05	143	11	-0.27785	1.0	1.0	1.0	3964	0	0
RVBD2927c:RVBD2927c	23	2.2502e-06	1.1807e-06	2.6e-05	144	14	-0.60652	0.89575	0.47958	0.984202	2478	4	0.269
RVBD3025c:iscS	90	2.7093e-06	1.1807e-06	2.6e-05	145	36	-0.39907	0.91752	0.044222	0.225573	2650	16	0.2566
RVBD2391:sirA	9	2.8404e-06	1.1807e-06	2.6e-05	146	8	-0.47874	0.99976	0.99942	1.0	3852	0	0
RVBD0510:hemC	40	3.808e-06	1.1807e-06	2.6e-05	147	17	-0.81809	0.27773	0.0028064	0.020254	791	12	0.40313
RVBD3236c:RVBD3236c	18	3.8511e-06	1.1807e-06	2.6e-05	148	12	-0.5515	0.99999	0.99983	1.0	3920	0	0
RVBD3258c:RVBD3258c	4	4.8337e-06	1.1807e-06	2.6e-05	149	4	-1.9277	1.0	1.0	1.0	3927	0	0
RVBD3586:RVBD3586	4	5.577e-06	1.1807e-06	2.6e-05	150	4	-0.35088	0.99999	1.0	1.0	3924	0	0
RVBD1824:RVBD1824	5	5.8425e-06	1.1807e-06	2.6e-05	151	5	-0.37976	0.99999	1.0	1.0	3923	0	0
RVBD1302:rfe	207	6.2319e-06	1.1807e-06	2.6e-05	152	72	-0.49829	0.99682	0.45594	0.974844	3680	49	0.26134
RVBD0236c:aftD	450	9.5435e-06	1.1807e-06	2.6e-05	153	137	-0.36831	1.0	0.99795	1.0	3961	90	0.25526
RVBD1311:atpC	14	1.0272e-05	1.1807e-06	2.6e-05	154	10	-0.83604	0.98121	0.85226	1.0	3315	1	0.18426
RVBD3915:RVBD3915	92	1.3672e-05	1.1807e-06	2.6e-05	155	34	-0.54314	0.9028	0.030731	0.167129	2531	20	0.23682
RVBD2163c:pbpB	130	1.9026e-05	1.1807e-06	2.6e-05	156	50	-0.33603	0.99899	0.62488	1.0	3790	17	0.30161
RVBD0954:RVBD0954	6	1.9512e-05	1.1807e-06	2.6e-05	157	6	-0.73107	0.99998	1.0	1.0	3909	0	0
RVBD2587c:secD	161	1.9918e-05	1.1807e-06	2.6e-05	158	57	-0.49397	0.95912	0.065096	0.301931	3002	42	0.22962
RVBD3672c:RVBD3672c	5	2.1567e-05	1.1807e-06	2.6e-05	159	5	-0.74073	0.99998	1.0	1.0	3907	0	0
RVBD1968:mce3C	9	2.358e-05	1.1807e-06	2.6e-05	160	3	-1.4518	0.26596	0.045317	0.229764	768	4	0.22495
RVBD0879c:RVBD0879c	5	2.5676e-05	1.1807e-06	2.6e-05	161	5	-0.60733	0.99997	1.0	1.0	3903	0	0
RVBD2151c:ftsQ	42	2.5976e-05	1.1807e-06	2.6e-05	162	21	-0.29646	0.98443	0.68208	1.0	3366	5	0.24579
RVBD2611c:RVBD2611c	105	2.606e-05	1.1807e-06	2.6e-05	163	41	-0.55682	0.95598	0.060016	0.28564	2976	18	0.16893
RVBD1386:PE15	5	2.9531e-05	1.1807e-06	2.6e-05	164	5	-0.3226	0.99997	1.0	1.0	3902	0	0
RVBD3808c:glfT2	57	2.9761e-05	1.1807e-06	2.6e-05	165	26	-0.64642	0.90539	0.14847	0.532862	2554	8	0.29962
RVBD0164:TB18.5	61	3.0783e-05	1.1807e-06	2.6e-05	166	28	-0.37958	0.98523	0.51255	1.0	3382	10	0.16535
RVBD2844:RVBD2844	6	3.1299e-05	1.1807e-06	2.6e-05	167	5	-0.43211	0.93187	0.76839	1.0	2757	0	0
RVBD2838c:rbfA	6	3.2829e-05	1.1807e-06	2.6e-05	168	6	-0.43805	0.99997	1.0	1.0	3900	0	0
RVBD2699c:RVBD2699c	19	3.6713e-05	1.1807e-06	2.6e-05	169	10	-0.53839	0.86596	0.46581	0.980002	2308	3	0.29383
RVBD2772c:RVBD2772c	35	4.5256e-05	1.1807e-06	2.6e-05	170	7	-1.4437	0.87096	0.29291	0.799065	2344	6	0.17136
RVBD0361:RVBD0361	6	4.878e-05	1.1807e-06	2.6e-05	171	4	-0.60071	0.99977	0.99995	1.0	3855	0	0
RVBD3264c:manB	133	5.027e-05	1.1807e-06	2.6e-05	172	46	-0.57104	0.94122	0.043468	0.222603	2846	35	0.22804
RVBD3588c:canB	6	5.2929e-05	1.1807e-06	2.6e-05	173	6	-0.18113	0.99995	1.0	1.0	3893	0	0
RVBD0563:htpX	10	5.3622e-05	3.542e-06	7.4e-05	174	8	-0.30257	0.99986	0.99958	1.0	3868	0	0
RVBD3484:cpsA	10	5.5341e-05	3.542e-06	7.4e-05	175	8	-0.36564	0.99507	0.97031	1.0	3620	0	0
RVBD1886c:fbpB	9	6.2084e-05	1.1807e-06	2.6e-05	176	7	-0.30192	0.99897	0.99635	1.0	3788	0	0
RVBD3782:glfT1	64	6.8515e-05	1.1807e-06	2.6e-05	177	25	-0.64535	0.99201	0.58735	1.0	3531	10	0.22954
RVBD1274:lprB	12	7.3878e-05	5.9033e-06	0.000121	178	8	-0.37231	0.99965	0.99733	1.0	3844	0	0
RVBD1072:RVBD1072	14	7.4159e-05	3.542e-06	7.4e-05	179	10	-0.29343	0.99993	0.99923	1.0	3888	0	0
RVBD3720:RVBD3720	12	7.7548e-05	5.9033e-06	0.000121	180	9	-0.21071	1.0	1.0	1.0	3941	0	0
RVBD3255c:manA	112	7.8256e-05	1.1807e-06	2.6e-05	181	40	-0.58774	0.99848	0.58654	1.0	3757	19	0.2578
RVBD1623c:cydA	11	8.4191e-05	5.9033e-06	0.000121	182	8	-0.51655	0.9996	0.9976	1.0	3840	0	0
RVBD2091c:RVBD2091c	8	9.0118e-05	1.1807e-06	2.6e-05	183	7	-0.1973	0.99999	1.0	1.0	3912	0	0
RVBD1566c:RVBD1566c	14	9.6719e-05	3.542e-06	7.4e-05	184	9	-0.49823	0.6076	0.20129	0.654798	1391	2	0.36612
RVBD0805:RVBD0805	6	9.8191e-05	5.9033e-06	0.000121	185	6	-0.2363	0.9999	0.99999	1.0	3877	0	0
RVBD0430:RVBD0430	9	9.9094e-05	3.542e-06	7.4e-05	186	5	-1.6862	0.99377	0.96866	1.0	3582	0	0
RVBD2171:lppM	12	0.00010457	8.2646e-06	0.000166	187	9	-0.2035	0.98213	0.84296	1.0	3330	1	0.12712
RVBD1502:RVBD1502	14	0.00012096	8.2646e-06	0.000166	188	9	-0.28069	0.98878	0.87804	1.0	3452	1	0.11118
RVBD0064:RVBD0064	38	0.00012493	1.1807e-06	2.6e-05	189	19	-0.23283	0.99846	0.93761	1.0	3756	3	0.21149
RVBD0040c:mtc28	7	0.00013854	1.1807e-06	2.6e-05	190	6	-0.30107	0.99309	0.97928	1.0	3554	0	0
RVBD2678c:hemE	57	0.00015383	1.1807e-06	2.6e-05	191	24	-0.46694	0.97079	0.41349	0.938337	3147	10	0.23169
RVBD3786c:RVBD3786c	11	0.00015912	8.2646e-06	0.000166	192	7	-0.3427	0.98403	0.86394	1.0	3355	1	0.090919
RVBD0769:RVBD0769	6	0.00016216	8.2646e-06	0.000166	193	5	-0.32932	0.99987	0.99999	1.0	3869	0	0
RVBD2301:cut2	6	0.00018	8.2646e-06	0.000166	194	5	-0.26512	0.99949	0.99967	1.0	3827	0	0
RVBD3843c:RVBD3843c	90	0.00019755	1.1807e-06	2.6e-05	195	35	-0.26086	0.99799	0.60919	1.0	3731	12	0.25206
RVBD0042c:RVBD0042c	5	0.00023051	2.0071e-05	0.000384	196	5	-0.37094	0.99977	0.99998	1.0	3854	0	0
RVBD2307D:RVBD2307D	5	0.00023371	2.0071e-05	0.000384	197	5	-0.17058	0.99977	0.99998	1.0	3853	0	0
RVBD3806c:ubiA	32	0.00023412	3.542e-06	7.4e-05	198	15	-0.57103	0.9018	0.39799	0.926578	2520	5	0.32403
