id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3645:RVBD3645	164	4.3432e-13	1.1807e-06	5.4e-05	36	79	-0.35114	0.92581	0.96196	1.0	3578	12	0.23405
RVBD2201:asnB	173	2.0318e-12	1.1807e-06	5.4e-05	37	80	-0.4449	0.98413	0.99453	1.0	3825	14	0.22444
RVBD1302:rfe	207	3.0005e-12	1.1807e-06	5.4e-05	38	94	-0.36645	1.0	1.0	1.0	4004	9	0.17811
RVBD1423:whiA	58	3.6413e-12	1.1807e-06	5.4e-05	39	36	-0.34387	0.99998	0.99998	1.0	3995	2	0.13913
RVBD0411c:glnH	9	5.7998e-12	1.1807e-06	5.4e-05	40	9	-0.72011	1.0	1.0	1.0	4011	0	0
RVBD1166:lpqW	150	6.8673e-12	1.1807e-06	5.4e-05	41	73	-0.36902	0.46756	0.50813	0.934621	2250	5	0.33791
RVBD3846:sodA	66	1.3254e-11	1.1807e-06	5.4e-05	42	37	-0.34978	0.9954	0.99834	1.0	3910	4	0.26127
RVBD3372:otsB2	77	4.3551e-11	1.1807e-06	5.4e-05	43	42	-0.38568	0.97248	0.99004	1.0	3772	9	0.12783
RVBD0876c:RVBD0876c	14	5.7869e-11	1.1807e-06	5.4e-05	44	14	-0.45784	1.0	1.0	1.0	4013	0	0
RVBD0111:RVBD0111	19	9.2045e-11	1.1807e-06	5.4e-05	45	17	-0.35893	1.0	1.0	1.0	4012	0	0
RVBD3244c:lpqB	169	1.554e-10	1.1807e-06	5.4e-05	46	75	-0.42028	0.99943	0.99985	1.0	3960	14	0.20878
RVBD2563:RVBD2563	13	1.5711e-10	1.1807e-06	5.4e-05	47	12	-0.36824	0.998	0.99831	1.0	3936	0	0
RVBD1327c:glgE	105	2.56e-10	1.1807e-06	5.4e-05	48	54	-0.3831	0.31546	0.29687	0.768632	1803	6	0.27989
RVBD0227c:RVBD0227c	45	3.0517e-10	1.1807e-06	5.4e-05	49	30	-0.52439	0.99962	0.99953	1.0	3964	2	0.28121
RVBD2476c:gdh	41	3.4211e-10	1.1807e-06	5.4e-05	50	28	-0.24526	0.99993	0.99978	1.0	3982	1	0.1633
RVBD3311:RVBD3311	12	4.6371e-10	1.1807e-06	5.4e-05	51	10	-0.43108	0.99998	0.99999	1.0	3993	0	0
RVBD0016c:pbpA	10	6.1105e-10	1.1807e-06	5.4e-05	52	9	-0.59159	0.99974	0.99987	1.0	3969	0	0
RVBD2145c:wag31	62	3.7277e-09	1.1807e-06	5.4e-05	53	36	-0.30593	0.99983	0.99991	1.0	3974	2	0.16551
RVBD0050:ponA1	15	3.9352e-09	1.1807e-06	5.4e-05	54	12	-0.52697	1.0	1.0	1.0	3998	0	0
RVBD0357c:purA	123	7.4945e-09	1.1807e-06	5.4e-05	55	58	-0.28798	0.9995	0.99986	1.0	3962	8	0.20865
RVBD0423c:thiC	132	8.6571e-09	1.1807e-06	5.4e-05	56	59	-0.28979	0.98421	0.99462	1.0	3826	5	0.26975
RVBD2927c:RVBD2927c	23	9.3293e-09	1.1807e-06	5.4e-05	57	16	-0.39227	0.45914	0.55507	0.956857	2225	2	0.25162
RVBD0037c:RVBD0037c	17	9.4495e-09	1.1807e-06	5.4e-05	58	12	-0.33546	0.97374	0.95533	1.0	3779	1	0.18365
RVBD3245c:mtrB	142	1.282e-08	1.1807e-06	5.4e-05	59	48	-0.40129	0.11611	0.084019	0.439815	1046	32	0.20572
RVBD0225:RVBD0225	69	1.3499e-08	1.1807e-06	5.4e-05	60	34	-0.32132	0.99991	0.99997	1.0	3979	3	0.13339
RVBD0383c:RVBD0383c	35	1.8853e-08	1.1807e-06	5.4e-05	61	24	-0.41689	0.9827	0.98828	1.0	3813	3	0.2971
RVBD0903c:prrA	39	2.4752e-08	1.1807e-06	5.4e-05	62	24	-0.44261	0.99994	0.9998	1.0	3983	0	0
RVBD3596c:clpC1	60	2.9403e-08	1.1807e-06	5.4e-05	63	34	-0.29592	0.9409	0.97457	1.0	3641	1	0.39656
RVBD0642c:mmaA4	8	4.2613e-08	1.1807e-06	5.4e-05	64	8	-0.34454	1.0	1.0	1.0	4006	0	0
RVBD1821:secA2	10	6.8057e-08	1.1807e-06	5.4e-05	65	10	-0.39742	1.0	1.0	1.0	4005	0	0
RVBD3809c:glf	35	8.8346e-08	1.1807e-06	5.4e-05	66	23	-0.45795	0.99935	0.99849	1.0	3957	1	0.32331
RVBD1420:uvrC	16	1.4153e-07	1.1807e-06	5.4e-05	67	12	-0.39848	0.99991	0.99993	1.0	3978	0	0
RVBD0902c:prrB	109	1.4312e-07	1.1807e-06	5.4e-05	68	49	-0.31155	0.9854	0.99508	1.0	3833	6	0.17595
RVBD3782:glfT1	64	2.6375e-07	1.1807e-06	5.4e-05	69	33	-0.35531	0.9998	0.99989	1.0	3972	3	0.15813
RVBD0017c:rodA	15	2.8858e-07	1.1807e-06	5.4e-05	70	12	-0.41257	0.99754	0.99737	1.0	3929	0	0
RVBD0511:hemD	115	4.7721e-07	1.1807e-06	5.4e-05	71	50	-0.3116	0.81231	0.87445	1.0	3166	8	0.23034
RVBD1595:nadB	107	4.9079e-07	1.1807e-06	5.4e-05	72	47	-0.27045	0.99927	0.99981	1.0	3953	2	0.3572
RVBD3267:RVBD3267	9	1.3227e-06	1.1807e-06	5.4e-05	73	8	-0.38241	0.058814	0.07149	0.409172	715	1	0.5385
RVBD0638:secE1	5	1.4876e-06	1.1807e-06	5.4e-05	74	5	-0.88257	0.99929	0.99973	1.0	3955	0	0
RVBD0012:RVBD0012	7	1.8421e-06	1.1807e-06	5.4e-05	75	6	-0.28961	0.99996	0.99998	1.0	3987	0	0
RVBD0412c:RVBD0412c	9	2.2549e-06	1.1807e-06	5.4e-05	76	7	-0.62824	0.95635	0.9472	1.0	3708	0	0
RVBD0350:dnaK	88	2.7934e-06	1.1807e-06	5.4e-05	77	40	-0.30844	0.94759	0.9778	1.0	3670	5	0.24875
RVBD2996c:serA1	66	3.1588e-06	1.1807e-06	5.4e-05	78	32	-0.30947	0.92425	0.96412	1.0	3570	3	0.16302
RVBD0805:RVBD0805	6	3.1803e-06	1.1807e-06	5.4e-05	79	6	-0.28446	1.0	1.0	1.0	4000	0	0
RVBD0993:galU	88	3.7908e-06	1.1807e-06	5.4e-05	80	40	-0.39526	0.99062	0.99723	1.0	3872	6	0.25726
RVBD3808c:glfT2	57	4.0695e-06	1.1807e-06	5.4e-05	81	29	-0.35312	0.93632	0.97161	1.0	3625	4	0.23805
RVBD1011:ispE	85	5.8334e-06	1.1807e-06	5.4e-05	82	36	-0.31383	0.88505	0.93645	1.0	3425	6	0.23794
RVBD0517:RVBD0517	16	7.1578e-06	1.1807e-06	5.4e-05	83	11	-0.30009	0.99998	0.99999	1.0	3994	0	0
RVBD3823c:mmpL8	34	7.7284e-06	1.1807e-06	5.4e-05	84	17	-0.26429	0.99582	0.9956	1.0	3913	1	0.24829
RVBD0639:nusG	11	1.0552e-05	3.542e-06	0.00016	85	8	-0.50971	0.97476	0.96949	1.0	3785	0	0
RVBD0450c:mmpL4	38	1.4205e-05	1.1807e-06	5.4e-05	86	21	-0.25091	0.81169	0.88326	1.0	3161	2	0.26499
RVBD0006:gyrA	152	1.7009e-05	1.1807e-06	5.4e-05	87	59	-0.32037	0.99235	0.99777	1.0	3888	17	0.16777
RVBD2987c:leuD	79	2.2324e-05	1.1807e-06	5.4e-05	88	35	-0.30532	0.9982	0.99946	1.0	3938	4	0.22397
RVBD1491c:RVBD1491c	8	2.5959e-05	5.9033e-06	0.000258	89	6	-0.25312	0.9992	0.99968	1.0	3950	0	0
RVBD3272:RVBD3272	7	2.931e-05	1.5349e-05	0.000644	90	7	-0.21671	0.99997	0.99999	1.0	3990	0	0
RVBD1823:RVBD1823	6	3.3671e-05	8.2646e-06	0.000354	91	4	-0.21537	0.93382	0.9366	1.0	3609	0	0
RVBD1594:nadA	89	3.3875e-05	1.1807e-06	5.4e-05	92	37	-0.33656	0.99995	0.99998	1.0	3984	1	0.29214
RVBD2847c:cysG	104	3.7234e-05	1.1807e-06	5.4e-05	93	42	-0.22185	0.95136	0.97924	1.0	3688	8	0.25356
RVBD1086:RVBD1086	6	3.8328e-05	8.2646e-06	0.000354	94	6	-0.32365	0.9999	0.99998	1.0	3977	0	0
RVBD2256c:RVBD2256c	5	8.0139e-05	2.4794e-05	0.00099	95	5	-0.63253	0.99987	0.99997	1.0	3976	0	0
RVBD2721c:RVBD2721c	23	0.00011148	5.9033e-06	0.000258	96	13	-0.2358	0.95179	0.95549	1.0	3690	1	0.23245
RVBD2845c:proS	95	0.00011893	1.1807e-06	5.4e-05	97	38	-0.3275	0.95777	0.98243	1.0	3714	5	0.34281
RVBD1213:glgC	8	0.00012586	5.313e-05	0.001954	98	7	-0.17266	0.97491	0.97716	1.0	3786	0	0
RVBD1292:argS	93	0.00014913	1.1807e-06	5.4e-05	99	34	-0.31	0.99987	0.99997	1.0	3975	3	0.32026
RVBD2176:pknL	12	0.00017401	5.5491e-05	0.002023	100	8	-0.27079	0.99999	0.99999	1.0	3996	0	0
RVBD2905:lppW	9	0.00021169	6.7297e-05	0.002351	101	6	-0.23929	0.51389	0.54127	0.9488	2350	1	0.54735
RVBD0543c:RVBD0543c	31	0.00021257	4.6046e-05	0.001755	102	16	-0.364	0.88964	0.93162	1.0	3444	2	0.16471
RVBD3260c:whiB2	13	0.00022177	6.2575e-05	0.002243	103	8	-0.24934	0.89433	0.8726	1.0	3464	1	0.15976
RVBD0461:RVBD0461	7	0.00022225	8.1465e-05	0.0028	104	4	-0.33549	0.37418	0.41061	0.874813	1988	1	0.2794
RVBD2995c:leuB	71	0.00022377	3.542e-06	0.00016	105	30	-0.2872	0.43778	0.48998	0.926627	2159	4	0.19769
RVBD2711:ideR	56	0.00022904	1.5349e-05	0.000644	106	25	-0.21808	0.99977	0.99987	1.0	3970	3	0.12329
RVBD0643c:mmaA3	8	0.0002369	0.00010036	0.003366	107	5	-0.24519	0.81927	0.75784	1.0	3187	1	0.16237
RVBD3671c:RVBD3671c	6	0.00024279	7.6743e-05	0.002659	108	5	-0.39289	0.99979	0.99994	1.0	3971	0	0
RVBD0440:groEL2	50	0.00024716	2.2432e-05	0.000913	109	23	-0.37097	0.82411	0.89573	1.0	3208	3	0.39415
RVBD3205c:RVBD3205c	8	0.00026107	0.00010744	0.003575	110	6	-0.31353	0.99993	0.99999	1.0	3981	0	0
RVBD2174:mptA	190	0.00029458	5.9033e-06	0.000258	111	58	-0.31023	0.82389	0.88373	1.0	3205	25	0.23499
RVBD3257c:pmmA	40	0.00032328	3.66e-05	0.001408	112	19	-0.38877	0.78843	0.8702	1.0	3091	3	0.17874
RVBD0459:RVBD0459	6	0.00034178	9.5633e-05	0.003234	113	4	-0.36144	0.61755	0.56339	0.958833	2652	1	0.31725
RVBD3410c:guaB3	83	0.00036845	2.4794e-05	0.00099	114	32	-0.26004	0.98837	0.99639	1.0	3854	7	0.2022
RVBD3825c:pks2	55	0.00041222	3.1878e-05	0.001238	115	23	-0.18143	0.97681	0.99016	1.0	3792	4	0.28972
RVBD2921c:ftsY	63	0.00041348	2.9516e-05	0.001157	116	27	-0.31539	0.97346	0.9894	1.0	3777	7	0.22509
RVBD0245:RVBD0245	6	0.00041379	0.00011452	0.003722	117	4	-0.24177	0.99331	0.99606	1.0	3896	0	0
RVBD2926c:RVBD2926c	7	0.00041844	0.00019009	0.005904	118	6	-0.3613	0.99971	0.99988	1.0	3968	0	0
RVBD3634c:galE1	34	0.00042402	6.4936e-05	0.002307	119	17	-0.30645	0.98966	0.99223	1.0	3864	1	0.2226
RVBD1543:RVBD1543	7	0.00047464	0.00024676	0.007444	120	4	-0.20417	0.5579	0.56437	0.958833	2457	1	0.26756
RVBD3206c:moeB1	83	0.00049417	2.7155e-05	0.001074	121	29	-0.25434	0.30554	0.32609	0.795634	1777	5	0.20774
RVBD3789:RVBD3789	7	0.0005721	0.00029162	0.008491	122	6	-0.30109	0.9897	0.99259	1.0	3865	0	0
RVBD0129c:fbpC	13	0.00057828	0.00019481	0.006006	123	9	-0.17598	0.99913	0.9993	1.0	3948	0	0
RVBD2564:glnQ	8	0.00060498	0.00024203	0.007354	124	6	-0.23834	0.96363	0.96208	1.0	3735	0	0
RVBD1293:lysA	57	0.00075702	6.2575e-05	0.002243	125	23	-0.34702	0.99773	0.99894	1.0	3931	2	0.2671
RVBD3025c:iscS	90	0.00076116	1.771e-05	0.000735	126	34	-0.20697	0.45611	0.49127	0.926627	2214	9	0.31729
RVBD3672c:RVBD3672c	5	0.0007929	0.00045928	0.012753	127	4	-0.49106	0.9986	0.99941	1.0	3942	0	0
RVBD2722:RVBD2722	4	0.00080182	0.00029634	0.008511	128	2	-0.42103	0.88255	0.89249	1.0	3416	0	0
RVBD0011c:RVBD0011c	4	0.00080683	0.00029634	0.008511	129	3	-0.53195	0.96189	0.97231	1.0	3727	0	0
RVBD2981c:ddlA	112	0.00090219	2.2432e-05	0.000913	130	40	-0.32018	0.99062	0.99741	1.0	3871	10	0.20264
RVBD2786c:ribF	55	0.00090342	0.0001098	0.003625	131	23	-0.37226	0.9995	0.99965	1.0	3963	3	0.15424
RVBD3604c:RVBD3604c	80	0.0010458	5.0768e-05	0.001884	132	31	-0.27601	0.89966	0.94819	1.0	3485	9	0.25615
RVBD0415:thiO	86	0.0010912	4.8407e-05	0.001812	133	32	-0.24055	0.49955	0.55332	0.955554	2317	9	0.27232
RVBD3302c:glpD2	57	0.0011075	0.00011452	0.003722	134	24	-0.26599	0.65488	0.75216	1.0	2744	5	0.38826
RVBD1294:thrA	48	0.0012323	0.00013105	0.004195	135	21	-0.22043	0.9005	0.94967	1.0	3488	3	0.19197
RVBD1421:RVBD1421	6	0.0012507	0.00046872	0.01293	136	4	-0.27575	0.90448	0.89939	1.0	3498	0	0
RVBD0416:thiS	7	0.0013189	0.00063874	0.017168	137	5	-0.254	0.99783	0.99892	1.0	3933	0	0
RVBD0247c:RVBD0247c	8	0.0013399	0.00063401	0.017151	138	4	-0.30413	0.91313	0.89335	1.0	3533	0	0
RVBD2357c:glyS	34	0.0013714	0.00026093	0.007759	139	14	-0.50642	0.52768	0.63277	0.984397	2387	3	0.28275
RVBD1824:RVBD1824	5	0.0014979	0.00073791	0.019338	140	4	-0.19919	0.97033	0.97659	1.0	3761	0	0
RVBD1455:RVBD1455	7	0.0015354	0.00073791	0.019338	141	5	-0.22447	0.61168	0.58743	0.973832	2631	1	0.16213
RVBD3820c:papA2	12	0.0015974	0.00069777	0.018517	142	7	-0.16693	0.60423	0.655	0.999793	2608	1	0.29023
RVBD1480:RVBD1480	52	0.0015997	0.00020189	0.006179	143	21	-0.38877	0.43208	0.52348	0.942645	2144	7	0.30548
RVBD1440:secG	4	0.0016259	0.00083	0.021351	144	4	-0.47102	0.99797	0.99917	1.0	3935	0	0
RVBD0189c:ilvD	133	0.0016376	4.8407e-05	0.001812	145	45	-0.27	0.9981	0.99953	1.0	3937	10	0.20887
RVBD2219:RVBD2219	74	0.0016672	8.3827e-05	0.002858	146	28	-0.34367	0.86247	0.92449	1.0	3335	5	0.2755
RVBD2091c:RVBD2091c	8	0.0017251	0.00090084	0.022855	147	6	-0.24158	0.99993	0.99999	1.0	3980	0	0
RVBD1825:RVBD1825	8	0.0017801	0.00091029	0.022855	148	4	-0.28945	0.76962	0.71483	1.0	3040	1	0.11554
RVBD1182:papA3	12	0.0018281	0.00077097	0.020079	149	6	-0.29458	0.52476	0.60848	0.979243	2376	2	0.19525
RVBD3046c:RVBD3046c	5	0.0019798	0.00097404	0.023884	150	3	-0.22955	0.89741	0.89987	1.0	3476	0	0
RVBD2160A:RVBD2160A	5	0.0020891	0.0010024	0.024383	151	4	-0.24717	0.99602	0.99777	1.0	3915	0	0
RVBD0451c:mmpS4	6	0.0021411	0.0011134	0.026676	152	5	-0.15856	0.99627	0.99821	1.0	3919	0	0
RVBD0430:RVBD0430	9	0.0021825	0.00096224	0.023733	153	4	-0.79034	0.64665	0.67486	1.0	2725	1	0.16041
RVBD1326c:glgB	98	0.0022471	6.7297e-05	0.002351	154	34	-0.34254	0.94235	0.97332	1.0	3651	5	0.20927
tRNA-Leu19:tRNA-Leu19	9	0.002309	0.0010118	0.024383	155	5	-0.43643	0.033243	0.036462	0.275968	546	1	0.39582
RVBD1617:pykA	77	0.0023593	0.00013814	0.004355	156	28	-0.31745	0.90995	0.95595	1.0	3522	9	0.22653
RVBD2989:RVBD2989	5	0.0026323	0.0012267	0.029225	157	3	-0.30161	0.86329	0.85857	1.0	3341	0	0
RVBD0248c:RVBD0248c	6	0.0026909	0.0015242	0.034734	158	5	-0.20819	0.99967	0.9999	1.0	3967	0	0
RVBD0796:RVBD0796	5	0.00271	0.0012598	0.029675	159	2	-1.3634	0.14443	0.15248	0.576748	1170	2	0.20827
RVBD0900:RVBD0900	5	0.0028059	0.0012952	0.030171	160	3	-0.83469	0.99525	0.99734	1.0	3909	0	0
RVBD0308:RVBD0308	8	0.0028303	0.0017202	0.038572	161	6	-0.16676	0.99765	0.99863	1.0	3930	0	0
RVBD3273:RVBD3273	22	0.0028958	0.00093862	0.023288	162	10	-0.20413	0.76289	0.83836	1.0	3018	1	0.3338
RVBD1291c:RVBD1291c	4	0.0029224	0.0018926	0.041767	163	4	-0.13316	0.99708	0.99869	1.0	3925	0	0
RVBD3628:ppa	45	0.0029435	0.00044275	0.012376	164	19	-0.20253	0.41029	0.50226	0.931015	2090	8	0.2654
RVBD1248c:RVBD1248c	29	0.0029793	0.00090793	0.022855	165	13	-0.26758	0.95913	0.97281	1.0	3717	1	0.31596
RVBD2150c:ftsZ	16	0.0031314	0.0013637	0.031417	166	9	-0.29666	0.9932	0.98985	1.0	3894	0	0
RVBD1459c:RVBD1459c	203	0.0031557	0.00012869	0.004151	167	62	-0.24886	1.0	1.0	1.0	4009	14	0.21197
RVBD0823c:RVBD0823c	6	0.0031608	0.0018572	0.041421	168	4	-0.29071	0.97468	0.97993	1.0	3783	0	0
RVBD2204c:RVBD2204c	6	0.0032609	0.0019469	0.042518	169	4	-0.29209	0.087662	0.10063	0.478385	884	1	0.75829
RVBD2196:qcrB	151	0.0033099	0.00013814	0.004355	170	50	-0.39686	0.99963	0.99989	1.0	3965	12	0.27693
RVBD3900c:RVBD3900c	7	0.0033564	0.001699	0.0383	171	3	-0.20764	0.30472	0.34471	0.81064	1774	1	0.23379
tRNA-Trp8:tRNA-Trp8	3	0.0034802	0.0013212	0.030606	172	3	-0.78321	0.99652	0.99877	1.0	3923	0	0
RVBD3907c:pcnA	88	0.0035267	0.00019009	0.005904	173	31	-0.32613	0.99182	0.99759	1.0	3884	6	0.161
RVBD2169c:RVBD2169c	9	0.0036852	0.0019162	0.042066	174	6	-0.23072	0.99931	0.99967	1.0	3956	0	0
RVBD2796c:lppV	6	0.0037861	0.0024286	0.049966	175	4	-0.18839	0.97515	0.98091	1.0	3787	0	0
RVBD2988c:leuC	60	0.0038439	0.00042858	0.012061	176	23	-0.23486	0.97652	0.99063	1.0	3788	5	0.24722
RVBD3471c:RVBD3471c	6	0.0038702	0.002431	0.049966	177	4	-0.27021	0.38484	0.43579	0.882745	2021	1	0.14524
RVBD3658c:RVBD3658c	7	0.0043802	0.0022987	0.04868	178	5	-0.20148	0.52623	0.55134	0.953695	2381	1	0.1615
RVBD2572c:aspS	33	0.0046869	0.0012338	0.029227	179	13	-0.35821	0.51694	0.61866	0.982005	2359	5	0.34246
RVBD0883c:RVBD0883c	44	0.0047718	0.0010095	0.024383	180	18	-0.23509	0.72729	0.81945	1.0	2927	5	0.1757
RVBD0879c:RVBD0879c	5	0.0048617	0.0023271	0.048787	181	4	-0.27233	0.66255	0.58973	0.973906	2769	1	0.26751
RVBD1057:RVBD1057	5	0.0049997	0.0024263	0.049966	182	3	-0.33535	0.85973	0.85244	1.0	3322	0	0
RVBD3781:rfbE	48	0.0050125	0.0008607	0.022006	183	18	-0.40736	0.99113	0.99573	1.0	3876	2	0.31439
RVBD2152c:murC	116	0.0051062	0.00026093	0.007759	184	37	-0.33275	0.93337	0.96723	1.0	3606	14	0.22038
RVBD3008:RVBD3008	7	0.0051524	0.0029528	0.058958	185	2	-0.9017	0.93013	0.92457	1.0	3595	0	0
RVBD0228:RVBD0228	154	0.005188	0.00027037	0.007984	186	50	-0.24498	0.94973	0.97837	1.0	3681	11	0.18604
RVBD3867:espH	4	0.0052329	0.0028418	0.057564	187	3	-0.19718	0.99005	0.9942	1.0	3868	0	0
RVBD0458:RVBD0458	20	0.0052393	0.0019611	0.042605	188	10	-0.1987	0.17086	0.21236	0.669504	1277	4	0.27116
RVBD1592c:RVBD1592c	12	0.0053539	0.0026317	0.053828	189	7	-0.21808	0.99395	0.99385	1.0	3898	0	0
RVBD0667:rpoB	161	0.0053582	0.00027509	0.008066	190	51	-0.31946	0.9978	0.99945	1.0	3932	13	0.23925
RVBD2144c:RVBD2144c	20	0.0053597	0.0019965	0.043151	191	10	-0.19474	0.76681	0.81831	1.0	3031	2	0.20153
RVBD2637:dedA	8	0.0056303	0.0030874	0.060771	192	3	-0.36603	0.61136	0.62426	0.982005	2630	1	0.20322
RVBD3790:dprE1	107	0.0057953	0.00030815	0.00879	193	36	-0.40907	0.87564	0.92839	1.0	3386	11	0.18872
RVBD1989c:RVBD1989c	5	0.0058352	0.0029953	0.059523	194	4	-0.13834	0.98978	0.99423	1.0	3866	0	0
RVBD0669c:RVBD0669c	20	0.0059707	0.0023696	0.049431	195	8	-0.20115	0.94112	0.94692	1.0	3643	2	0.16833
RVBD2191:RVBD2191	10	0.0060358	0.0029434	0.058958	196	3	-0.37614	0.074861	0.092449	0.458744	810	4	0.28843
RVBD0161:RVBD0161	6	0.0060428	0.003274	0.063554	197	4	-0.181	0.98691	0.99078	1.0	3840	0	0
RVBD0270:fadD2	14	0.0061668	0.0031016	0.060771	198	7	-0.19547	0.22834	0.29358	0.764575	1500	1	0.64563
RVBD2784c:lppU	4	0.0063437	0.0035077	0.067778	199	3	-0.19147	0.64839	0.59944	0.975772	2729	0	0
RVBD1735c:RVBD1735c	5	0.0067423	0.0036683	0.070234	200	2	-0.26452	0.42299	0.41357	0.87512	2118	1	0.26424
RVBD1116:RVBD1116	2	0.006902	0.0021712	0.046213	201	2	-0.24236	0.9931	0.99783	1.0	3893	0	0
RVBD0738:RVBD0738	6	0.0069108	0.0036943	0.07041	202	4	-0.18947	0.9568	0.96139	1.0	3709	0	0
RVBD2706c:RVBD2706c	9	0.007251	0.0042374	0.078278	203	4	-0.30351	0.24572	0.28914	0.759422	1569	3	0.22803
