id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2610c:pimA	87	4.8013e-10	1.1897e-06	1.8e-05	89	53	-0.41428	0.99966	0.99984	1.0	3864	4	0.14689
RVBD1480:RVBD1480	33	4.8461e-10	1.1897e-06	1.8e-05	90	24	-0.66081	0.99829	0.99668	1.0	3803	1	0.16544
RVBD2678c:hemE	49	1.2771e-09	1.1897e-06	1.8e-05	91	34	-0.55615	0.99951	0.99931	1.0	3854	2	0.10632
RVBD2611c:RVBD2611c	91	1.6351e-09	1.1897e-06	1.8e-05	92	52	-0.45276	0.99395	0.99491	1.0	3729	6	0.23989
RVBD1475c:acn	221	1.6993e-09	1.1897e-06	1.8e-05	93	110	-0.26888	0.81507	0.74256	1.0	2571	13	0.18836
RVBD0819:mshD	7	2.2292e-09	1.1897e-06	1.8e-05	94	7	-0.55981	1.0	1.0	1.0	3961	0	0
RVBD0999:RVBD0999	8	2.4793e-09	1.1897e-06	1.8e-05	95	8	-0.76242	1.0	1.0	1.0	3960	0	0
RVBD0815c:cysA2	10	2.7808e-09	1.1897e-06	1.8e-05	96	10	-0.35781	1.0	1.0	1.0	3958	0	0
RVBD2171:lppM	12	2.9761e-09	1.1897e-06	1.8e-05	97	11	-0.35724	0.99997	1.0	1.0	3906	0	0
RVBD0637:hadC	5	4.1064e-09	1.1897e-06	1.8e-05	98	5	-2.3745	1.0	1.0	1.0	3957	0	0
RVBD1013:pks16	20	6.13e-09	1.1897e-06	1.8e-05	99	17	-0.39232	0.89702	0.88891	1.0	2972	1	0.37599
RVBD2869c:rip	13	6.6398e-09	1.1897e-06	1.8e-05	100	12	-1.513	0.99995	1.0	1.0	3894	0	0
RVBD2201:asnB	123	6.7456e-09	1.1897e-06	1.8e-05	101	65	-0.4079	0.99706	0.99755	1.0	3772	10	0.21745
RVBD1006:RVBD1006	15	7.9243e-09	1.1897e-06	1.8e-05	102	14	-0.36478	1.0	1.0	1.0	3949	0	0
RVBD0642c:mmaA4	8	8.6993e-09	1.1897e-06	1.8e-05	103	8	-0.86027	1.0	1.0	1.0	3942	0	0
RVBD3221c:TB7.3	13	9.1014e-09	1.1897e-06	1.8e-05	104	11	-0.89362	0.99995	1.0	1.0	3896	0	0
RVBD1698:mctB	9	9.5734e-09	1.1897e-06	1.8e-05	105	9	-0.80121	1.0	1.0	1.0	3936	0	0
RVBD3803c:fbpD	7	9.5735e-09	1.1897e-06	1.8e-05	106	7	-0.46703	1.0	1.0	1.0	3956	0	0
RVBD2844:RVBD2844	6	1.0705e-08	1.1897e-06	1.8e-05	107	6	-1.053	0.99999	1.0	1.0	3919	0	0
RVBD2145c:wag31	44	1.0787e-08	1.1897e-06	1.8e-05	108	32	-0.39907	0.805	0.80298	1.0	2522	2	0.3562
RVBD2198c:mmpS3	5	1.096e-08	1.1897e-06	1.8e-05	109	5	-2.2365	0.99963	1.0	1.0	3863	0	0
RVBD1423:whiA	52	1.1487e-08	1.1897e-06	1.8e-05	110	30	-0.60066	0.939	0.94808	1.0	3242	4	0.28899
RVBD1925:fadD31	10	1.5045e-08	1.1897e-06	1.8e-05	111	10	-0.63463	1.0	1.0	1.0	3954	0	0
RVBD0994:moeA1	9	2.4186e-08	1.1897e-06	1.8e-05	112	7	-0.79343	0.9999	0.99999	1.0	3887	0	0
RVBD3237c:RVBD3237c	7	2.581e-08	1.1897e-06	1.8e-05	113	7	-0.41023	1.0	1.0	1.0	3953	0	0
RVBD0007:RVBD0007	5	2.8892e-08	1.1897e-06	1.8e-05	114	5	-0.80355	1.0	1.0	1.0	3952	0	0
RVBD1824:RVBD1824	5	3.0127e-08	1.1897e-06	1.8e-05	115	5	-0.43849	1.0	1.0	1.0	3951	0	0
RVBD0017c:rodA	14	3.4341e-08	1.1897e-06	1.8e-05	116	13	-0.54011	1.0	1.0	1.0	3932	0	0
RVBD2392:cysH	65	3.9293e-08	1.1897e-06	1.8e-05	117	33	-0.50869	0.97917	0.98218	1.0	3547	6	0.20229
RVBD2518c:ldtB	8	4.6197e-08	1.1897e-06	1.8e-05	118	7	-1.3691	0.84824	0.8062	1.0	2738	0	0
RVBD1823:RVBD1823	6	5.0519e-08	1.1897e-06	1.8e-05	119	6	-0.37593	1.0	1.0	1.0	3947	0	0
RVBD0412c:RVBD0412c	7	5.1615e-08	1.1897e-06	1.8e-05	120	7	-0.91789	1.0	1.0	1.0	3945	0	0
RVBD0510:hemC	31	6.3711e-08	1.1897e-06	1.8e-05	121	17	-0.73541	0.23976	0.1899	0.877007	942	5	0.24418
RVBD3247c:tmk	40	6.8526e-08	1.1897e-06	1.8e-05	122	27	-0.4695	0.0024711	0.00074834	0.012762	248	5	0.29171
RVBD0006:gyrA	118	7.2535e-08	1.1897e-06	1.8e-05	123	64	-0.28536	0.99458	0.99515	1.0	3737	7	0.20566
RVBD3809c:glf	15	7.8392e-08	1.1897e-06	1.8e-05	124	12	-0.88468	0.9075	0.88623	1.0	3040	1	0.1676
RVBD2169c:RVBD2169c	9	9.7138e-08	1.1897e-06	1.8e-05	125	9	-0.52642	1.0	1.0	1.0	3943	0	0
RVBD0001:dnaA	27	1.1625e-07	1.1897e-06	1.8e-05	126	20	-0.65766	0.91631	0.9252	1.0	3100	2	0.32973
RVBD0452:RVBD0452	9	1.1633e-07	1.1897e-06	1.8e-05	127	8	-0.50005	0.97059	0.97717	1.0	3470	0	0
RVBD3215:entC	83	1.2544e-07	1.1897e-06	1.8e-05	128	49	-0.45944	0.97869	0.98023	1.0	3545	9	0.1861
RVBD0111:RVBD0111	15	1.3406e-07	1.1897e-06	1.8e-05	129	14	-0.2371	0.99997	1.0	1.0	3904	0	0
RVBD2693c:RVBD2693c	7	1.6464e-07	1.1897e-06	1.8e-05	130	7	-0.2992	1.0	1.0	1.0	3941	0	0
RVBD0351:grpE	26	1.6921e-07	1.1897e-06	1.8e-05	131	20	-0.45441	0.99777	0.99509	1.0	3785	0	0
RVBD1906c:RVBD1906c	6	1.9463e-07	1.1897e-06	1.8e-05	132	6	-0.76439	1.0	1.0	1.0	3940	0	0
RVBD1825:RVBD1825	8	2.0543e-07	1.1897e-06	1.8e-05	133	8	-0.42696	1.0	1.0	1.0	3939	0	0
RVBD3670:ephE	6	2.1462e-07	1.1897e-06	1.8e-05	134	6	-0.73568	1.0	1.0	1.0	3938	0	0
RVBD2173:idsA2	8	2.9834e-07	1.1897e-06	1.8e-05	135	6	-1.249	0.1933	0.17703	0.849629	837	1	0.86055
RVBD3802c:RVBD3802c	82	3.1832e-07	1.1897e-06	1.8e-05	136	46	-0.35552	0.99326	0.99455	1.0	3716	7	0.20897
RVBD3671c:RVBD3671c	6	3.2691e-07	1.1897e-06	1.8e-05	137	6	-0.9639	1.0	1.0	1.0	3937	0	0
RVBD1828:RVBD1828	24	3.8182e-07	1.1897e-06	1.8e-05	138	18	-0.47878	0.61517	0.62776	1.0	1838	1	0.74284
RVBD0411c:glnH	9	4.1274e-07	1.1897e-06	1.8e-05	139	8	-0.97721	0.99991	0.99999	1.0	3888	0	0
RVBD2700:RVBD2700	5	4.3895e-07	1.1897e-06	1.8e-05	140	5	-0.64032	1.0	1.0	1.0	3935	0	0
RVBD1273c:RVBD1273c	25	4.6614e-07	1.1897e-06	1.8e-05	141	19	-0.32928	0.99889	0.9983	1.0	3825	0	0
RVBD0037c:RVBD0037c	17	4.7233e-07	1.1897e-06	1.8e-05	142	15	-0.29071	0.99997	1.0	1.0	3907	0	0
RVBD0541c:RVBD0541c	13	5.3688e-07	1.1897e-06	1.8e-05	143	10	-0.70587	0.99423	0.99611	1.0	3732	0	0
RVBD1165:typA	15	6.5631e-07	1.1897e-06	1.8e-05	144	13	-0.31836	0.99997	1.0	1.0	3900	0	0
RVBD1683:RVBD1683	10	7.2768e-07	1.1897e-06	1.8e-05	145	9	-0.96397	0.98678	0.99147	1.0	3629	0	0
RVBD1248c:RVBD1248c	28	8.4484e-07	1.1897e-06	1.8e-05	146	20	-0.47423	0.99994	0.99993	1.0	3891	0	0
RVBD2699c:RVBD2699c	17	9.9828e-07	1.1897e-06	1.8e-05	147	14	-0.56961	1.0	1.0	1.0	3948	0	0
RVBD1184c:RVBD1184c	14	1.0792e-06	1.1897e-06	1.8e-05	148	10	-0.45281	0.88867	0.86317	1.0	2932	1	0.16411
RVBD2583c:relA	15	1.0911e-06	1.1897e-06	1.8e-05	149	12	-0.47013	0.99989	0.99998	1.0	3884	0	0
RVBD3915:RVBD3915	83	1.3105e-06	1.1897e-06	1.8e-05	150	38	-0.36277	0.90766	0.8935	1.0	3041	8	0.26435
RVBD1566c:RVBD1566c	14	1.5452e-06	1.1897e-06	1.8e-05	151	12	-0.3608	0.57732	0.59565	1.0	1755	2	0.25353
RVBD0534c:menA	63	1.9672e-06	1.1897e-06	1.8e-05	152	37	-0.40382	0.99723	0.99808	1.0	3773	3	0.19298
RVBD3484:cpsA	10	2.2461e-06	1.1897e-06	1.8e-05	153	9	-0.73159	0.99804	0.99952	1.0	3793	0	0
RVBD1547:dnaE1	167	2.4795e-06	1.1897e-06	1.8e-05	154	80	-0.33587	0.95218	0.93851	1.0	3339	18	0.23892
RVBD0543c:RVBD0543c	17	2.4874e-06	1.1897e-06	1.8e-05	155	14	-0.66924	0.83474	0.82374	1.0	2672	1	0.29623
RVBD3672c:RVBD3672c	5	2.5521e-06	1.1897e-06	1.8e-05	156	5	-1.1783	1.0	1.0	1.0	3928	0	0
RVBD3631:RVBD3631	5	2.7541e-06	1.1897e-06	1.8e-05	157	5	-0.4343	1.0	1.0	1.0	3927	0	0
RVBD0129c:fbpC	13	3.1221e-06	1.1897e-06	1.8e-05	158	12	-0.24074	0.99999	1.0	1.0	3921	0	0
RVBD3792:aftA	157	3.3622e-06	1.1897e-06	1.8e-05	159	72	-0.39163	0.99251	0.99317	1.0	3706	18	0.23145
RVBD3267:RVBD3267	9	3.3935e-06	1.1897e-06	1.8e-05	160	9	-0.53153	1.0	1.0	1.0	3926	0	0
RVBD3635:RVBD3635	215	4.1216e-06	1.1897e-06	1.8e-05	161	99	-0.30227	0.99997	0.99998	1.0	3901	23	0.18917
RVBD1798:eccA5	18	4.3199e-06	1.1897e-06	1.8e-05	162	13	-0.39465	0.10505	0.076085	0.540177	597	2	0.49746
RVBD0040c:mtc28	7	4.5042e-06	1.1897e-06	1.8e-05	163	6	-0.70364	0.98298	0.9915	1.0	3588	0	0
RVBD0011c:RVBD0011c	4	5.0536e-06	1.1897e-06	1.8e-05	164	4	-1.2836	0.99999	1.0	1.0	3925	0	0
RVBD3005c:RVBD3005c	7	6.0563e-06	1.1897e-06	1.8e-05	165	6	-0.67983	0.99885	0.99993	1.0	3822	0	0
RVBD2224c:caeA	13	6.1048e-06	1.1897e-06	1.8e-05	166	11	-0.60621	0.99561	0.99697	1.0	3755	0	0
RVBD1886c:fbpB	9	6.9803e-06	1.1897e-06	1.8e-05	167	8	-0.25946	0.99854	0.99981	1.0	3812	0	0
RVBD0204c:RVBD0204c	13	8.2896e-06	1.1897e-06	1.8e-05	168	11	-0.59459	0.99998	1.0	1.0	3912	0	0
RVBD1821:secA2	10	8.8093e-06	1.1897e-06	1.8e-05	169	10	-0.41631	0.99999	1.0	1.0	3920	0	0
RVBD1254:RVBD1254	159	1.2136e-05	1.1897e-06	1.8e-05	170	75	-0.31425	0.99931	0.99955	1.0	3840	12	0.16564
RVBD3413c:RVBD3413c	6	1.3324e-05	1.1897e-06	1.8e-05	171	5	-0.60193	0.99805	0.99987	1.0	3795	0	0
RVBD1607:chaA	9	1.4888e-05	1.1897e-06	1.8e-05	172	9	-0.33698	0.99999	1.0	1.0	3915	0	0
RVBD2744c:35kd-ag	7	1.5381e-05	1.1897e-06	1.8e-05	173	6	-0.43908	0.99768	0.9998	1.0	3781	0	0
RVBD3207c:RVBD3207c	5	1.6697e-05	1.1897e-06	1.8e-05	174	4	-0.72011	0.98591	0.99716	1.0	3618	0	0
RVBD0042c:RVBD0042c	5	1.7624e-05	1.1897e-06	1.8e-05	175	5	-0.85218	0.99998	1.0	1.0	3913	0	0
RVBD2170:RVBD2170	7	1.7775e-05	1.1897e-06	1.8e-05	176	6	-0.46928	0.9993	0.99998	1.0	3839	0	0
RVBD1420:uvrC	16	1.8101e-05	1.1897e-06	1.8e-05	177	13	-0.37644	0.99943	0.99977	1.0	3845	0	0
RVBD2627c:RVBD2627c	16	1.8453e-05	1.1897e-06	1.8e-05	178	13	-0.25206	0.98546	0.98145	1.0	3611	0	0
RVBD1022:lpqU	7	2.1041e-05	1.1897e-06	1.8e-05	179	7	-0.21501	0.99998	1.0	1.0	3910	0	0
RVBD1421:RVBD1421	6	2.5241e-05	1.1897e-06	1.8e-05	180	5	-0.62317	0.9974	0.99977	1.0	3775	0	0
RVBD2586c:secF	78	2.5621e-05	1.1897e-06	1.8e-05	181	40	-0.51229	0.9795	0.98176	1.0	3551	7	0.15686
RVBD1623c:cydA	8	3.0108e-05	1.1897e-06	1.8e-05	182	7	-0.76946	0.9999	1.0	1.0	3885	0	0
RVBD2391:sirA	9	3.053e-05	1.1897e-06	1.8e-05	183	8	-0.80282	0.96836	0.97519	1.0	3449	0	0
RVBD3058c:RVBD3058c	10	3.0818e-05	1.1897e-06	1.8e-05	184	9	-0.36683	0.98596	0.99065	1.0	3619	0	0
RVBD0814c:sseC2	7	3.2295e-05	1.1897e-06	1.8e-05	185	7	-0.36674	0.99997	1.0	1.0	3903	0	0
RVBD3814c:RVBD3814c	8	3.6241e-05	1.1897e-06	1.8e-05	186	8	-0.40951	0.99996	1.0	1.0	3899	0	0
RVBD3331:sugI	18	3.7707e-05	1.1897e-06	1.8e-05	187	13	-0.29891	0.99999	1.0	1.0	3917	0	0
RVBD2190c:RVBD2190c	8	3.9066e-05	1.1897e-06	1.8e-05	188	8	-0.7184	0.99996	1.0	1.0	3898	0	0
RVBD1220c:RVBD1220c	6	3.925e-05	1.1897e-06	1.8e-05	189	6	-0.28947	0.99995	1.0	1.0	3897	0	0
RVBD0145:RVBD0145	7	3.9416e-05	1.1897e-06	1.8e-05	190	6	-0.44158	0.99912	0.99995	1.0	3831	0	0
RVBD0825c:RVBD0825c	6	4.8806e-05	1.1897e-06	1.8e-05	191	6	-0.44195	0.99986	1.0	1.0	3878	0	0
RVBD3248c:sahH	49	5.0631e-05	1.1897e-06	1.8e-05	192	27	-0.46758	0.97637	0.98126	1.0	3524	3	0.14801
RVBD0998:RVBD0998	8	5.104e-05	1.1897e-06	1.8e-05	193	7	-0.55996	0.99577	0.99909	1.0	3756	0	0
RVBD1111c:RVBD1111c	57	5.3066e-05	1.1897e-06	1.8e-05	194	27	-0.63638	0.37178	0.27785	1.0	1251	11	0.19084
RVBD3197:RVBD3197	14	5.5614e-05	1.1897e-06	1.8e-05	195	10	-0.22961	0.96498	0.94661	1.0	3424	0	0
RVBD1887:RVBD1887	7	6.127e-05	1.1897e-06	1.8e-05	196	7	-0.17586	0.99994	1.0	1.0	3893	0	0
RVBD2256c:RVBD2256c	5	6.5296e-05	1.1897e-06	1.8e-05	197	5	-1.3612	0.99956	0.99999	1.0	3859	0	0
RVBD0005:gyrB	42	7.0095e-05	1.1897e-06	1.8e-05	198	25	-0.32975	0.50632	0.47231	1.0	1578	4	0.33591
