id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD0625c:RVBD0625c	8	0.00035751	0.0052884	0.318912	66	5	-0.11438	0.14372	0.09835	0.417159	957	2	0.44996
RVBD1501:RVBD1501	18	0.00035923	0.012679	0.398252	67	7	-0.24712	0.9871	0.94765	1.0	3713	1	0.22647
RVBD2808:RVBD2808	7	0.00037058	0.0051385	0.314429	68	5	-0.14993	0.98116	0.92367	1.0	3651	0	0
RVBD2734:RVBD2734	9	0.00037471	0.0068993	0.331466	69	4	-0.19364	0.96056	0.85666	1.0	3451	1	0.1052
RVBD0975c:fadE13	5	0.00038671	0.0037465	0.268778	70	3	-0.30409	0.33574	0.25209	0.638173	1570	1	0.23811
RVBD2633c:RVBD2633c	8	0.00039559	0.0056144	0.328589	71	5	-0.14837	0.9998	0.99801	1.0	3962	0	0
RVBD2241:aceE	34	0.000396	0.029887	0.510936	72	12	-0.40127	0.33722	0.16669	0.511874	1575	3	0.63551
RVBD1074c:fadA3	9	0.00040257	0.0071801	0.331466	73	5	-0.15415	0.99863	0.98861	1.0	3916	0	0
RVBD1103c:mazE3	7	0.00040908	0.0056858	0.328589	74	4	-0.25124	0.94412	0.82817	1.0	3351	0	0
RVBD0064A:vapB1	6	0.00041309	0.0045662	0.292384	75	2	-0.26476	0.91109	0.76867	1.0	3152	0	0
RVBD3297:nei	6	0.00041879	0.0045674	0.292384	76	4	-0.16872	0.92188	0.79231	1.0	3216	0	0
RVBD3109:moaA1	10	0.00043219	0.0086149	0.344476	77	5	-0.16331	0.99983	0.9977	1.0	3964	0	0
RVBD0043c:RVBD0043c	15	0.00043554	0.012574	0.398252	78	6	-0.26123	0.8895	0.80296	1.0	3069	1	0.20836
RVBD1869c:RVBD1869c	8	0.00045751	0.0065067	0.331466	79	5	-0.15165	0.92972	0.80224	1.0	3265	1	0.088
RVBD1522c:mmpL12	27	0.00047109	0.026851	0.49437	80	11	-0.12848	0.15028	0.084563	0.396246	984	5	0.2592
RVBD3387:RVBD3387	5	0.00048177	0.004703	0.29533	81	4	-0.18916	0.8303	0.64959	0.968447	2884	1	0.15059
RVBD3749c:RVBD3749c	7	0.0005003	0.0070206	0.331466	82	3	-0.20709	0.98094	0.9223	1.0	3648	0	0
RVBD3699:RVBD3699	6	0.00051388	0.0054526	0.324116	83	4	-0.17824	0.23465	0.16543	0.510871	1275	2	0.17994
RVBD1946c:lppG	9	0.00058166	0.0092193	0.344476	84	4	-0.18587	0.70383	0.58859	0.940531	2544	1	0.23961
RVBD3686c:RVBD3686c	4	0.00058846	0.0040725	0.282426	85	3	-0.25907	0.92933	0.82816	1.0	3261	0	0
RVBD2860c:glnA4	8	0.00060193	0.0081271	0.344476	86	2	-0.22811	0.27499	0.20523	0.573118	1382	3	0.19782
RVBD1067c:PE-PGRS19	6	0.00060408	0.0061712	0.331466	87	4	-0.2614	0.95631	0.85961	1.0	3420	0	0
RVBD1912c:fadB5	9	0.00065708	0.0098689	0.353541	88	5	-0.17835	0.7824	0.66467	0.975903	2748	2	0.1446
RVBD0009:ppiA	5	0.00065938	0.0061712	0.331466	89	4	-0.1886	0.96846	0.90071	1.0	3512	0	0
RVBD2656c:RVBD2656c	3	0.00067092	0.00348	0.258575	90	2	-0.30257	0.36902	0.25913	0.643762	1655	1	0.17062
RVBD3404c:RVBD3404c	14	0.00070876	0.015879	0.423553	91	5	-0.24759	0.62118	0.51294	0.896868	2316	1	0.52015
RVBD3584:lpqE	6	0.00071804	0.0071158	0.331466	92	4	-0.17787	0.98482	0.93817	1.0	3687	0	0
RVBD3369:RVBD3369	5	0.0007214	0.0066375	0.331466	93	2	-0.42058	0.98492	0.94677	1.0	3688	0	0
RVBD0080:RVBD0080	5	0.00072455	0.0066399	0.331466	94	4	-0.29036	0.99148	0.9672	1.0	3768	0	0
RVBD3095:RVBD3095	9	0.00072946	0.010761	0.376279	95	4	-0.27863	0.99235	0.95589	1.0	3782	0	0
RVBD1897c:RVBD1897c	6	0.00073008	0.0071539	0.331466	96	4	-0.138	0.75501	0.58715	0.939302	2683	1	0.089373
RVBD2884:RVBD2884	7	0.00073782	0.0092907	0.344476	97	4	-0.12286	0.91984	0.77871	1.0	3203	1	0.098663
RVBD1116A:RVBD1116A	5	0.00074658	0.0067708	0.331466	98	4	-0.1324	0.9996	0.99761	1.0	3953	0	0
RVBD2420c:RVBD2420c	5	0.00075332	0.0067732	0.331466	99	4	-0.2934	0.9994	0.99626	1.0	3944	0	0
RVBD0424c:RVBD0424c	3	0.00080918	0.0061783	0.331466	100	2	-0.22365	0.71616	0.5382	0.912506	2580	0	0
RVBD0012:RVBD0012	7	0.00081328	0.010026	0.353541	101	4	-0.13743	0.67312	0.55319	0.920355	2444	2	0.12065
RVBD0118c:oxcA	10	0.00082402	0.013414	0.398252	102	5	-0.17875	0.99911	0.99044	1.0	3930	0	0
RVBD0247c:RVBD0247c	8	0.00084288	0.01182	0.398252	103	4	-0.17867	0.16897	0.11694	0.437974	1054	3	0.24892
RVBD2637:dedA	8	0.00085062	0.011899	0.398252	104	3	-0.19519	0.98626	0.93588	1.0	3702	0	0
RVBD1126c:RVBD1126c	6	0.00087884	0.0082342	0.344476	105	4	-0.1412	0.98855	0.95214	1.0	3731	0	0
RVBD3638:RVBD3638	6	0.00089693	0.0082913	0.344476	106	4	-0.16046	0.9762	0.91202	1.0	3603	0	0
RVBD1468c:PE-PGRS29	12	0.00090963	0.017086	0.43616	107	4	-0.31108	0.85698	0.75798	1.0	2968	1	0.21558
RVBD2057c:rpmG1	4	0.00091808	0.0061379	0.331466	108	2	-0.39833	0.45992	0.3507	0.751988	1919	1	0.27478
RVBD3072c:RVBD3072c	5	0.00092482	0.0082318	0.344476	109	2	-0.28818	0.97893	0.93062	1.0	3630	0	0
RVBD3133c:devR	5	0.00092744	0.0082746	0.344476	110	2	-0.32366	0.31163	0.2311	0.608223	1504	2	0.17447
RVBD0549c:RVBD0549c	5	0.00093269	0.008277	0.344476	111	4	-0.15048	0.99912	0.99482	1.0	3932	0	0
RVBD2222c:glnA2	15	0.00093363	0.02032	0.473919	112	7	-0.26717	0.93528	0.86036	1.0	3303	1	0.28613
RVBD0034:RVBD0034	7	0.00094686	0.010956	0.379909	113	4	-0.22643	0.74912	0.62603	0.957693	2669	1	0.13412
RVBD0310c:RVBD0310c	6	0.00094803	0.0089433	0.344476	114	1	-0.49213	0.70843	0.56275	0.925171	2556	1	0.16424
RVBD2312:RVBD2312	5	0.00095904	0.0084578	0.344476	115	3	-0.23267	0.99945	0.99671	1.0	3946	0	0
RVBD2671:ribD	6	0.00095929	0.0091431	0.344476	116	3	-0.43297	0.49442	0.38916	0.792067	2013	1	0.19316
RVBD0755c:PPE12	18	0.0010091	0.026711	0.49437	117	5	-0.19398	0.94319	0.87728	1.0	3347	3	0.11235
RVBD1113:vapB32	3	0.0010096	0.0070516	0.331466	118	3	-0.10269	0.99899	0.99643	1.0	3926	0	0
RVBD1212c:glgA	5	0.0010099	0.0085792	0.344476	119	4	-0.12716	0.049007	0.031287	0.293867	513	1	0.486
RVBD2644c:RVBD2644c	4	0.0010201	0.0063258	0.331466	120	3	-0.27698	0.97041	0.91752	1.0	3534	0	0
RVBD0184:RVBD0184	7	0.0010297	0.011601	0.398252	121	2	-0.28188	0.57172	0.45403	0.847841	2203	2	0.19406
RVBD2717c:RVBD2717c	6	0.0010395	0.0097094	0.353541	122	3	-0.20279	0.99372	0.97145	1.0	3815	0	0
RVBD2765:RVBD2765	10	0.0010475	0.016136	0.425649	123	5	-0.18363	0.97205	0.8829	1.0	3554	1	0.10753
RVBD1804c:RVBD1804c	5	0.0010727	0.0090194	0.344476	124	4	-0.18582	0.91254	0.78589	1.0	3165	0	0
RVBD1102c:mazF3	6	0.0010767	0.0098498	0.353541	125	2	-0.31209	0.99666	0.98261	1.0	3868	0	0
RVBD3905c:esxF	4	0.0010768	0.0091122	0.344476	126	2	-0.21175	0.99678	0.98626	1.0	3873	0	0
RVBD3842c:glpQ1	4	0.0010775	0.0091122	0.344476	127	3	-0.19902	0.95416	0.88201	1.0	3411	0	0
RVBD3655c:RVBD3655c	5	0.001088	0.0090194	0.344476	128	4	-0.26412	0.74179	0.55519	0.921473	2645	1	0.33146
RVBD0721:rpsE	3	0.0010923	0.0072491	0.331466	129	1	-5.3645	0.060012	0.035491	0.305752	580	1	0.49983
RVBD0985c:mscL	7	0.0011445	0.012303	0.398252	130	3	-0.19835	0.47807	0.38344	0.790611	1960	2	0.15703
RVBD0533c:fabH	7	0.0011558	0.012305	0.398252	131	4	-0.17398	0.38869	0.30492	0.707223	1709	2	0.181
RVBD1926c:mpt63	5	0.0011572	0.0092383	0.344476	132	4	-0.11343	0.96727	0.89839	1.0	3504	0	0
RVBD3015c:RVBD3015c	5	0.0011702	0.0093026	0.344476	133	4	-0.13563	0.99872	0.99286	1.0	3920	0	0
RVBD2737A:RVBD2737A	5	0.0012021	0.0093549	0.344476	134	3	-0.18811	0.96734	0.89839	1.0	3506	0	0
RVBD0787:RVBD0787	8	0.0012162	0.015684	0.421048	135	4	-0.18561	0.72441	0.60722	0.952015	2601	2	0.13182
RVBD3074:RVBD3074	7	0.001219	0.01262	0.398252	136	2	-0.4462	0.96328	0.87723	1.0	3472	0	0
RVBD3817:RVBD3817	7	0.001324	0.013229	0.398252	137	2	-0.31972	0.8963	0.74323	1.0	3094	1	0.17969
RVBD1006:RVBD1006	15	0.0013393	0.027839	0.505837	138	1	-0.62755	0.18296	0.10288	0.420891	1102	5	0.19333
RVBD2504c:scoA	7	0.0013651	0.013495	0.398252	139	3	-0.20547	0.26484	0.18775	0.551329	1361	3	0.16593
RVBD3098A:RVBD3098A	5	0.0013724	0.0134	0.398252	140	3	-0.21317	0.46417	0.3668	0.769074	1930	2	0.17615
RVBD1975:RVBD1975	6	0.0013852	0.011825	0.398252	141	4	-0.15617	0.44289	0.34672	0.747625	1869	1	0.12747
RVBD2429:ahpD	5	0.0013954	0.013402	0.398252	142	4	-0.15669	0.97781	0.92563	1.0	3621	0	0
RVBD2760c:vapB42	5	0.0014081	0.013464	0.398252	143	1	-0.3501	0.86184	0.70251	0.995624	2980	1	0.094566
RVBD3618:RVBD3618	5	0.0014105	0.013467	0.398252	144	4	-0.17311	0.49816	0.39896	0.800422	2029	1	0.17278
RVBD1467c:fadE15	19	0.0014354	0.035767	0.529633	145	4	-0.32083	0.54659	0.42196	0.817618	2150	2	0.21976
RVBD0068:RVBD0068	5	0.0014459	0.014021	0.408052	146	4	-0.12336	0.87243	0.71638	1.0	3013	0	0
RVBD1703c:RVBD1703c	6	0.0014496	0.012363	0.398252	147	4	-0.23395	0.98707	0.94657	1.0	3712	0	0
RVBD3033:RVBD3033	5	0.0014499	0.014023	0.408052	148	4	-0.15854	0.99993	0.99955	1.0	3977	0	0
RVBD0217c:lipW	7	0.0014518	0.01433	0.408484	149	3	-0.36265	0.34721	0.25553	0.641003	1600	1	0.47021
RVBD3873:PPE68	7	0.0014776	0.014333	0.408484	150	3	-0.17292	0.99176	0.9591	1.0	3774	0	0
RVBD1663:pks17	14	0.0014784	0.029892	0.510936	151	6	-0.19745	0.26997	0.18628	0.548545	1370	5	0.21904
RVBD3177:RVBD3177	8	0.0014981	0.017702	0.443348	152	5	-0.14189	0.97295	0.89875	1.0	3565	0	0
RVBD3578:arsB2	10	0.0015627	0.021488	0.473919	153	5	-0.18243	0.97035	0.88019	1.0	3531	1	0.055487
RVBD1632c:RVBD1632c	5	0.0015648	0.014951	0.418317	154	4	-0.20661	0.99992	0.99949	1.0	3974	0	0
RVBD2865:relF	3	0.0015687	0.010009	0.353541	155	3	-0.11647	0.99843	0.99454	1.0	3908	0	0
RVBD3111:moaC1	6	0.0016104	0.016895	0.43616	156	2	-0.38882	0.92787	0.80688	1.0	3252	0	0
RVBD2310:RVBD2310	5	0.001614	0.015151	0.418317	157	2	-0.20068	0.9875	0.95573	1.0	3720	0	0
RVBD1735Ac:RVBD1735Ac	6	0.0016164	0.016895	0.43616	158	4	-0.21117	0.97722	0.91383	1.0	3616	0	0
RVBD3384c:RVBD3384c	5	0.0016222	0.015154	0.418317	159	4	-0.1113	0.99989	0.99933	1.0	3972	0	0
RVBD2436:rbsK	6	0.0016388	0.016991	0.43616	160	4	-0.22916	0.66003	0.53516	0.912506	2416	1	0.38972
RVBD2012:RVBD2012	7	0.0016476	0.016163	0.425649	161	3	-0.23424	0.094966	0.058769	0.356729	752	2	0.26958
RVBD3521:RVBD3521	8	0.0016533	0.019206	0.460537	162	5	-0.15891	0.99847	0.98891	1.0	3911	0	0
RVBD2395B:RVBD2395B	4	0.0016586	0.012344	0.398252	163	3	-0.21693	0.92139	0.8101	1.0	3210	0	0
RVBD1705c:PPE22	4	0.0016728	0.012429	0.398252	164	3	-0.24861	0.96703	0.91084	1.0	3502	0	0
RVBD3677c:RVBD3677c	5	0.0016826	0.015387	0.418317	165	2	-0.30232	0.87928	0.72979	1.0	3037	0	0
RVBD2190Ac:RVBD2190Ac	5	0.0016954	0.015482	0.418317	166	3	-0.16691	0.97426	0.91634	1.0	3586	0	0
RVBD3263:RVBD3263	17	0.001721	0.036688	0.535644	167	6	-0.16186	0.8978	0.82008	1.0	3100	2	0.18843
RVBD1706A:RVBD1706A	6	0.0017365	0.017969	0.443348	168	4	-0.16756	0.68459	0.55053	0.918511	2492	1	0.28027
RVBD0486:mshA	7	0.0018014	0.016948	0.43616	169	2	-0.32062	0.25732	0.18182	0.540779	1340	3	0.18764
RVBD2294:RVBD2294	15	0.0018362	0.036252	0.533551	170	4	-0.27932	0.96076	0.89496	1.0	3455	1	0.2856
RVBD1528c:papA4	8	0.0018798	0.02234	0.480663	171	5	-0.14243	0.7483	0.62238	0.956325	2667	1	0.21848
RVBD1898:RVBD1898	6	0.0018877	0.018985	0.460537	172	4	-0.20909	0.99624	0.98003	1.0	3860	0	0
RVBD0150c:RVBD0150c	7	0.0018993	0.021245	0.473919	173	4	-0.17821	0.95225	0.85103	1.0	3397	0	0
RVBD2088:pknJ	15	0.0019047	0.036655	0.535644	174	5	-0.21972	0.35276	0.25862	0.643609	1615	6	0.15495
RVBD3893c:PE36	6	0.0019289	0.019244	0.460537	175	4	-0.26806	0.55618	0.44848	0.843641	2168	1	0.33103
RVBD2450c:rpfE	5	0.0020257	0.017457	0.442918	176	2	-0.42445	0.89967	0.77015	1.0	3109	0	0
RVBD3415c:RVBD3415c	8	0.0020361	0.023084	0.480663	177	4	-0.31046	0.59892	0.49224	0.885897	2268	1	0.12104
RVBD0492c:RVBD0492c	8	0.0020427	0.023084	0.480663	178	4	-0.20349	0.13185	0.083169	0.395463	903	3	0.24091
RVBD1265:RVBD1265	6	0.0020538	0.019858	0.466829	179	3	-0.24259	0.97199	0.9001	1.0	3552	0	0
RVBD3678A:RVBD3678A	5	0.0020991	0.01784	0.443348	180	3	-0.25161	0.9249	0.80417	1.0	3239	0	0
RVBD0624:vapC30	9	0.0021144	0.025542	0.48811	181	4	-0.15914	0.99599	0.97157	1.0	3855	0	0
RVBD2796c:lppV	6	0.0021941	0.021086	0.473919	182	3	-0.2064	0.97274	0.90162	1.0	3563	0	0
RVBD1000c:RVBD1000c	5	0.0022196	0.018889	0.460537	183	3	-0.2761	0.92509	0.80499	1.0	3240	0	0
RVBD1335:cysO	9	0.0022313	0.026832	0.49437	184	5	-0.16326	0.93154	0.80971	1.0	3275	1	0.1939
RVBD2083:RVBD2083	6	0.0022597	0.021288	0.473919	185	3	-0.16609	0.9937	0.97106	1.0	3814	0	0
RVBD1374c:RVBD1374c	6	0.0022769	0.021395	0.473919	186	3	-0.28703	0.5586	0.44848	0.843641	2174	2	0.13848
RVBD1237:sugB	8	0.0022807	0.028305	0.509438	187	4	-0.20843	0.99663	0.97877	1.0	3867	0	0
RVBD2854:RVBD2854	16	0.0022965	0.044293	0.555035	188	7	-0.23786	0.97369	0.91717	1.0	3578	2	0.13319
RVBD0959:RVBD0959	14	0.0023019	0.03793	0.546764	189	3	-0.29425	0.8707	0.78074	1.0	3003	3	0.14445
RVBD0475:hbhA	3	0.002345	0.012879	0.398252	190	2	-0.27423	0.96688	0.91791	1.0	3499	0	0
RVBD3513c:fadD18	5	0.0023688	0.019368	0.460537	191	2	-0.20112	0.12817	0.086969	0.398518	889	3	0.19773
RVBD1356c:RVBD1356c	7	0.0023731	0.023901	0.480663	192	4	-0.12952	0.88857	0.73523	1.0	3065	1	0.13547
RVBD1175c:fadH	15	0.0023731	0.043838	0.555035	193	5	-0.1809	0.96888	0.90672	1.0	3517	2	0.1402
RVBD0199:RVBD0199	5	0.0024143	0.019477	0.460537	194	2	-0.20453	0.4158	0.32616	0.731039	1786	1	0.33995
tRNA-Gly4:tRNA-Gly4	4	0.0024444	0.015389	0.418317	195	2	-1.1647	0.93093	0.82938	1.0	3270	0	0
RVBD0521:RVBD0521	5	0.0024516	0.01948	0.460537	196	3	-0.1691	0.17152	0.1208	0.43978	1069	2	0.30873
RVBD3504:fadE26	11	0.0024547	0.032041	0.520788	197	4	-0.20505	0.97393	0.89469	1.0	3582	1	0.15205
RVBD0198c:zmp1	12	0.0024566	0.035053	0.529296	198	6	-0.23873	0.87843	0.77392	1.0	3032	2	0.19591
RVBD1362c:RVBD1362c	6	0.0025127	0.022973	0.480663	199	2	-0.21306	0.99511	0.97657	1.0	3841	0	0
RVBD1954A:RVBD1954A	5	0.0025275	0.020634	0.473919	200	3	-0.24338	0.55552	0.44491	0.840723	2165	1	0.21741
RVBD0996:RVBD0996	7	0.0025418	0.025021	0.484251	201	3	-0.20729	0.36737	0.28113	0.677739	1652	1	0.25805
RVBD2830c:vapB22	6	0.0025701	0.023349	0.480663	202	3	-0.16055	0.56061	0.44982	0.845037	2180	1	0.26264
RVBD0798c:cfp29	5	0.0025745	0.020743	0.473919	203	2	-0.27836	0.57016	0.44836	0.843641	2200	1	0.21703
RVBD0870c:RVBD0870c	6	0.0026032	0.023508	0.480663	204	4	-0.15604	0.99812	0.98978	1.0	3898	0	0
RVBD0008c:RVBD0008c	6	0.0026227	0.023651	0.480663	205	3	-0.22899	0.86642	0.70131	0.995624	2993	1	0.27348
RVBD1998c:RVBD1998c	7	0.002638	0.025619	0.48811	206	4	-0.17243	0.83693	0.68102	0.984337	2906	1	0.15402
RVBD3329:RVBD3329	9	0.0026536	0.03462	0.527672	207	4	-0.22576	0.20857	0.1476	0.479067	1193	1	0.49421
RVBD1450c:PE-PGRS27	11	0.0026959	0.034423	0.527672	208	5	-0.19907	0.60384	0.50561	0.893477	2281	1	0.18737
RVBD3738c:PPE66	7	0.0027295	0.025933	0.490482	209	4	-0.1002	0.99822	0.98831	1.0	3903	0	0
RVBD0290:eccD3	133	0.0027384	0.2868	0.963401	210	17	-0.34432	0.0011055	0.0068826	0.135916	117	54	0.26879
