id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3793:embC	406	9.4037e-24	0.020417	0.85698	18	144	-0.48516	0.0024722	1.1807e-06	1e-05	307	161	0.42571
RVBD0677c:mmpS5	7	1.4927e-22	1.1807e-06	0.000825	19	7	-3.5333	1.0	1.0	1.0	4017	0	0
RVBD3791:dprE2	65	3.3541e-19	0.0033318	0.399151	20	35	-1.0519	0.53464	0.0037698	0.009315	3035	22	0.47884
RVBD3846:sodA	66	7.9123e-19	0.0034759	0.40484	21	41	-0.56114	0.99993	0.61692	0.677339	3993	8	0.23518
RVBD1477:ripA	115	1.0618e-17	0.020417	0.85698	22	53	-0.85166	0.64762	0.0035738	0.008852	3281	37	0.35655
RVBD0206c:mmpL3	137	5.2165e-16	0.020417	0.85698	23	59	-0.62478	0.98817	0.27184	0.321988	3904	41	0.4247
RVBD1837c:glcB	230	1.3564e-15	0.020417	0.85698	24	83	-0.49031	0.84448	0.068522	0.09945	3611	84	0.50004
RVBD2174:mptA	190	6.0989e-15	0.020417	0.85698	25	73	-0.45192	0.46989	0.0003601	0.001352	2872	75	0.48641
RVBD1822:pgsA2	109	1.9193e-14	0.020417	0.85698	26	49	-0.59685	0.9459	0.13153	0.169175	3783	39	0.36802
RVBD2201:asnB	173	4.7255e-14	0.020417	0.85698	27	61	-0.80532	0.52191	0.0020366	0.005182	3003	89	0.41129
RVBD1166:lpqW	150	5.415e-14	0.020417	0.85698	28	59	-0.74743	0.82627	0.06399	0.094343	3583	70	0.42875
RVBD2682c:dxs1	59	7.3198e-14	0.0020827	0.301127	29	32	-0.71361	0.99997	0.73147	0.790277	3999	16	0.27347
RVBD0015c:pknA	75	1.7518e-13	0.0060686	0.519297	30	34	-1.0106	0.48834	0.0019304	0.004978	2915	33	0.43354
RVBD0455c:RVBD0455c	9	2.8297e-13	1.1807e-06	0.000825	31	9	-2.1794	1.0	1.0	1.0	4016	0	0
RVBD0511:hemD	115	3.4864e-13	0.020418	0.85698	32	50	-0.52606	0.80622	0.063983	0.094343	3557	44	0.34141
RVBD3587c:RVBD3587c	38	5.1268e-13	0.00026093	0.078147	33	21	-0.8215	0.9405	0.17096	0.21266	3773	11	0.38754
RVBD0364:RVBD0364	90	9.5035e-12	0.013508	0.824006	34	40	-0.71801	0.98081	0.24838	0.297305	3872	29	0.40719
RVBD3778c:RVBD3778c	111	1.9045e-11	0.020438	0.85698	35	44	-0.63525	0.92549	0.12481	0.161866	3748	33	0.49069
RVBD1411c:lprG	7	1.5165e-10	1.1807e-06	0.000825	36	7	-0.99212	1.0	1.0	1.0	4014	0	0
RVBD3802c:RVBD3802c	89	3.2757e-10	0.013559	0.824006	37	38	-0.43499	0.54389	0.0017084	0.004537	3056	33	0.3376
RVBD2153c:murG	128	5.8681e-10	0.023364	0.917931	38	22	-1.2565	0.032744	1.1807e-06	1e-05	876	77	0.55937
RVBD2992c:gltS	73	2.2329e-09	0.014229	0.841445	39	20	-1.454	0.31172	0.00015703	0.000676	2413	44	0.49354
RVBD2926c:RVBD2926c	7	3.4314e-09	1.1807e-06	0.000825	40	7	-0.97447	1.0	1.0	1.0	4013	0	0
RVBD0649:fabD2	8	4.796e-09	1.1807e-06	0.000825	41	4	-1.7137	0.87896	0.42269	0.480052	3679	2	0.35493
RVBD0543c:RVBD0543c	31	6.8175e-09	0.00076861	0.16962	42	18	-0.74294	0.56052	0.041012	0.067253	3079	7	0.50251
RVBD2870c:dxr	93	1.7816e-08	0.078899	1.0	43	35	-0.37965	0.18031	1.1807e-06	1e-05	1900	39	0.31737
RVBD2452c:RVBD2452c	6	2.3403e-08	1.1807e-06	0.000825	44	6	-0.66312	1.0	0.99998	1.0	4010	0	0
RVBD1423:whiA	58	2.4736e-08	0.016454	0.85698	45	25	-0.46526	0.98804	0.26174	0.311342	3903	18	0.42531
RVBD0876c:RVBD0876c	14	2.5212e-08	8.8549e-05	0.037129	46	11	-0.51672	0.99999	0.98761	1.0	4004	1	0.36094
RVBD0929:pstC2	10	5.7099e-08	3.66e-05	0.018152	47	9	-0.33974	0.99998	0.98398	1.0	4003	0	0
RVBD0058:dnaB	110	7.2892e-08	0.15026	1.0	48	39	-0.48997	0.94896	0.13173	0.169378	3793	49	0.38963
RVBD0637:hadC	7	1.0169e-07	3.8962e-05	0.018152	49	7	-1.1615	1.0	0.99997	1.0	4011	0	0
RVBD2869c:rip	15	1.266e-07	0.00038726	0.101485	50	10	-0.54664	0.9766	0.57276	0.632325	3860	4	0.43064
RVBD1111c:RVBD1111c	71	1.8579e-07	0.071234	1.0	51	26	-0.92904	0.030227	1.1807e-06	1e-05	849	35	0.52425
RVBD1480:RVBD1480	52	1.9061e-07	0.027176	0.990874	52	22	-0.63265	0.99735	0.35704	0.411739	3949	12	0.41742
RVBD0001:dnaA	36	2.6049e-07	0.0099435	0.706662	53	18	-0.61632	0.99988	0.83232	0.890509	3991	10	0.31297
RVBD0479c:RVBD0479c	100	4.4002e-07	0.23946	1.0	54	35	-0.58373	0.98435	0.22921	0.276733	3888	37	0.34069
RVBD1708:RVBD1708	89	6.9883e-07	0.20169	1.0	55	31	-0.54283	0.52101	0.0016045	0.00431	2998	28	0.53284
RVBD3810:pirG	5	7.9149e-07	2.0071e-05	0.012023	56	4	-0.92174	0.99979	0.99227	1.0	3986	0	0
RVBD1410c:RVBD1410c	19	1.0973e-06	0.0030319	0.381625	57	11	-0.38057	0.23864	0.0019587	0.005023	2146	4	0.46877
RVBD1479:moxR1	146	1.6074e-06	0.32181	1.0	58	43	-0.63412	0.2688	5.313e-05	0.000277	2259	68	0.4803
RVBD2988c:leuC	60	1.9923e-06	0.099502	1.0	59	8	-1.6942	0.012505	1.1807e-06	1e-05	576	45	0.40294
RVBD3018c:PPE46	14	2.0572e-06	0.0020225	0.301127	60	10	-0.21277	1.0	0.98951	1.0	4007	1	0.13415
RVBD1483:fabG1	23	2.9404e-06	0.0088774	0.653031	61	9	-1.5863	0.0025523	1.1807e-06	1e-05	312	12	0.94628
RVBD2518c:ldtB	8	3.8782e-06	0.00071902	0.167492	62	6	-0.68225	0.99999	0.99784	1.0	4006	0	0
RVBD1788:PE18	5	5.2546e-06	0.00025856	0.078147	63	4	-1.5487	0.99676	0.9058	0.960793	3946	0	0
RVBD3193c:RVBD3193c	28	6.8898e-06	0.023862	0.917931	64	14	-0.36031	0.99929	0.77746	0.836724	3972	8	0.35594
RVBD2476c:gdh	41	7.1655e-06	0.063136	1.0	65	16	-0.42253	0.99941	0.64593	0.706411	3974	15	0.27234
RVBD3669:RVBD3669	8	8.7535e-06	0.0015006	0.286004	66	7	-0.60056	1.0	0.99972	1.0	4009	0	0
RVBD1481:RVBD1481	123	9.0715e-06	0.46689	1.0	67	38	-0.39199	0.14818	1.1807e-06	1e-05	1719	43	0.37254
RVBD2610c:pimA	108	1.0602e-05	0.47665	1.0	68	29	-0.68736	0.16244	1.1807e-06	1e-05	1801	63	0.36816
RVBD2138:lppL	86	1.0807e-05	0.36582	1.0	69	18	-0.95714	0.15203	1.1807e-06	1e-05	1741	50	0.47226
RVBD1425:RVBD1425	13	1.1277e-05	0.005385	0.488835	70	8	-0.37983	0.9687	0.5631	0.623437	3839	4	0.20914
RVBD3781:rfbE	48	1.6647e-05	0.12788	1.0	71	17	-0.96909	0.95059	0.1724	0.214252	3797	13	0.36702
RVBD3616c:espA	13	1.8689e-05	0.0085373	0.647189	72	7	-0.49241	0.51866	0.063643	0.094063	2992	4	0.31635
RVBD0701:rplC	9	1.926e-05	0.0029835	0.381625	73	5	-2.1709	0.76918	0.23476	0.282376	3481	3	0.30184
RVBD0141c:RVBD0141c	5	2.1564e-05	0.0010661	0.223515	74	3	-0.86352	0.96109	0.66352	0.724328	3820	1	0.18948
RVBD0336:RVBD0336	6	2.2007e-05	0.0016352	0.287723	75	2	-2.2593	0.0084556	2.4794e-05	0.000147	502	4	0.55254
RVBD3645:RVBD3645	164	2.2129e-05	0.53384	1.0	76	46	-0.59223	0.60822	0.0020555	0.005208	3201	74	0.37942
RVBD1305:atpE	4	2.2216e-05	0.00036246	0.10132	77	4	-0.57932	0.99998	0.99969	1.0	4002	0	0
RVBD3864:espE	6	2.2953e-05	0.0017155	0.287723	78	3	-1.2763	0.32615	0.046725	0.074054	2451	3	0.35752
RVBD1623c:cydA	11	2.3332e-05	0.006483	0.533003	79	7	-0.42408	0.99856	0.89642	0.951567	3961	2	0.44868
RVBD0830:RVBD0830	10	2.5842e-05	0.0053661	0.488835	80	6	-0.59411	0.99996	0.97538	1.0	3997	1	0.12406
RVBD1906c:RVBD1906c	6	2.7382e-05	0.0019776	0.301127	81	5	-0.37528	0.99946	0.96583	1.0	3976	0	0
RVBD3808c:glfT2	57	2.7424e-05	0.21258	1.0	82	21	-0.48706	0.94209	0.17048	0.212241	3775	18	0.48423
RVBD2398c:cysW	97	2.8677e-05	0.53669	1.0	83	30	-0.35255	0.22027	5.0768e-05	0.000269	2065	48	0.42249
RVBD0495c:RVBD0495c	7	3.1816e-05	0.0026246	0.354998	84	6	-0.26303	0.99975	0.97261	1.0	3984	0	0
RVBD1828:RVBD1828	41	3.2013e-05	0.11553	1.0	85	17	-0.7268	0.56704	0.030285	0.053648	3090	19	0.37333
RVBD1257c:RVBD1257c	9	3.2835e-05	0.0050591	0.488835	86	3	-7.8992	0.23365	0.015782	0.031377	2117	6	0.43239
RVBD2652c:RVBD2652c	73	3.6096e-05	0.36314	1.0	87	22	-0.51688	0.97958	0.24467	0.293194	3869	35	0.31168
RVBD2862c:RVBD2862c	6	3.802e-05	0.0024853	0.34736	88	5	-0.32512	0.95711	0.64203	0.702514	3813	1	0.45185
RVBD0590A:RVBD0590A	5	4.209e-05	0.001869	0.301127	89	5	-0.26834	0.99996	0.99863	1.0	3996	0	0
RVBD0642c:mmaA4	8	5.237e-05	0.0050402	0.488835	90	4	-0.70559	0.65012	0.14932	0.188466	3286	4	0.39023
RVBD0184:RVBD0184	7	6.1281e-05	0.0050922	0.488835	91	3	-1.3348	0.97897	0.72204	0.781091	3866	2	0.28354
RVBD2457c:clpX	97	6.5581e-05	0.60751	1.0	92	30	-0.4595	0.79339	0.009293	0.020379	3532	44	0.36257
RVBD1500:RVBD1500	13	6.9769e-05	0.015359	0.85698	93	7	-0.51036	0.90721	0.35483	0.409295	3716	4	0.33709
RVBD2327:RVBD2327	5	9.1254e-05	0.0042964	0.450371	94	2	-1.058	0.41092	0.079807	0.111535	2721	3	0.29754
RVBD0430:RVBD0430	9	0.00010025	0.010946	0.736366	95	6	-1.2174	0.99571	0.84157	0.899258	3939	2	0.23546
RVBD1159:pimE	13	0.00010654	0.021541	0.885508	96	8	-0.29591	1.0	0.99315	1.0	4008	1	0.15281
RVBD2735c:RVBD2735c	9	0.00011382	0.011789	0.772355	97	6	-0.33029	0.61502	0.11453	0.150067	3219	3	0.56154
23S:23S	77	0.00012163	0.50905	1.0	98	25	-0.27516	0.98598	0.25806	0.308012	3896	31	0.38829
RVBD2994:RVBD2994	9	0.00012501	0.012164	0.776853	99	4	-1.2735	0.20742	0.014648	0.029458	2023	4	0.45107
RVBD3611:RVBD3611	4	0.00013673	0.0030945	0.381625	100	4	-0.36626	0.99986	0.99737	1.0	3990	0	0
RVBD0212c:nadR	5	0.00017712	0.0055975	0.488965	101	3	-0.97834	0.57397	0.14823	0.187377	3106	1	0.42938
RVBD0011c:RVBD0011c	4	0.00019014	0.0042893	0.450371	102	4	-0.3902	0.99981	0.99645	1.0	3987	0	0
RVBD0320:RVBD0320	8	0.0002183	0.016393	0.85698	103	5	-0.27829	0.78082	0.27226	0.322301	3508	2	0.29707
RVBD2145c:wag31	62	0.00022285	0.44135	1.0	104	21	-0.39555	0.99032	0.24949	0.29846	3911	22	0.30945
RVBD3404c:RVBD3404c	14	0.00022349	0.037917	1.0	105	8	-0.28744	0.63062	0.088066	0.12103	3254	4	0.3477
RVBD3241c:RVBD3241c	10	0.00022902	0.023782	0.917931	106	5	-0.47392	0.54295	0.08967	0.122687	3052	3	0.4539
RVBD1282c:oppC	14	0.0002392	0.039544	1.0	107	8	-0.26	0.69444	0.11633	0.152234	3355	4	0.21837
RVBD1776c:RVBD1776c	6	0.00024431	0.0097558	0.705275	108	4	-0.73404	0.73327	0.26212	0.311529	3425	2	0.47054
RVBD0650:RVBD0650	7	0.00024469	0.012228	0.776853	109	4	-0.46628	0.72659	0.2317	0.27933	3413	2	0.40592
RVBD1440:secG	4	0.00024494	0.0054794	0.488835	110	4	-0.78809	0.99976	0.99562	1.0	3985	0	0
RVBD3395A:RVBD3395A	69	0.00024899	0.50863	1.0	111	16	-0.46485	0.93449	0.16271	0.20329	3756	30	0.28069
RVBD2190c:RVBD2190c	9	0.00025758	0.018304	0.85698	112	6	-0.40659	0.99981	0.9529	1.0	3988	1	0.27621
RVBD3483c:RVBD3483c	5	0.00026764	0.0077298	0.611526	113	3	-0.48414	0.074464	0.0019351	0.004984	1275	2	0.58748
RVBD2838c:rbfA	6	0.00027629	0.011064	0.736366	114	5	-0.2956	0.59075	0.15044	0.189707	3156	1	0.51362
RVBD2611c:RVBD2611c	105	0.00027758	0.75601	1.0	115	26	-0.78814	0.61784	0.0020555	0.005208	3227	58	0.38367
RVBD1311:atpC	14	0.00028247	0.045206	1.0	116	6	-1.1068	0.82912	0.19356	0.237793	3589	5	0.30761
RVBD2647:RVBD2647	4	0.00028265	0.0063933	0.533003	117	2	-1.9628	0.25522	0.038066	0.063572	2215	1	0.79422
RVBD3236c:RVBD3236c	18	0.00032059	0.069393	1.0	118	9	-0.39314	0.76875	0.12908	0.166639	3479	6	0.43874
RVBD3661:RVBD3661	8	0.00032767	0.022311	0.899514	119	3	-4.256	0.51289	0.086522	0.119181	2977	5	0.31817
RVBD0087:hycE	9	0.00033123	0.020906	0.867905	120	6	-0.30941	0.974	0.66821	0.728873	3853	3	0.25511
RVBD3109:moaA1	10	0.00033977	0.028056	0.997693	121	5	-0.30844	0.3255	0.032382	0.056503	2449	3	0.75486
RVBD0020c:fhaA	85	0.00035843	0.68529	1.0	122	18	-0.77272	0.91103	0.11106	0.145981	3722	36	0.30333
RVBD3258c:RVBD3258c	4	0.00036935	0.0086436	0.647189	123	4	-1.2291	0.99963	0.99341	1.0	3980	0	0
RVBD2399c:cysT	110	0.00037986	0.786	1.0	124	31	-0.24338	0.91544	0.076626	0.108362	3730	44	0.353
RVBD1830:RVBD1830	29	0.00039726	0.16607	1.0	125	12	-0.63455	0.72584	0.091556	0.124966	3408	13	0.41001
RVBD1091:PE-PGRS22	5	0.00040227	0.010119	0.707178	126	2	-1.2085	0.05585	0.0011181	0.00324	1123	3	0.66954
RVBD3410c:guaB3	83	0.00042283	0.6825	1.0	127	23	-0.51954	0.16119	3.1878e-05	0.000183	1789	39	0.32111
RVBD3354:RVBD3354	5	0.00042923	0.010811	0.736366	128	4	-0.48795	0.97863	0.72772	0.786631	3865	1	0.29217
RVBD0487:RVBD0487	8	0.00043411	0.02484	0.93832	129	2	-1.3744	0.031725	0.00032704	0.001249	865	6	0.56792
RVBD3843c:RVBD3843c	90	0.00047768	0.74069	1.0	130	18	-0.29234	0.1637	1.1807e-06	1e-05	1811	48	0.46141
RVBD3035:RVBD3035	71	0.00049451	0.59943	1.0	131	22	-0.3084	0.63258	0.004542	0.01117	3260	31	0.4561
RVBD2198c:mmpS3	7	0.0004977	0.019166	0.85698	132	5	-0.54183	0.8476	0.38404	0.439003	3619	1	0.80051
RVBD0274:RVBD0274	12	0.00054266	0.0517	1.0	133	6	-0.45547	0.084817	0.00058679	0.001965	1356	5	0.29623
RVBD1823:RVBD1823	6	0.00054857	0.019756	0.85698	134	1	-1.1956	5.66e-07	1.1807e-06	1e-05	68	5	0.56812
RVBD2160A:RVBD2160A	5	0.00056742	0.01356	0.824006	135	2	-1.4628	0.061168	0.0013731	0.003798	1175	3	0.45606
RVBD3604c:RVBD3604c	80	0.0006398	0.69844	1.0	136	22	-0.65745	0.48552	0.0015077	0.004105	2907	41	0.37627
RVBD3510c:RVBD3510c	9	0.00064818	0.041872	1.0	137	3	-1.3538	0.9949	0.83085	0.889392	3933	2	0.27956
RVBD0095c:RVBD0095c	6	0.00066754	0.022157	0.899514	138	4	-0.39779	0.99995	0.99596	1.0	3994	0	0
RVBD2708c:RVBD2708c	7	0.0006822	0.023773	0.917931	139	5	-0.26551	0.99767	0.88001	0.936517	3952	1	0.17295
RVBD0103c:ctpB	17	0.000747	0.09614	1.0	140	5	-0.41853	0.67186	0.083337	0.115642	3310	10	0.30453
RVBD2120c:RVBD2120c	76	0.0007589	0.68794	1.0	141	16	-0.63119	0.075244	1.1807e-06	1e-05	1282	51	0.37566
RVBD2391:sirA	9	0.00076313	0.046044	1.0	142	5	-0.37432	0.99935	0.92698	0.982266	3973	1	0.33497
RVBD0749A:RVBD0749A	3	0.00078453	0.0085822	0.647189	143	2	-0.80339	0.1869	0.028819	0.051684	1935	1	0.77387
RVBD2169c:RVBD2169c	9	0.00081195	0.047348	1.0	144	5	-0.4921	0.97778	0.68239	0.742219	3863	1	0.41482
RVBD1094:desA2	43	0.00083353	0.37929	1.0	145	14	-0.73576	0.014507	1.1807e-06	1e-05	607	19	0.59063
RVBD0164:TB18.5	61	0.00087668	0.56851	1.0	146	18	-0.51804	0.85927	0.083951	0.11633	3633	27	0.38694
RVBD3823c:mmpL8	34	0.00089888	0.29315	1.0	147	13	-0.43464	0.973	0.24702	0.29592	3848	8	0.30611
RVBD3766:RVBD3766	6	0.00093749	0.028077	0.997693	148	4	-0.56058	0.99948	0.96714	1.0	3978	0	0
RVBD1846c:RVBD1846c	4	0.00093868	0.015876	0.85698	149	2	-0.51948	0.47435	0.12286	0.159543	2879	2	0.40158
RVBD1614:lgt	110	0.00098531	0.85474	1.0	150	16	-0.33884	0.50088	0.0020366	0.005182	2948	67	0.37086
RVBD1179c:RVBD1179c	23	0.0010013	0.18036	1.0	151	8	-0.53705	0.77352	0.098997	0.133043	3490	10	0.3605
RVBD3064c:RVBD3064c	9	0.0010265	0.05156	1.0	152	2	-2.0322	0.41703	0.052219	0.080439	2741	4	0.32907
RVBD1565c:RVBD1565c	24	0.0010267	0.18774	1.0	153	10	-0.48663	0.99999	0.97703	1.0	4005	5	0.26893
RVBD2356c:PPE40	14	0.0010919	0.087833	1.0	154	6	-0.25106	0.76708	0.14886	0.188117	3475	5	0.43822
RVBD1557:mmpL6	15	0.0011162	0.10486	1.0	155	6	-0.49689	0.92111	0.33408	0.387284	3739	6	0.29104
RVBD1573:RVBD1573	5	0.0011205	0.022556	0.900754	156	2	-1.3792	0.21085	0.026287	0.048132	2036	1	0.58743
RVBD0480c:RVBD0480c	7	0.0011323	0.039256	1.0	157	5	-0.27622	0.70636	0.2067	0.252419	3375	2	0.37164
RVBD0286:PPE4	98	0.0011357	0.85075	1.0	158	27	-0.49597	0.55099	0.0019965	0.005104	3063	50	0.3998
RVBD1918c:PPE35	20	0.0011575	0.15651	1.0	159	8	-0.6092	0.79591	0.13777	0.176178	3535	8	0.41072
RVBD3020c:esxS	28	0.0011596	0.23948	1.0	160	11	-0.27296	0.87802	0.13878	0.177197	3677	9	0.24482
RVBD3782:glfT1	64	0.001178	0.63902	1.0	161	19	-0.59902	0.33685	0.00078986	0.002479	2489	31	0.48771
RVBD2131c:cysQ	7	0.0011833	0.041102	1.0	162	2	-2.0446	0.17023	0.012934	0.02652	1845	5	0.54555
RVBD0729:xylB	8	0.0012316	0.043157	1.0	163	3	-1.5683	0.36189	0.046873	0.074054	2572	5	0.42164
RVBD2801c:RVBD2801c	4	0.0012317	0.018561	0.85698	164	2	-0.71193	0.83719	0.44618	0.503593	3604	2	0.16944
RVBD0113:gmhA	6	0.0012483	0.031841	1.0	165	4	-0.29496	0.99586	0.85246	0.910433	3942	1	0.12848
RVBD3122:RVBD3122	5	0.0012492	0.025369	0.949744	166	2	-0.75114	0.45621	0.092168	0.125719	2840	3	0.3582
RVBD0999:RVBD0999	8	0.001257	0.04369	1.0	167	5	-0.29346	0.43331	0.065105	0.095483	2792	3	0.37652
RVBD0280:PPE3	5	0.0012914	0.026113	0.968939	168	4	-0.24277	0.99007	0.80069	0.858425	3910	1	0.17209
RVBD0229Ac:RVBD0229Ac	2	0.0013323	0.0039753	0.43864	169	2	-0.93541	0.99867	0.99602	1.0	3963	0	0
RVBD2612c:pgsA1	76	0.0013499	0.74319	1.0	170	20	-0.52275	0.67789	0.0054818	0.01334	3324	39	0.53193
RVBD1275:lprC	8	0.0013544	0.04544	1.0	171	2	-0.79245	0.56555	0.098407	0.132334	3088	5	0.25534
RVBD0317c:glpQ2	8	0.001359	0.04544	1.0	172	3	-1.699	0.029415	0.00032468	0.001246	841	5	0.33957
RVBD2256c:RVBD2256c	5	0.0014184	0.027451	0.992276	173	4	-0.63087	0.99052	0.80069	0.858425	3914	1	0.19845
RVBD2451:RVBD2451	5	0.0014927	0.029017	1.0	174	4	-0.49055	0.99569	0.88364	0.939664	3938	0	0
RVBD3603c:RVBD3603c	57	0.001586	0.60961	1.0	175	9	-0.36829	8.4823e-05	1.1807e-06	1e-05	128	39	0.69819
RVBD3847:RVBD3847	8	0.0017056	0.054578	1.0	176	4	-0.45254	0.39775	0.053827	0.082326	2683	4	0.35379
RVBD2522c:RVBD2522c	6	0.0017523	0.039532	1.0	177	3	-0.69103	0.15932	0.011718	0.024606	1781	3	0.36897
RVBD1184c:RVBD1184c	14	0.0017648	0.12001	1.0	178	6	-0.41571	0.95887	0.49617	0.554188	3816	6	0.25182
RVBD0579:RVBD0579	8	0.0018032	0.056949	1.0	179	2	-4.6511	0.7458	0.22131	0.268118	3444	3	0.25924
RVBD0669c:RVBD0669c	20	0.0018176	0.19815	1.0	180	5	-0.30601	0.099573	0.00036246	0.001357	1451	12	0.45056
RVBD3124:moaR1	14	0.0018269	0.12331	1.0	181	6	-0.26363	0.74975	0.13794	0.176339	3451	4	0.37918
RVBD1502:RVBD1502	14	0.0018442	0.12425	1.0	182	7	-0.32859	0.90651	0.32875	0.381625	3715	5	0.36158
RVBD2973c:recG	21	0.0018537	0.20832	1.0	183	9	-0.30124	0.96308	0.37183	0.426796	3825	8	0.4188
RVBD3044:fecB	13	0.0018701	0.11667	1.0	184	6	-0.37679	0.93434	0.43993	0.497333	3755	5	0.37142
RVBD3446c:RVBD3446c	6	0.001994	0.042776	1.0	185	3	-0.72737	0.091358	0.0021311	0.005357	1408	3	0.50974
RVBD3248c:sahH	81	0.0020318	0.8156	1.0	186	22	-0.44721	0.15847	2.0071e-05	0.000121	1776	38	0.54741
RVBD2551c:RVBD2551c	7	0.0020355	0.058401	1.0	187	4	-1.0149	0.52012	0.099153	0.133124	2996	2	0.36417
RVBD0707:rpsC	14	0.0020532	0.13179	1.0	188	7	-0.83427	0.058521	0.00020189	0.000828	1150	6	0.67554
RVBD3672c:RVBD3672c	5	0.0020561	0.040462	1.0	189	3	-0.64029	0.93411	0.60529	0.665616	3754	2	0.21951
RVBD1435c:RVBD1435c	5	0.0020825	0.041456	1.0	190	4	-0.30707	0.98279	0.74805	0.806526	3879	1	0.22976
RVBD1253:deaD	16	0.0020826	0.15305	1.0	191	3	-1.0575	0.55286	0.058845	0.088578	3068	9	0.47485
RVBD1507c:RVBD1507c	6	0.0021216	0.044417	1.0	192	3	-0.27348	0.95654	0.64124	0.701837	3812	1	0.20809
RVBD3610c:ftsH	4	0.002166	0.026651	0.980241	193	3	-0.90615	0.95166	0.62781	0.688212	3799	1	0.34063
RVBD2418c:RVBD2418c	51	0.0023343	0.58488	1.0	194	11	-0.33595	0.35754	0.0020484	0.005202	2559	26	0.39158
RVBD0549c:RVBD0549c	5	0.002388	0.047355	1.0	195	3	-0.52396	0.98774	0.78001	0.83861	3902	1	0.30021
RVBD0305c:PPE6	13	0.0024206	0.12686	1.0	196	3	-1.4266	0.47547	0.052139	0.080375	2882	8	0.37214
RVBD2108:PPE36	7	0.002425	0.061546	1.0	197	4	-0.44461	0.532	0.10068	0.13483	3028	2	0.52962
RVBD3101c:ftsX	8	0.0024259	0.074203	1.0	198	5	-0.31762	0.99207	0.80406	0.861815	3918	1	0.49575
RVBD3806c:ubiA	32	0.0024323	0.3739	1.0	199	11	-1.1147	0.52727	0.024677	0.046007	3014	19	0.49299
RVBD0453:PPE11	13	0.0024394	0.12686	1.0	200	5	-0.4492	0.58433	0.071795	0.102742	3139	6	0.23927
RVBD1741:vapC34	7	0.0025201	0.062876	1.0	201	4	-0.22113	0.88831	0.45288	0.510485	3691	2	0.27054
RVBD2685:arsB1	14	0.0025582	0.15774	1.0	202	5	-0.36798	0.8127	0.1792	0.221587	3568	6	0.26149
RVBD1430:PE16	22	0.0025969	0.25182	1.0	203	5	-0.83349	0.79999	0.11962	0.155912	3542	7	0.39002
RVBD2625c:RVBD2625c	9	0.0026537	0.081719	1.0	204	4	-0.42385	0.8498	0.35106	0.405503	3623	3	0.42483
RVBD1959c:parE1	6	0.0026571	0.052172	1.0	205	2	-0.54305	0.12182	0.006516	0.015367	1565	4	0.39826
RVBD3055:RVBD3055	7	0.0026855	0.065658	1.0	206	3	-0.37549	0.049243	0.00066235	0.002177	1067	3	0.58603
