id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3044:fecB	13	4.6925e-17	1.1897e-06	1.3e-05	60	13	-2.6299	1.0	1.0	1.0	3979	0	0
RVBD2457c:clpX	85	2.8133e-16	1.1897e-06	1.3e-05	61	58	-1.1958	0.82159	0.78849	1.0	2205	7	0.21237
RVBD1830:RVBD1830	24	3.1535e-16	1.1897e-06	1.3e-05	62	19	-2.3146	0.99821	0.99709	1.0	3696	1	0.14368
RVBD1410c:RVBD1410c	19	5.3165e-16	1.1897e-06	1.3e-05	63	17	-1.8859	0.99999	1.0	1.0	3857	0	0
RVBD2399c:cysT	110	7.7012e-16	1.1897e-06	1.3e-05	64	69	-0.66005	0.99977	0.99989	1.0	3785	7	0.33992
RVBD0410c:pknG	18	9.4949e-16	1.1897e-06	1.3e-05	65	18	-1.6773	1.0	1.0	1.0	3975	0	0
RVBD1273c:RVBD1273c	25	1.2548e-15	1.1897e-06	1.3e-05	66	25	-0.8885	1.0	1.0	1.0	3970	0	0
RVBD2925c:rnc	56	1.3189e-15	1.1897e-06	1.3e-05	67	43	-1.5701	0.9882	0.99316	1.0	3451	4	0.17789
RVBD2182c:RVBD2182c	62	1.9605e-15	1.1897e-06	1.3e-05	68	51	-0.82483	1.0	1.0	1.0	3961	0	0
RVBD3193c:RVBD3193c	27	8.6477e-15	1.1897e-06	1.3e-05	69	27	-0.96251	1.0	1.0	1.0	3977	0	0
RVBD0429c:def	66	9.6521e-15	1.1897e-06	1.3e-05	70	39	-1.4121	0.66924	0.62587	1.0	1661	12	0.21415
RVBD1836c:RVBD1836c	15	2.5703e-14	1.1897e-06	1.3e-05	71	15	-1.6656	1.0	1.0	1.0	3976	0	0
RVBD1825:RVBD1825	8	3.2893e-14	1.1897e-06	1.3e-05	72	8	-1.1622	1.0	1.0	1.0	3944	0	0
RVBD0929:pstC2	10	4.4415e-14	1.1897e-06	1.3e-05	73	10	-2.0826	1.0	1.0	1.0	3895	0	0
RVBD1248c:RVBD1248c	28	5.2032e-14	1.1897e-06	1.3e-05	74	27	-0.78989	1.0	1.0	1.0	3965	0	0
RVBD0928:pstS3	9	5.3241e-14	1.1897e-06	1.3e-05	75	9	-2.2809	1.0	1.0	1.0	3935	0	0
RVBD0472c:RVBD0472c	9	1.0157e-13	1.1897e-06	1.3e-05	76	9	-1.9012	1.0	1.0	1.0	3972	0	0
RVBD2363:amiA2	13	1.4354e-13	1.1897e-06	1.3e-05	77	13	-0.99412	1.0	1.0	1.0	3973	0	0
RVBD0667:rpoB	124	2.4597e-13	1.1897e-06	1.3e-05	78	86	-0.6328	0.99732	0.99825	1.0	3660	9	0.28709
RVBD3790:dprE1	72	3.124e-13	1.1897e-06	1.3e-05	79	47	-0.93264	0.90677	0.90708	1.0	2669	9	0.20663
RVBD2678c:hemE	49	7.0184e-13	1.1897e-06	1.3e-05	80	38	-0.88833	0.99991	0.99996	1.0	3820	1	0.20002
RVBD0820:phoT	7	1.0221e-12	1.1897e-06	1.3e-05	81	7	-2.1606	1.0	1.0	1.0	3930	0	0
RVBD1013:pks16	20	1.3498e-12	1.1897e-06	1.3e-05	82	20	-0.64312	1.0	1.0	1.0	3954	0	0
RVBD1614:lgt	101	1.4131e-12	1.1897e-06	1.3e-05	83	61	-0.83671	0.99983	0.99993	1.0	3797	11	0.14361
RVBD1159:pimE	13	1.4238e-12	1.1897e-06	1.3e-05	84	13	-1.6919	1.0	1.0	1.0	3971	0	0
RVBD3822:RVBD3822	9	3.7358e-12	1.1897e-06	1.3e-05	85	9	-1.6512	1.0	1.0	1.0	3969	0	0
RVBD2171:lppM	12	3.7608e-12	1.1897e-06	1.3e-05	86	12	-0.68964	1.0	1.0	1.0	3968	0	0
RVBD2145c:wag31	44	3.8386e-12	1.1897e-06	1.3e-05	87	31	-0.71389	0.87221	0.8827	1.0	2492	3	0.40366
RVBD0642c:mmaA4	8	4.9734e-12	1.1897e-06	1.3e-05	88	8	-1.6463	1.0	1.0	1.0	3966	0	0
RVBD1640c:lysX	29	6.6267e-12	1.1897e-06	1.3e-05	89	27	-0.64826	0.9975	0.9982	1.0	3670	1	0.2211
RVBD1166:lpqW	95	6.9965e-12	1.1897e-06	1.3e-05	90	67	-0.59927	0.99985	0.99995	1.0	3803	5	0.27923
RVBD2699c:RVBD2699c	17	7.9003e-12	1.1897e-06	1.3e-05	91	17	-1.142	1.0	1.0	1.0	3964	0	0
RVBD3810:pirG	5	8.2294e-12	1.1897e-06	1.3e-05	92	5	-2.8785	1.0	1.0	1.0	3962	0	0
RVBD1006:RVBD1006	15	1.3451e-11	1.1897e-06	1.3e-05	93	15	-0.73073	1.0	1.0	1.0	3960	0	0
RVBD1611:trpC	46	1.7195e-11	1.1897e-06	1.3e-05	94	33	-0.68067	0.80454	0.80704	1.0	2130	4	0.22889
RVBD1824:RVBD1824	5	2.1203e-11	1.1897e-06	1.3e-05	95	5	-1.0208	1.0	1.0	1.0	3959	0	0
RVBD0001:dnaA	27	2.1363e-11	1.1897e-06	1.3e-05	96	20	-1.4084	0.97968	0.98816	1.0	3321	2	0.39568
RVBD0066c:icd2	22	2.3156e-11	1.1897e-06	1.3e-05	97	21	-0.7071	1.0	1.0	1.0	3947	0	0
RVBD1476:RVBD1476	57	2.4331e-11	1.1897e-06	1.3e-05	98	40	-1.1865	0.97994	0.98643	1.0	3324	5	0.22017
RVBD1698:mctB	9	4.1635e-11	1.1897e-06	1.3e-05	99	9	-1.7825	1.0	1.0	1.0	3957	0	0
RVBD2397c:cysA1	87	4.6192e-11	1.1897e-06	1.3e-05	100	54	-0.74186	0.9995	0.99983	1.0	3764	7	0.18951
RVBD0017c:rodA	14	4.7229e-11	1.1897e-06	1.3e-05	101	14	-0.8891	1.0	1.0	1.0	3950	0	0
RVBD1547:dnaE1	167	5.5877e-11	1.1897e-06	1.3e-05	102	99	-0.59913	0.9983	0.99894	1.0	3703	20	0.27548
RVBD3803c:fbpD	7	6.5607e-11	1.1897e-06	1.3e-05	103	7	-1.0742	1.0	1.0	1.0	3956	0	0
RVBD0452:RVBD0452	9	6.7741e-11	1.1897e-06	1.3e-05	104	9	-1.3399	1.0	1.0	1.0	3955	0	0
RVBD2883c:pyrH	60	7.5601e-11	1.1897e-06	1.3e-05	105	47	-0.54956	0.99769	0.99905	1.0	3677	2	0.26867
RVBD2247:accD6	55	1.0621e-10	1.1897e-06	1.3e-05	106	36	-1.0461	0.81374	0.80339	1.0	2171	3	0.26006
RVBD1411c:lprG	7	1.3226e-10	1.1897e-06	1.3e-05	107	7	-3.2683	1.0	1.0	1.0	3952	0	0
RVBD2245:kasA	37	1.559e-10	1.1897e-06	1.3e-05	108	28	-1.2772	0.99742	0.99841	1.0	3666	1	0.1861
RVBD2869c:rip	13	1.7434e-10	1.1897e-06	1.3e-05	109	13	-2.3788	1.0	1.0	1.0	3931	0	0
RVBD3267:RVBD3267	9	1.7686e-10	1.1897e-06	1.3e-05	110	9	-1.4608	1.0	1.0	1.0	3951	0	0
RVBD1420:uvrC	16	1.9805e-10	1.1897e-06	1.3e-05	111	16	-0.66951	1.0	1.0	1.0	3949	0	0
RVBD0351:grpE	26	2.6223e-10	1.1897e-06	1.3e-05	112	23	-0.77195	0.96936	0.97908	1.0	3199	1	0.29151
RVBD1798:eccA5	18	2.6833e-10	1.1897e-06	1.3e-05	113	16	-0.8138	0.75529	0.7841	1.0	1919	2	0.33084
RVBD3587c:RVBD3587c	33	3.2559e-10	1.1897e-06	1.3e-05	114	22	-1.8609	0.98925	0.99353	1.0	3480	3	0.13965
RVBD1828:RVBD1828	24	3.4555e-10	1.1897e-06	1.3e-05	115	20	-0.83758	1.0	1.0	1.0	3880	0	0
RVBD2169c:RVBD2169c	9	4.1241e-10	1.1897e-06	1.3e-05	116	9	-1.3462	1.0	1.0	1.0	3948	0	0
RVBD0037c:RVBD0037c	17	4.924e-10	1.1897e-06	1.3e-05	117	16	-0.60968	1.0	1.0	1.0	3883	0	0
RVBD0994:moeA1	9	5.1329e-10	1.1897e-06	1.3e-05	118	9	-1.7048	1.0	1.0	1.0	3924	0	0
RVBD1823:RVBD1823	6	5.8269e-10	1.1897e-06	1.3e-05	119	6	-0.8434	1.0	1.0	1.0	3926	0	0
RVBD0005:gyrB	42	6.1411e-10	1.1897e-06	1.3e-05	120	31	-0.62982	0.9452	0.95924	1.0	2968	1	0.68613
RVBD0543c:RVBD0543c	17	6.7095e-10	1.1897e-06	1.3e-05	121	15	-1.4683	0.99917	0.99952	1.0	3748	0	0
RVBD0007:RVBD0007	5	8.2481e-10	1.1897e-06	1.3e-05	122	5	-1.686	1.0	1.0	1.0	3943	0	0
RVBD0999:RVBD0999	8	8.7373e-10	1.1897e-06	1.3e-05	123	8	-1.6628	1.0	1.0	1.0	3942	0	0
RVBD1423:whiA	52	9.2107e-10	1.1897e-06	1.3e-05	124	40	-0.69173	0.99111	0.99508	1.0	3512	4	0.18521
RVBD3635:RVBD3635	215	1.3019e-09	1.1897e-06	1.3e-05	125	123	-0.50928	1.0	1.0	1.0	3938	18	0.18736
RVBD0204c:RVBD0204c	13	1.304e-09	1.1897e-06	1.3e-05	126	13	-1.0783	1.0	1.0	1.0	3941	0	0
RVBD0455c:RVBD0455c	8	1.3561e-09	1.1897e-06	1.3e-05	127	8	-2.5418	1.0	1.0	1.0	3940	0	0
RVBD0819:mshD	7	1.3649e-09	1.1897e-06	1.3e-05	128	7	-1.0312	1.0	1.0	1.0	3939	0	0
RVBD3720:RVBD3720	12	1.7403e-09	1.1897e-06	1.3e-05	129	12	-0.68114	1.0	1.0	1.0	3898	0	0
RVBD3005c:RVBD3005c	7	1.8066e-09	1.1897e-06	1.3e-05	130	7	-1.441	0.99996	1.0	1.0	3839	0	0
RVBD2611c:RVBD2611c	91	1.9383e-09	1.1897e-06	1.3e-05	131	59	-0.56216	0.99725	0.99829	1.0	3653	8	0.18002
RVBD2843:RVBD2843	8	2.6281e-09	1.1897e-06	1.3e-05	132	8	-2.2151	1.0	1.0	1.0	3928	0	0
RVBD0815c:cysA2	10	3.8043e-09	1.1897e-06	1.3e-05	133	10	-0.56176	1.0	1.0	1.0	3906	0	0
RVBD0411c:glnH	9	4.399e-09	1.1897e-06	1.3e-05	134	9	-1.7348	1.0	1.0	1.0	3920	0	0
RVBD2224c:caeA	13	4.5126e-09	1.1897e-06	1.3e-05	135	13	-0.95386	1.0	1.0	1.0	3921	0	0
RVBD1821:secA2	10	4.7633e-09	1.1897e-06	1.3e-05	136	10	-0.89943	1.0	1.0	1.0	3933	0	0
RVBD2163c:pbpB	109	7.2366e-09	1.1897e-06	1.3e-05	137	68	-0.66326	0.98094	0.98099	1.0	3335	18	0.21809
RVBD0040c:mtc28	7	9.4286e-09	1.1897e-06	1.3e-05	138	7	-1.3034	1.0	1.0	1.0	3884	0	0
RVBD2188c:pimB	125	1.1377e-08	1.1897e-06	1.3e-05	139	74	-0.59108	0.98534	0.98527	1.0	3402	17	0.19442
RVBD3236c:RVBD3236c	17	1.1384e-08	1.1897e-06	1.3e-05	140	16	-0.72771	0.99995	0.99999	1.0	3837	0	0
RVBD3208:RVBD3208	8	1.5199e-08	1.1897e-06	1.3e-05	141	8	-1.03	1.0	1.0	1.0	3909	0	0
RVBD1707:RVBD1707	13	1.9586e-08	1.1897e-06	1.3e-05	142	13	-0.5615	1.0	1.0	1.0	3925	0	0
RVBD2844:RVBD2844	6	2.0327e-08	1.1897e-06	1.3e-05	143	5	-1.7546	0.99617	0.99979	1.0	3625	0	0
RVBD3915:RVBD3915	83	2.3251e-08	1.1897e-06	1.3e-05	144	42	-0.67656	0.95952	0.95978	1.0	3101	14	0.18359
RVBD3221c:TB7.3	13	2.4563e-08	1.1897e-06	1.3e-05	145	12	-1.3238	0.99999	1.0	1.0	3862	0	0
RVBD1254:RVBD1254	159	2.7775e-08	1.1897e-06	1.3e-05	146	94	-0.40545	1.0	1.0	1.0	3874	15	0.1955
RVBD3671c:RVBD3671c	6	2.8437e-08	1.1897e-06	1.3e-05	147	6	-1.8519	1.0	1.0	1.0	3923	0	0
RVBD2201:asnB	123	3.0752e-08	1.1897e-06	1.3e-05	148	73	-0.57668	0.99987	0.99995	1.0	3809	13	0.19994
RVBD1480:RVBD1480	33	3.35e-08	1.1897e-06	1.3e-05	149	25	-0.8693	0.99033	0.99433	1.0	3502	1	0.26999
RVBD3247c:tmk	40	5.1758e-08	1.1897e-06	1.3e-05	150	29	-0.84597	0.0035675	0.001919	0.024271	323	3	0.15405
RVBD2693c:RVBD2693c	7	5.6085e-08	1.1897e-06	1.3e-05	151	7	-0.6919	1.0	1.0	1.0	3918	0	0
RVBD0412c:RVBD0412c	7	6.3052e-08	1.1897e-06	1.3e-05	152	7	-1.6138	1.0	1.0	1.0	3917	0	0
RVBD1566c:RVBD1566c	14	6.5275e-08	1.1897e-06	1.3e-05	153	11	-0.80058	0.99985	0.99999	1.0	3804	0	0
RVBD2392:cysH	65	6.5901e-08	1.1897e-06	1.3e-05	154	40	-0.52328	0.96488	0.97132	1.0	3157	9	0.14658
RVBD2241:aceE	34	7.4679e-08	1.1897e-06	1.3e-05	155	28	-0.49211	0.99938	0.99962	1.0	3759	1	0.23242
RVBD1906c:RVBD1906c	6	8.1243e-08	1.1897e-06	1.3e-05	156	6	-1.1626	1.0	1.0	1.0	3910	0	0
RVBD2700:RVBD2700	5	8.5569e-08	1.1897e-06	1.3e-05	157	5	-1.4814	1.0	1.0	1.0	3916	0	0
RVBD2731:RVBD2731	10	9.0565e-08	1.1897e-06	1.3e-05	158	10	-0.61544	1.0	1.0	1.0	3897	0	0
RVBD2586c:secF	78	9.5185e-08	1.1897e-06	1.3e-05	159	47	-0.73377	0.85021	0.8303	1.0	2354	14	0.19523
RVBD1165:typA	15	9.6747e-08	1.1897e-06	1.3e-05	160	15	-0.40126	1.0	1.0	1.0	3915	0	0
RVBD1272c:RVBD1272c	13	1.3149e-07	1.1897e-06	1.3e-05	161	12	-0.65141	0.99996	1.0	1.0	3841	0	0
RVBD3670:ephE	6	1.3935e-07	1.1897e-06	1.3e-05	162	6	-1.1456	1.0	1.0	1.0	3913	0	0
RVBD2583c:relA	15	1.5413e-07	1.1897e-06	1.3e-05	163	13	-0.85799	0.99881	0.9993	1.0	3730	0	0
RVBD0541c:RVBD0541c	13	1.5907e-07	1.1897e-06	1.3e-05	164	11	-1.2783	0.9999	0.99999	1.0	3817	0	0
RVBD1184c:RVBD1184c	14	1.6006e-07	1.1897e-06	1.3e-05	165	10	-1.1586	0.66858	0.68634	1.0	1659	3	0.18626
RVBD3484:cpsA	10	1.6605e-07	1.1897e-06	1.3e-05	166	10	-1.2076	1.0	1.0	1.0	3912	0	0
RVBD3058c:RVBD3058c	10	2.034e-07	1.1897e-06	1.3e-05	167	10	-0.76349	1.0	1.0	1.0	3911	0	0
RVBD1475c:acn	221	2.3019e-07	1.1897e-06	1.3e-05	168	113	-0.38302	0.99992	0.99998	1.0	3824	30	0.1917
RVBD0818:RVBD0818	8	2.5655e-07	1.1897e-06	1.3e-05	169	8	-0.81153	1.0	1.0	1.0	3908	0	0
RVBD3894c:eccC2	29	2.6185e-07	1.1897e-06	1.3e-05	170	24	-0.38867	0.85859	0.88126	1.0	2409	1	0.43518
RVBD2198c:mmpS3	5	2.7587e-07	1.1897e-06	1.3e-05	171	5	-2.9748	0.99985	1.0	1.0	3802	0	0
RVBD1183:mmpL10	30	2.7597e-07	1.1897e-06	1.3e-05	172	24	-0.40311	0.99995	0.99993	1.0	3831	0	0
RVBD3048c:nrdF2	50	2.9353e-07	1.1897e-06	1.3e-05	173	36	-0.50012	0.071906	0.053085	0.43296	511	5	0.62357
RVBD0876c:RVBD0876c	12	3.2013e-07	1.1897e-06	1.3e-05	174	11	-0.91947	0.99983	0.99999	1.0	3798	0	0
RVBD0562:grcC1	54	3.6231e-07	1.1897e-06	1.3e-05	175	37	-0.41669	0.99987	0.99995	1.0	3811	3	0.21376
RVBD3814c:RVBD3814c	8	3.7886e-07	1.1897e-06	1.3e-05	176	8	-0.92465	1.0	1.0	1.0	3902	0	0
RVBD3273:RVBD3273	22	4.2092e-07	1.1897e-06	1.3e-05	177	19	-0.27949	1.0	1.0	1.0	3927	0	0
RVBD3248c:sahH	49	4.2522e-07	1.1897e-06	1.3e-05	178	33	-0.91598	0.99996	0.99998	1.0	3842	1	0.31513
RVBD0814c:sseC2	7	5.0323e-07	1.1897e-06	1.3e-05	179	7	-0.63606	1.0	1.0	1.0	3903	0	0
RVBD2610c:pimA	87	5.0656e-07	1.1897e-06	1.3e-05	180	55	-0.53445	0.89393	0.87229	1.0	2594	12	0.13654
RVBD0510:hemC	31	5.2938e-07	1.1897e-06	1.3e-05	181	22	-0.95929	0.36869	0.36487	1.0	1012	3	0.74134
RVBD2190c:RVBD2190c	8	5.6161e-07	1.1897e-06	1.3e-05	182	8	-1.3807	1.0	1.0	1.0	3901	0	0
RVBD1622c:cydB	19	5.6692e-07	1.1897e-06	1.3e-05	183	17	-0.91479	0.99999	1.0	1.0	3865	0	0
RVBD1299:prfA	43	6.0589e-07	1.1897e-06	1.3e-05	184	32	-0.46952	1.0	0.99999	1.0	3876	0	0
RVBD3413c:RVBD3413c	6	6.3356e-07	1.1897e-06	1.3e-05	185	6	-1.427	1.0	1.0	1.0	3900	0	0
RVBD0998:RVBD0998	8	6.5023e-07	1.1897e-06	1.3e-05	186	8	-0.85576	1.0	1.0	1.0	3899	0	0
RVBD3255c:manA	88	7.2889e-07	1.1897e-06	1.3e-05	187	56	-0.43707	0.99902	0.99955	1.0	3743	9	0.19772
RVBD3215:entC	83	7.5983e-07	1.1897e-06	1.3e-05	188	46	-0.77567	0.84434	0.81486	1.0	2315	16	0.18668
RVBD1607:chaA	9	7.7216e-07	1.1897e-06	1.3e-05	189	9	-0.70116	1.0	1.0	1.0	3877	0	0
RVBD0129c:fbpC	13	8.0099e-07	1.1897e-06	1.3e-05	190	12	-0.59245	0.99999	1.0	1.0	3866	0	0
RVBD3365c:RVBD3365c	12	8.4648e-07	1.1897e-06	1.3e-05	191	12	-0.6497	1.0	1.0	1.0	3896	0	0
RVBD2301:cut2	6	1.0523e-06	1.1897e-06	1.3e-05	192	6	-0.61926	1.0	1.0	1.0	3893	0	0
RVBD1925:fadD31	10	1.4009e-06	1.1897e-06	1.3e-05	193	10	-0.52773	1.0	1.0	1.0	3892	0	0
RVBD3631:RVBD3631	5	1.4338e-06	1.1897e-06	1.3e-05	194	5	-1.1144	0.99999	1.0	1.0	3867	0	0
RVBD0111:RVBD0111	15	1.5314e-06	1.1897e-06	1.3e-05	195	14	-0.4472	1.0	1.0	1.0	3890	0	0
RVBD3237c:RVBD3237c	7	1.7873e-06	1.1897e-06	1.3e-05	196	7	-0.5291	1.0	1.0	1.0	3891	0	0
RVBD1421:RVBD1421	6	1.8939e-06	1.1897e-06	1.3e-05	197	6	-1.0718	1.0	1.0	1.0	3889	0	0
RVBD2256c:RVBD2256c	5	2.0161e-06	1.1897e-06	1.3e-05	198	5	-2.044	1.0	1.0	1.0	3888	0	0
RVBD0042c:RVBD0042c	5	2.0218e-06	1.1897e-06	1.3e-05	199	5	-1.7725	1.0	1.0	1.0	3887	0	0
RVBD0637:hadC	5	2.1212e-06	1.1897e-06	1.3e-05	200	5	-2.3329	1.0	1.0	1.0	3886	0	0
