id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3364c:RVBD3364c	5	1.1463e-14	1.1897e-06	0.000124	20	5	-0.99678	1.0	1.0	1.0	3977	0	0
RVBD3682:ponA2	15	1.5709e-12	1.1897e-06	0.000124	21	14	-0.26198	1.0	1.0	1.0	3975	0	0
RVBD1278:RVBD1278	7	3.1743e-12	1.1897e-06	0.000124	22	6	-0.8232	0.99747	0.99468	1.0	3838	0	0
RVBD1108c:xseA	9	4.0752e-12	1.1897e-06	0.000124	23	9	-0.38387	1.0	1.0	1.0	3971	0	0
RVBD1423:whiA	52	1.3796e-11	1.1897e-06	0.000124	24	26	-0.40859	0.66958	0.72642	1.0	2033	4	0.23998
RVBD2690c:RVBD2690c	18	1.9118e-11	1.1897e-06	0.000124	25	16	-0.56961	1.0	1.0	1.0	3974	0	0
RVBD1277:RVBD1277	9	2.984e-11	1.1897e-06	0.000124	26	7	-0.86932	0.95035	0.90356	1.0	3201	0	0
RVBD3246c:mtrA	54	7.7991e-11	1.1897e-06	0.000124	27	29	-0.58732	0.78303	0.83301	1.0	2389	10	0.23495
RVBD0928:pstS3	9	8.1162e-11	1.1897e-06	0.000124	28	7	-0.47185	0.99999	0.99999	1.0	3963	0	0
RVBD1109c:RVBD1109c	6	2.1528e-10	1.1897e-06	0.000124	29	6	-0.47324	0.99999	0.99999	1.0	3966	0	0
RVBD0819:mshD	7	6.3269e-09	1.1897e-06	0.000124	30	7	-0.34707	1.0	1.0	1.0	3969	0	0
RVBD3716c:RVBD3716c	6	7.6696e-09	1.1897e-06	0.000124	31	6	-0.97955	1.0	1.0	1.0	3970	0	0
RVBD3365c:RVBD3365c	12	1.1089e-08	1.1897e-06	0.000124	32	8	-0.3931	0.99447	0.98629	1.0	3750	0	0
RVBD0003:recF	3	1.1143e-08	1.1897e-06	0.000124	33	3	-1.257	1.0	1.0	1.0	3973	0	0
RVBD0642c:mmaA4	8	1.8388e-08	1.1897e-06	0.000124	34	7	-0.42801	0.90778	0.83844	1.0	2893	1	0.16026
RVBD3245c:mtrB	135	3.151e-08	1.1897e-06	0.000124	35	51	-0.30194	0.35902	0.45188	1.0	1271	25	0.23185
RVBD0001:dnaA	27	6.5949e-08	1.1897e-06	0.000124	36	15	-0.38976	0.88678	0.90764	1.0	2778	3	0.13273
RVBD3134c:RVBD3134c	7	6.987e-08	1.1897e-06	0.000124	37	5	-0.21357	0.98359	0.9692	1.0	3568	0	0
RVBD0929:pstC2	10	1.3604e-07	1.1897e-06	0.000124	38	8	-0.40475	0.99885	0.99699	1.0	3893	0	0
RVBD0820:phoT	7	3.6849e-07	3.5692e-06	0.000362	39	6	-0.36944	0.99996	0.99991	1.0	3959	0	0
RVBD1107c:xseB	4	8.1279e-07	1.1897e-06	0.000124	40	4	-0.4984	1.0	1.0	1.0	3968	0	0
RVBD1401:RVBD1401	6	1.0323e-06	1.1897e-06	0.000124	41	6	-0.96012	0.99999	0.99999	1.0	3965	0	0
RVBD1830:RVBD1830	24	1.873e-06	2.2605e-05	0.002001	42	12	-0.46608	0.76705	0.80273	1.0	2323	3	0.20095
RVBD3133c:devR	5	3.2984e-06	1.7846e-05	0.00165	43	5	-0.29006	0.99997	0.99998	1.0	3961	0	0
RVBD2622:RVBD2622	5	3.4846e-06	1.7846e-05	0.00165	44	4	-0.29737	0.97783	0.96754	1.0	3495	0	0
RVBD2843:RVBD2843	8	3.6121e-06	4.402e-05	0.003738	45	6	-0.38707	0.24436	0.26652	1.0	999	1	0.61752
RVBD2703:sigA	23	5.5384e-06	6.7815e-05	0.005324	46	13	-0.29105	0.99744	0.99076	1.0	3836	1	0.28809
RVBD1804c:RVBD1804c	5	5.5599e-06	2.0226e-05	0.00183	47	5	-0.19138	0.99999	0.99999	1.0	3967	0	0
RVBD2692:ceoC	6	6.9216e-06	1.0708e-05	0.001061	48	5	-0.25561	0.99995	0.99991	1.0	3956	0	0
RVBD2694c:RVBD2694c	4	7.1528e-06	1.3087e-05	0.001266	49	4	-0.39919	0.99999	0.99999	1.0	3964	0	0
RVBD2086:RVBD2086	7	7.8171e-06	4.1641e-05	0.00361	50	6	-0.22271	0.98762	0.97678	1.0	3623	0	0
RVBD1420:uvrC	16	1.1862e-05	7.7333e-05	0.005959	51	10	-0.24245	0.98956	0.96938	1.0	3667	1	0.15987
RVBD1846c:RVBD1846c	4	1.9669e-05	6.0677e-05	0.00495	52	4	-0.23829	0.99995	0.99992	1.0	3957	0	0
RVBD3387:RVBD3387	5	2.0335e-05	5.1159e-05	0.004257	53	4	-0.23394	0.7601	0.66414	1.0	2303	1	0.14014
RVBD0010c:RVBD0010c	5	2.2837e-05	6.3056e-05	0.005046	54	4	-0.22567	0.9989	0.99827	1.0	3895	0	0
RVBD3585:radA	7	2.349e-05	9.3989e-05	0.007111	55	5	-0.18022	0.99382	0.98819	1.0	3735	0	0
RVBD3827c:RVBD3827c	7	3.5362e-05	0.00014396	0.010314	56	4	-0.37527	0.013725	0.020053	0.283812	329	1	0.83141
RVBD2271:RVBD2271	7	3.5848e-05	0.00014634	0.010314	57	5	-0.19705	0.99897	0.99764	1.0	3897	0	0
RVBD3301c:phoY1	6	3.6635e-05	0.00012254	0.009105	58	4	-0.40172	0.99801	0.99619	1.0	3859	0	0
RVBD0122:RVBD0122	5	3.9452e-05	0.00013682	0.009988	59	5	-0.17289	0.99996	0.99996	1.0	3960	0	0
RVBD3273:RVBD3273	22	4.122e-05	0.00048898	0.026772	60	12	-0.22625	0.99948	0.99728	1.0	3920	0	0
RVBD2704:RVBD2704	5	4.2905e-05	0.00014872	0.010314	61	5	-0.15352	0.99996	0.99995	1.0	3958	0	0
RVBD1637c:RVBD1637c	5	5.923e-05	0.00017727	0.011897	62	4	-0.20469	0.99461	0.99101	1.0	3754	0	0
RVBD3892c:PPE69	5	6.0162e-05	0.00017727	0.011897	63	3	-0.4524	0.99312	0.98797	1.0	3723	0	0
RVBD2256c:RVBD2256c	5	6.5442e-05	0.00020345	0.013227	64	4	-0.67981	0.99714	0.99559	1.0	3825	0	0
RVBD0300:RVBD0300	4	6.9794e-05	0.00018441	0.01218	65	3	-0.26032	0.99442	0.99089	1.0	3748	0	0
RVBD1386:PE15	5	7.2755e-05	0.00022248	0.014242	66	4	-0.30472	0.99973	0.99958	1.0	3936	0	0
RVBD1103c:mazE3	7	7.3482e-05	0.00029387	0.017982	67	6	-0.25484	0.99985	0.99969	1.0	3944	0	0
RVBD3857Ac:RVBD3857Ac	4	8.2486e-05	0.000232	0.014626	68	4	-0.30341	0.99992	0.99986	1.0	3952	0	0
RVBD1324:RVBD1324	5	9.7727e-05	0.00027959	0.017364	69	4	-0.29192	0.96684	0.94854	1.0	3367	0	0
RVBD1867:RVBD1867	6	9.8319e-05	0.00039142	0.02294	70	5	-0.21031	0.99653	0.99307	1.0	3799	0	0
RVBD1697:RVBD1697	70	9.8543e-05	0.0019393	0.064594	71	24	-0.50243	0.035544	0.10645	0.833281	430	22	0.26725
RVBD2644c:RVBD2644c	4	0.000112	0.00030338	0.018295	72	4	-0.2898	0.99989	0.99983	1.0	3948	0	0
RVBD2807:RVBD2807	9	0.0001155	0.0005675	0.030667	73	7	-0.18463	0.99799	0.99539	1.0	3857	0	0
RVBD2691:ceoB	6	0.00012132	0.00046757	0.026073	74	4	-0.28971	0.335	0.33731	1.0	1223	1	0.44708
RVBD1446c:opcA	5	0.00012372	0.00036287	0.02157	75	4	-0.18729	0.99812	0.99697	1.0	3862	0	0
RVBD2020c:RVBD2020c	6	0.00012388	0.00046995	0.026073	76	5	-0.18383	0.99919	0.99862	1.0	3908	0	0
RVBD1126c:RVBD1126c	6	0.00012423	0.00046995	0.026073	77	5	-0.13123	0.86406	0.78857	1.0	2676	0	0
RVBD3692:moxR2	14	0.0001253	0.00086494	0.038603	78	9	-0.22174	0.9597	0.92115	1.0	3295	1	0.2289
RVBD1766:RVBD1766	5	0.00013714	0.00045091	0.026059	79	5	-0.12467	0.99986	0.99983	1.0	3945	0	0
RVBD2775:RVBD2775	11	0.00013827	0.00083163	0.037613	80	8	-0.12427	0.98915	0.97338	1.0	3658	0	0
RVBD1886c:fbpB	9	0.00013963	0.00074121	0.035862	81	6	-0.17629	0.99744	0.99437	1.0	3837	0	0
RVBD3064c:RVBD3064c	9	0.00014879	0.00080307	0.037459	82	7	-0.19817	0.99393	0.98585	1.0	3741	0	0
RVBD0818:RVBD0818	8	0.00016831	0.00074121	0.035862	83	4	-0.26048	0.9907	0.98071	1.0	3683	0	0
RVBD3044:fecB	13	0.00017871	0.001072	0.044554	84	8	-0.26972	0.99937	0.99795	1.0	3915	0	0
RVBD3821:RVBD3821	7	0.00017933	0.00087208	0.038603	85	5	-0.26031	0.98773	0.97695	1.0	3625	0	0
RVBD2470:glbO	5	0.00018069	0.00063413	0.0334	86	4	-0.2331	0.99844	0.99723	1.0	3876	0	0
RVBD0345:RVBD0345	5	0.00019042	0.00065555	0.03358	87	4	-0.17113	0.97272	0.95753	1.0	3432	0	0
RVBD2632c:RVBD2632c	4	0.00019793	0.00059368	0.03167	88	4	-0.16568	0.9998	0.99967	1.0	3941	0	0
RVBD1986:RVBD1986	6	0.0001989	0.00073169	0.035862	89	5	-0.14258	0.99919	0.99862	1.0	3907	0	0
RVBD3757c:proW	5	0.00019894	0.00066268	0.03358	90	4	-0.19544	0.97015	0.95274	1.0	3402	0	0
RVBD0491:regX3	5	0.0002029	0.00066268	0.03358	91	5	-0.16047	0.9998	0.99973	1.0	3940	0	0
RVBD2796c:lppV	6	0.00020772	0.00076262	0.036474	92	4	-0.25596	0.99689	0.99394	1.0	3812	0	0
RVBD2083:RVBD2083	6	0.00021475	0.00081021	0.037459	93	4	-0.23045	0.93191	0.88624	1.0	3056	0	0
RVBD1087:PE-PGRS21	6	0.00021827	0.00082687	0.037613	94	5	-0.23386	0.9762	0.95954	1.0	3476	0	0
RVBD0065:vapC1	7	0.00021969	0.0010172	0.043636	95	5	-0.20379	0.74667	0.66709	1.0	2259	1	0.12242
RVBD3777:RVBD3777	7	0.00022153	0.0010339	0.043854	96	6	-0.15573	0.99992	0.99982	1.0	3951	0	0
RVBD2720:lexA	74	0.00022799	0.003806	0.094889	97	24	-0.33181	0.91417	0.93409	1.0	2927	8	0.21981
RVBD3241c:RVBD3241c	10	0.00023121	0.00116	0.046601	98	7	-0.1282	0.74083	0.72297	1.0	2247	1	0.31364
RVBD1835c:RVBD1835c	12	0.00023236	0.0013337	0.050913	99	5	-0.22887	0.18597	0.23227	1.0	843	2	0.18638
RVBD6029:tRNA-Gly	5	0.00023855	0.00080069	0.037459	100	4	-0.24935	0.69402	0.59158	1.0	2112	1	0.20667
RVBD1362c:RVBD1362c	6	0.00024057	0.00088397	0.038718	101	4	-0.19407	0.95288	0.91809	1.0	3219	0	0
RVBD3684:RVBD3684	10	0.00026351	0.0013837	0.051869	102	7	-0.18809	0.9999	0.99967	1.0	3950	0	0
RVBD2542:RVBD2542	7	0.0002711	0.0013051	0.050284	103	4	-0.19301	0.49082	0.49092	1.0	1599	2	0.25541
RVBD2937:drrB	9	0.0002933	0.0014598	0.054234	104	4	-0.16956	0.28118	0.31016	1.0	1082	3	0.22143
RVBD0265c:RVBD0265c	10	0.00030153	0.0016406	0.059363	105	6	-0.21519	0.98912	0.97342	1.0	3657	0	0
RVBD3394c:RVBD3394c	6	0.00031029	0.0010172	0.043636	106	4	-0.57881	0.96437	0.93774	1.0	3338	0	0
RVBD1020:mfd	23	0.00031319	0.0027804	0.079925	107	12	-0.27524	0.35822	0.42374	1.0	1269	1	0.76255
RVBD3900c:RVBD3900c	6	0.0003254	0.0010434	0.043854	108	5	-0.2099	0.99972	0.99947	1.0	3935	0	0
RVBD2831:echA16	7	0.00033657	0.0015407	0.056734	109	5	-0.16191	0.95393	0.91965	1.0	3233	0	0
RVBD0572c:RVBD0572c	6	0.00035095	0.0011648	0.046601	110	5	-0.18614	0.99946	0.999	1.0	3918	0	0
RVBD3677c:RVBD3677c	5	0.00035929	0.0011195	0.045671	111	4	-0.27789	0.99842	0.9972	1.0	3875	0	0
RVBD3075c:RVBD3075c	7	0.00036974	0.0016906	0.060644	112	5	-0.18449	0.38939	0.4013	1.0	1343	1	0.20231
RVBD3404c:RVBD3404c	14	0.00039622	0.0023997	0.075772	113	7	-0.17644	0.50601	0.56508	1.0	1630	3	0.2214
RVBD2245:kasA	37	0.00039702	0.0044936	0.102987	114	14	-0.26157	0.92687	0.94336	1.0	3023	3	0.18951
RVBD0566c:RVBD0566c	4	0.00040427	0.0010815	0.044554	115	4	-0.20049	0.99924	0.99888	1.0	3909	0	0
RVBD3912:RVBD3912	6	0.00040697	0.0012885	0.050106	116	5	-0.24051	0.87219	0.79979	1.0	2704	0	0
RVBD1906c:RVBD1906c	6	0.00040769	0.0012885	0.050106	117	5	-0.20734	0.48448	0.48931	1.0	1580	1	0.19713
RVBD0424c:RVBD0424c	3	0.00042996	0.00066982	0.03358	118	2	-0.24158	0.88607	0.84992	1.0	2775	0	0
RVBD3129:RVBD3129	7	0.00044236	0.0018667	0.06391	119	5	-0.20026	0.98776	0.97695	1.0	3628	0	0
RVBD3873:PPE68	7	0.00044973	0.0019333	0.064594	120	4	-0.25943	0.96608	0.93522	1.0	3360	0	0
RVBD3015c:RVBD3015c	5	0.00045091	0.0012813	0.050106	121	4	-0.19382	0.98151	0.97283	1.0	3536	0	0
RVBD1512:epiA	6	0.00046059	0.0015883	0.057973	122	5	-0.189	0.99084	0.98572	1.0	3686	0	0
RVBD3412:RVBD3412	7	0.00046627	0.0019405	0.064594	123	5	-0.25974	0.99731	0.99436	1.0	3833	0	0
RVBD2991:RVBD2991	5	0.00049017	0.0013551	0.05126	124	4	-0.14155	0.99967	0.99946	1.0	3931	0	0
RVBD2171:lppM	12	0.00050277	0.0027852	0.079925	125	7	-0.16441	0.66658	0.6863	1.0	2026	1	0.21954
RVBD3371:RVBD3371	15	0.00051734	0.003154	0.083062	126	8	-0.18526	0.93466	0.91833	1.0	3077	1	0.1802
RVBD1719:RVBD1719	8	0.00052147	0.0022641	0.0736	127	5	-0.17832	0.95321	0.91349	1.0	3222	0	0
RVBD2331A:RVBD2331A	6	0.00052885	0.0018548	0.06391	128	5	-0.17973	0.99644	0.99289	1.0	3795	0	0
RVBD3085:RVBD3085	10	0.00053071	0.0029279	0.080076	129	7	-0.16806	0.67785	0.66524	1.0	2052	1	0.18066
RVBD3357:relJ	6	0.00053666	0.0018572	0.06391	130	5	-0.21169	0.98501	0.97413	1.0	3587	0	0
RVBD2844:RVBD2844	6	0.00054841	0.0018738	0.06391	131	5	-0.31218	0.99994	0.99991	1.0	3955	0	0
RVBD3295:RVBD3295	8	0.00054871	0.002483	0.076252	132	5	-0.15988	0.99959	0.99891	1.0	3928	0	0
RVBD3284:RVBD3284	8	0.00061204	0.0028875	0.080076	133	5	-0.19539	0.99547	0.99065	1.0	3775	0	0
RVBD3035:RVBD3035	69	0.00061524	0.0094406	0.168593	134	24	-0.31451	0.98029	0.98624	1.0	3522	5	0.15604
RVBD1377c:RVBD1377c	7	0.00062047	0.0023474	0.075716	135	4	-0.28341	0.38477	0.39574	1.0	1334	1	0.25937
RVBD2861c:mapB	6	0.0006296	0.0022236	0.072854	136	5	-0.17104	0.94029	0.8968	1.0	3114	0	0
RVBD1274:lprB	12	0.00064651	0.0034086	0.08755	137	5	-0.29537	0.87054	0.84316	1.0	2697	1	0.16243
RVBD3218:RVBD3218	5	0.00064917	0.0017263	0.061395	138	4	-0.2392	0.9593	0.93545	1.0	3292	0	0
RVBD0996:RVBD0996	7	0.00065792	0.0024402	0.075772	139	4	-0.2458	0.96863	0.93926	1.0	3383	0	0
RVBD2737A:RVBD2737A	5	0.00068566	0.0018358	0.06391	140	3	-0.20611	0.98273	0.97468	1.0	3552	0	0
RVBD0184:RVBD0184	7	0.00069078	0.0025092	0.076252	141	4	-0.24995	0.97859	0.95864	1.0	3499	0	0
RVBD3703c:RVBD3703c	11	0.00070313	0.0037536	0.094659	142	6	-0.21259	0.46048	0.49405	1.0	1536	1	0.53732
RVBD2717c:RVBD2717c	6	0.00070622	0.0025306	0.076252	143	5	-0.193	0.84575	0.762	1.0	2584	0	0
RVBD2680:RVBD2680	6	0.00072316	0.0026091	0.077546	144	4	-0.29576	0.99798	0.99615	1.0	3856	0	0
RVBD3407:vapB47	7	0.00072639	0.0025472	0.076252	145	4	-0.18586	0.87588	0.79728	1.0	2720	1	0.07898
RVBD1703c:RVBD1703c	6	0.00072652	0.0026448	0.078049	146	4	-0.2449	0.9886	0.98157	1.0	3648	0	0
RVBD1942c:mazF5	7	0.00072769	0.0025472	0.076252	147	5	-0.1679	0.98525	0.97222	1.0	3591	0	0
RVBD1839c:vapB13	5	0.00072946	0.0021118	0.069739	148	3	-0.25596	0.76205	0.66414	1.0	2306	1	0.20031
RVBD1013:pks16	20	0.00078472	0.0053336	0.110965	149	9	-0.19832	0.99987	0.99933	1.0	3946	0	0
RVBD2806:RVBD2806	6	0.00079301	0.0028566	0.080076	150	5	-0.17996	0.9925	0.98801	1.0	3714	0	0
RVBD3200c:RVBD3200c	8	0.00079334	0.0038083	0.094889	151	6	-0.15628	0.99905	0.99752	1.0	3899	0	0
RVBD2436:rbsK	6	0.00080496	0.0029065	0.080076	152	5	-0.20317	0.35466	0.3563	1.0	1259	1	0.46391
RVBD3297:nei	6	0.00081022	0.0029279	0.080076	153	5	-0.14306	0.85857	0.77745	1.0	2647	0	0
RVBD1811:mgtC	5	0.00084238	0.0024211	0.075772	154	4	-0.15717	0.65837	0.55947	1.0	2007	1	0.16575
RVBD1978:RVBD1978	9	0.00085463	0.0037155	0.094271	155	5	-0.20941	0.95334	0.90986	1.0	3226	0	0
RVBD2431c:PE25	6	0.00085774	0.0031207	0.082708	156	5	-0.13597	0.95809	0.92531	1.0	3276	0	0
RVBD3384c:RVBD3384c	5	0.00087201	0.0024235	0.075772	157	4	-0.17155	0.999	0.9984	1.0	3898	0	0
RVBD1347c:mbtK	5	0.00087411	0.0024235	0.075772	158	4	-0.21883	0.99391	0.98958	1.0	3740	0	0
RVBD3032A:RVBD3032A	4	0.00087796	0.00274	0.079727	159	4	-0.16059	0.99912	0.99873	1.0	3904	0	0
RVBD0821c:phoY2	7	0.00088133	0.0029636	0.080076	160	3	-0.37512	0.29097	0.31722	1.0	1111	2	0.21008
RVBD3298c:lpqC	11	0.0008922	0.004615	0.103007	161	6	-0.26056	0.88683	0.83956	1.0	2779	1	0.16559
RVBD1706A:RVBD1706A	6	0.00089866	0.0032849	0.084958	162	5	-0.13021	0.10046	0.11463	0.859397	628	1	0.47714
RVBD1473:RVBD1473	6	0.00090186	0.0032872	0.084958	163	4	-0.19237	0.99347	0.98852	1.0	3729	0	0
RVBD3463:RVBD3463	5	0.00095618	0.0026971	0.079034	164	2	-0.52175	0.89472	0.83735	1.0	2820	0	0
RVBD0403c:mmpS1	8	0.00095636	0.0044484	0.102987	165	5	-0.18627	0.45816	0.47073	1.0	1526	2	0.18927
RVBD2281:pitB	20	0.00096078	0.006628	0.128875	166	10	-0.19347	0.90782	0.90891	1.0	2894	2	0.31535
RVBD2693c:RVBD2693c	7	0.00098043	0.0030897	0.082413	167	5	-0.18379	0.96047	0.92488	1.0	3305	0	0
RVBD1148c:RVBD1148c	11	0.00099729	0.005167	0.109137	168	7	-0.13622	0.51116	0.53761	1.0	1644	1	0.28728
RVBD2902c:rnhB	5	0.0010183	0.0028637	0.080076	169	4	-0.20529	0.99795	0.99679	1.0	3853	0	0
RVBD0461:RVBD0461	7	0.0010218	0.0032872	0.084958	170	3	-0.31539	0.47817	0.47441	1.0	1565	1	0.21277
RVBD2247:accD6	55	0.0010267	0.012239	0.199464	171	20	-0.23088	0.90223	0.92595	1.0	2864	7	0.19629
RVBD3072c:RVBD3072c	5	0.0010561	0.0029279	0.080076	172	3	-0.19966	0.98601	0.97672	1.0	3598	0	0
RVBD3437:RVBD3437	6	0.0010657	0.0039011	0.094928	173	4	-0.18322	0.75107	0.65252	1.0	2274	1	0.16677
RVBD0095c:RVBD0095c	6	0.0010663	0.0039011	0.094928	174	5	-0.12195	0.51571	0.50627	1.0	1661	1	0.21638
RVBD2312:RVBD2312	5	0.0010673	0.0029517	0.080076	175	4	-0.22651	0.98286	0.97468	1.0	3554	0	0
RVBD2506:RVBD2506	6	0.0010723	0.0039749	0.09616	176	3	-0.2465	0.93746	0.89107	1.0	3093	0	0
RVBD2683:RVBD2683	6	0.0011104	0.0040582	0.096957	177	5	-0.13039	0.89806	0.83746	1.0	2838	0	0
RVBD1696:recN	6	0.0011216	0.0040796	0.096957	178	4	-0.27271	0.59837	0.54721	1.0	1855	1	0.22863
RVBD3618:RVBD3618	5	0.0011229	0.0030541	0.081987	179	3	-0.25286	0.94597	0.91515	1.0	3157	0	0
RVBD0076c:RVBD0076c	9	0.0011285	0.0048387	0.105412	180	6	-0.21896	0.25708	0.28414	1.0	1030	2	0.23695
RVBD1450c:PE-PGRS27	11	0.0011467	0.0056429	0.115099	181	7	-0.11011	0.92045	0.8604	1.0	2971	1	0.1867
RVBD1275:lprC	8	0.0011511	0.0047744	0.10456	182	4	-0.27439	0.93412	0.88178	1.0	3074	0	0
RVBD3250c:rubB	4	0.0011676	0.0038702	0.094928	183	3	-0.19382	0.74907	0.66172	1.0	2267	0	0
RVBD1775:RVBD1775	7	0.0011715	0.0040915	0.096957	184	5	-0.1803	0.99953	0.99894	1.0	3923	0	0
RVBD0691A:RVBD0691A	4	0.0011825	0.0038726	0.094928	185	4	-0.10793	0.99882	0.99829	1.0	3891	0	0
RVBD3252c:alkB	8	0.001188	0.004891	0.10591	186	5	-0.18663	0.9723	0.94506	1.0	3428	0	0
RVBD3205c:RVBD3205c	8	0.001205	0.0049124	0.10591	187	4	-0.32007	0.922	0.86021	1.0	2981	0	0
RVBD3667:acs	12	0.0012311	0.0061521	0.122483	188	6	-0.23997	0.82849	0.81234	1.0	2531	2	0.19272
RVBD0305c:PPE6	13	0.0012385	0.0065971	0.128875	189	7	-0.18555	0.74768	0.75445	1.0	2264	1	0.15779
RVBD1144:RVBD1144	6	0.0012468	0.0045293	0.102987	190	4	-0.13607	0.74622	0.64215	1.0	2258	1	0.17428
RVBD2012:RVBD2012	7	0.001271	0.0043104	0.100762	191	3	-0.25023	0.41869	0.41796	1.0	1413	2	0.17325
RVBD2007c:fdxA	5	0.0012771	0.0035871	0.091569	192	3	-0.22018	0.98585	0.97639	1.0	3597	0	0
RVBD3126c:RVBD3126c	7	0.0013146	0.0044913	0.102987	193	4	-0.24671	0.96421	0.93228	1.0	3335	0	0
RVBD1998c:RVBD1998c	7	0.0013263	0.0045174	0.102987	194	4	-0.24946	0.37993	0.38756	1.0	1324	2	0.16907
RVBD3867:espH	4	0.0013308	0.0042676	0.100324	195	3	-0.19942	0.99669	0.99522	1.0	3805	0	0
RVBD3272:RVBD3272	7	0.0013329	0.0045698	0.103007	196	4	-0.22555	0.94731	0.90956	1.0	3170	0	0
RVBD0477:RVBD0477	6	0.0013354	0.0047125	0.104303	197	4	-0.23966	0.8749	0.80379	1.0	2717	0	0
RVBD1078:pra	7	0.0013418	0.0046293	0.103007	198	5	-0.14042	0.81454	0.72028	1.0	2475	1	0.18207
RVBD2564:glnQ	8	0.0013571	0.0052979	0.110777	199	5	-0.21298	0.9804	0.95879	1.0	3524	0	0
RVBD3584:lpqE	6	0.0014015	0.0050861	0.108128	200	3	-0.23047	0.71703	0.62589	1.0	2179	1	0.12883
RVBD3544c:fadE28	7	0.0014101	0.0047435	0.104432	201	5	-0.20195	0.1867	0.2105	1.0	846	1	0.68129
RVBD3726:RVBD3726	9	0.0014697	0.0062283	0.123409	202	6	-0.13454	0.97167	0.94355	1.0	3420	0	0
RVBD2707:RVBD2707	23	0.0014761	0.010733	0.183676	203	9	-0.25151	0.98053	0.97154	1.0	3526	1	0.27603
RVBD1741:vapC34	7	0.0014995	0.0052218	0.109736	204	5	-0.12188	0.8889	0.81785	1.0	2784	0	0
RVBD3113:RVBD3113	11	0.0015102	0.0072158	0.137099	205	5	-0.25563	0.97643	0.94661	1.0	3477	0	0
RVBD1735c:RVBD1735c	5	0.0015554	0.004615	0.103007	206	4	-0.18189	0.96956	0.95274	1.0	3395	0	0
RVBD1326c:glgB	70	0.0015566	0.020198	0.245172	207	9	-0.31438	0.19647	0.24558	1.0	870	16	0.25202
RVBD2108:PPE36	7	0.0015822	0.0053717	0.111201	208	5	-0.12608	0.38819	0.39971	1.0	1342	1	0.22336
RVBD1907c:RVBD1907c	6	0.0016179	0.0054668	0.112612	209	4	-0.23448	0.13054	0.14822	0.94316	710	1	0.31354
RVBD0741:RVBD0741	7	0.0016809	0.0058737	0.118071	210	3	-0.26921	0.091141	0.12294	0.880464	601	2	0.33438
