id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD3244c:lpqB	169	0.00061158	0.011326	0.283584	107	44	-0.42975	0.23394	0.15705	0.618088	1314	45	0.22543
RVBD1395:RVBD1395	9	0.00063707	0.002908	0.128557	108	6	-0.15975	0.94601	0.86743	1.0	3571	0	0
RVBD0987:RVBD0987	24	0.00068049	0.0060343	0.20968	109	10	-0.19647	0.98365	0.96889	1.0	3825	2	0.18995
RVBD1063c:RVBD1063c	6	0.00069901	0.0033731	0.138662	110	3	-0.24044	0.98341	0.96974	1.0	3822	0	0
RVBD1516c:RVBD1516c	11	0.00069923	0.0034605	0.140873	111	3	-0.37711	0.0079929	0.0048678	0.068493	278	4	0.33494
RVBD1422:RVBD1422	6	0.00070124	0.0033731	0.138662	112	4	-0.27631	0.37615	0.3507	0.818292	1792	1	0.23974
RVBD0819:mshD	7	0.00071859	0.0031252	0.135027	113	4	-0.19868	0.82144	0.70376	1.0	3059	1	0.13232
RVBD2893:RVBD2893	7	0.00072867	0.0031559	0.135027	114	3	-0.28404	0.55565	0.51073	0.92215	2305	1	0.13666
RVBD2969c:RVBD2969c	48	0.00080248	0.0088868	0.260576	115	11	-0.51386	0.86673	0.86024	1.0	3230	5	0.2419
RVBD0005:gyrB	55	0.00080265	0.010988	0.283584	116	16	-0.49667	0.064551	0.027416	0.244011	609	14	0.19721
RVBD0397A:RVBD0397A	6	0.00087672	0.0040626	0.157728	117	2	-0.63993	0.59283	0.51817	0.925802	2419	1	0.15864
RVBD1109c:RVBD1109c	6	0.00088112	0.0040626	0.157728	118	3	-0.19831	0.40926	0.37929	0.837885	1911	1	0.2276
RVBD2852c:mqo	15	0.00098703	0.0057817	0.205446	119	8	-0.16675	0.8225	0.78984	1.0	3062	2	0.23193
RVBD1096:RVBD1096	15	0.001015	0.0058785	0.20713	120	8	-0.16049	0.69952	0.68265	0.9963	2695	1	0.24175
RVBD2592c:ruvB	48	0.001084	0.011926	0.288164	121	17	-0.3153	0.97648	0.97238	1.0	3762	5	0.17445
RVBD0410c:pknG	19	0.0011543	0.0073614	0.234986	122	7	-0.2828	0.952	0.92482	1.0	3610	1	0.17584
RVBD1049:RVBD1049	2	0.0012123	0.0014038	0.072668	123	2	-0.38682	0.99879	0.9986	1.0	3972	0	0
RVBD2401A:RVBD2401A	5	0.0012133	0.0039635	0.157728	124	3	-0.45687	0.98268	0.97096	1.0	3814	0	0
RVBD0328:RVBD0328	6	0.0012245	0.0048749	0.183831	125	4	-0.15055	0.67396	0.56502	0.94651	2627	1	0.14713
RVBD3220c:RVBD3220c	11	0.0012272	0.0062209	0.210676	126	6	-0.23395	0.98324	0.94899	1.0	3820	0	0
RVBD0099:fadD10	18	0.0012302	0.0076542	0.234986	127	8	-0.18921	0.79733	0.77511	1.0	2987	2	0.22233
RVBD3744:nmtR	8	0.0012511	0.0056636	0.20297	128	3	-0.18722	0.99733	0.99386	1.0	3948	0	0
RVBD3355c:RVBD3355c	5	0.0012659	0.004006	0.157728	129	4	-0.26967	0.95449	0.92074	1.0	3623	0	0
RVBD2301:cut2	6	0.0012812	0.0049104	0.183831	130	3	-0.27648	0.31108	0.28267	0.766255	1591	2	0.17411
RVBD1455:RVBD1455	7	0.0012928	0.0061925	0.210676	131	4	-0.20851	0.56539	0.52404	0.925802	2336	1	0.19264
RVBD0775:RVBD0775	6	0.0013244	0.0050875	0.188776	132	2	-0.41371	0.91123	0.83527	1.0	3425	0	0
RVBD0988:RVBD0988	13	0.0013256	0.0067215	0.221915	133	7	-0.14959	0.97556	0.92863	1.0	3755	1	0.079556
RVBD3541c:RVBD3541c	8	0.0013478	0.0062303	0.210676	134	4	-0.40389	0.11742	0.12434	0.549938	884	4	0.11972
RVBD0545c:pitA	5	0.0013551	0.0044074	0.168002	135	4	-0.23177	0.97979	0.96668	1.0	3793	0	0
RVBD1697:RVBD1697	98	0.0013685	0.022311	0.421394	136	25	-0.36986	9.5338e-07	1.1807e-06	5.1e-05	63	41	0.33295
RVBD1661:pks7	27	0.001377	0.011775	0.288164	137	8	-0.32909	0.53709	0.54786	0.937239	2255	5	0.26047
RVBD0001:dnaA	36	0.0014449	0.01297	0.298798	138	12	-0.29412	0.19671	0.16827	0.635648	1170	4	0.44123
RVBD2703:sigA	25	0.0015056	0.011411	0.283584	139	6	-0.31211	0.96066	0.94687	1.0	3658	1	0.43328
RVBD3362c:RVBD3362c	8	0.0015255	0.0068419	0.224126	140	3	-0.25018	0.6366	0.5896	0.962011	2536	1	0.18102
RVBD0486:mshA	7	0.0015333	0.0068986	0.224231	141	4	-0.24979	0.88184	0.77883	1.0	3290	1	0.1183
RVBD3197:RVBD3197	14	0.0015883	0.0084618	0.251633	142	4	-0.26904	0.98166	0.94104	1.0	3810	1	0.10864
RVBD2091c:RVBD2091c	8	0.001601	0.0075857	0.234986	143	5	-0.21967	0.99659	0.99213	1.0	3940	0	0
RVBD0771:RVBD0771	6	0.0016328	0.0056376	0.20297	144	3	-0.56009	0.70576	0.58665	0.960634	2706	1	0.16453
RVBD0461:RVBD0461	7	0.0016696	0.0073189	0.234986	145	5	-0.14822	0.99963	0.99916	1.0	3992	0	0
RVBD0037c:RVBD0037c	17	0.0017134	0.010006	0.283483	146	8	-0.1825	0.97379	0.94063	1.0	3748	1	0.19791
RVBD0820:phoT	7	0.001773	0.007803	0.237086	147	4	-0.17821	0.90968	0.81634	1.0	3419	0	0
RVBD3824c:papA1	17	0.0018057	0.010197	0.283584	148	7	-0.1758	0.62323	0.62188	0.973639	2499	2	0.24223
RVBD2313c:RVBD2313c	6	0.0018067	0.0060509	0.20968	149	4	-0.14882	0.64598	0.54455	0.933033	2558	1	0.20939
RVBD0818:RVBD0818	8	0.0018573	0.0083815	0.251025	150	5	-0.20822	0.96906	0.92469	1.0	3711	0	0
RVBD3006:lppZ	125	0.0018581	0.02782	0.478541	151	30	-0.2091	0.19076	0.081221	0.447065	1150	28	0.22453
RVBD1275:lprC	8	0.0019668	0.0088514	0.260576	152	4	-0.21509	0.27767	0.27969	0.762804	1490	2	0.1545
RVBD0879c:RVBD0879c	5	0.0020098	0.0063933	0.214455	153	3	-0.31082	0.98615	0.97558	1.0	3847	0	0
RVBD2042c:RVBD2042c	10	0.0020626	0.01143	0.283584	154	4	-0.21671	0.30642	0.31882	0.795224	1575	2	0.25499
RVBD1281c:oppD	10	0.0020838	0.011676	0.287973	155	4	-0.19045	0.97112	0.92105	1.0	3728	0	0
RVBD1612:trpB	104	0.0023034	0.03288	0.508672	156	29	-0.26559	0.61215	0.53686	0.928266	2475	15	0.25036
RVBD2518c:ldtB	8	0.0023761	0.0097203	0.277261	157	5	-0.2461	0.98926	0.97073	1.0	3869	0	0
RVBD1798:eccA5	18	0.0023875	0.014006	0.317447	158	8	-0.25821	0.85285	0.82852	1.0	3174	1	0.27143
RVBD1613:trpA	45	0.0024661	0.021865	0.414834	159	8	-0.31315	0.63974	0.63762	0.978276	2545	8	0.23258
RVBD1446c:opcA	5	0.0025053	0.0076778	0.234986	160	3	-0.20441	0.74674	0.62433	0.974148	2831	1	0.084171
RVBD2735c:RVBD2735c	9	0.0026524	0.012093	0.288164	161	5	-0.13899	0.83559	0.74196	1.0	3108	1	0.23691
RVBD3063:cstA	40	0.0027731	0.024925	0.454362	162	14	-0.20943	0.37607	0.3668	0.82821	1791	9	0.25119
RVBD2228c:RVBD2228c	72	0.002779	0.033435	0.508672	163	12	-0.40465	0.0050707	0.00073083	0.014121	252	29	0.23908
RVBD1205:RVBD1205	8	0.0027919	0.010899	0.283584	164	3	-0.33011	0.25179	0.25608	0.742257	1381	1	0.15724
RVBD0423c:thiC	132	0.0028153	0.037603	0.522407	165	33	-0.24576	0.81568	0.77595	1.0	3045	22	0.18581
RVBD3204:RVBD3204	8	0.0029328	0.010984	0.283584	166	5	-0.13296	0.88154	0.78343	1.0	3289	1	0.1186
RVBD1976c:RVBD1976c	5	0.0029872	0.0095551	0.276306	167	3	-0.19143	0.81206	0.68843	0.997759	3037	0	0
RVBD3236c:RVBD3236c	18	0.0030012	0.016882	0.351804	168	8	-0.23267	0.85365	0.82852	1.0	3177	3	0.23713
RVBD3176c:mesT	10	0.0030067	0.015324	0.338171	169	2	-0.58014	0.95206	0.88318	1.0	3611	1	0.19105
RVBD0396:RVBD0396	6	0.0030142	0.0094937	0.276306	170	3	-0.22197	0.78174	0.66426	0.986542	2940	1	0.11581
RVBD1357c:RVBD1357c	11	0.0030307	0.015676	0.343466	171	5	-0.18049	0.67537	0.63434	0.97646	2634	2	0.15203
RVBD0930:pstA1	7	0.0031075	0.011029	0.283584	172	4	-0.23454	0.99945	0.99871	1.0	3984	0	0
RVBD0880:RVBD0880	7	0.0031307	0.011111	0.283584	173	3	-0.22165	0.9765	0.9434	1.0	3763	0	0
RVBD2520c:RVBD2520c	5	0.0032496	0.010393	0.283584	174	3	-0.38638	0.9308	0.87027	1.0	3504	0	0
RVBD0993:galU	88	0.0032768	0.039995	0.535776	175	22	-0.3605	0.95959	0.95292	1.0	3646	12	0.20186
RVBD0769:RVBD0769	6	0.0032977	0.010533	0.283584	176	4	-0.26193	0.98354	0.96974	1.0	3824	0	0
RVBD3766:RVBD3766	6	0.0033867	0.010639	0.283584	177	4	-0.21347	0.84674	0.73302	1.0	3150	0	0
RVBD1341:RVBD1341	6	0.0033971	0.010639	0.283584	178	1	-0.5023	0.45111	0.41691	0.864532	2029	2	0.15068
RVBD1185c:fadD21	21	0.0034241	0.020292	0.39574	179	5	-0.24771	0.15521	0.14833	0.603167	1032	4	0.20607
RVBD2090:RVBD2090	6	0.0034655	0.010745	0.283584	180	4	-0.16268	0.88148	0.78362	1.0	3288	0	0
RVBD3669:RVBD3669	8	0.0034803	0.012164	0.288164	181	5	-0.30875	0.99828	0.996	1.0	3962	0	0
RVBD0257:RVBD0257	8	0.0035038	0.012549	0.293228	182	5	-0.26016	0.32198	0.31596	0.793309	1633	3	0.12488
RVBD2731:RVBD2731	10	0.003548	0.016944	0.351804	183	4	-0.20316	0.86208	0.77866	1.0	3214	1	0.16984
RVBD0206c:mmpL3	137	0.0035556	0.045745	0.575997	184	17	-0.43392	0.00022829	1.1807e-06	5.1e-05	130	55	0.2649
RVBD1204c:RVBD1204c	7	0.003646	0.011902	0.288164	185	4	-0.16936	0.9109	0.82255	1.0	3423	0	0
RVBD2821c:RVBD2821c	9	0.0037055	0.015081	0.337081	186	2	-0.37663	0.67961	0.63436	0.97646	2640	2	0.12541
RVBD0084:hycD	7	0.0037137	0.012044	0.288164	187	4	-0.35671	0.25238	0.26117	0.747001	1384	1	0.58298
RVBD1517:RVBD1517	15	0.0037516	0.019069	0.38074	188	4	-0.4501	0.61301	0.60665	0.96755	2477	3	0.14373
RVBD3129:RVBD3129	7	0.0038967	0.012582	0.293228	189	3	-0.24598	0.91424	0.82908	1.0	3434	0	0
RVBD1111c:RVBD1111c	71	0.0039645	0.043414	0.56263	190	21	-0.31191	0.99334	0.99067	1.0	3912	9	0.25788
RVBD0355c:PPE8	56	0.004019	0.037912	0.522407	191	13	-0.21882	0.48152	0.43588	0.875477	2100	9	0.2317
RVBD0863:RVBD0863	5	0.0042275	0.012155	0.288164	192	3	-0.24954	0.20543	0.18537	0.666439	1200	1	0.3388
RVBD3196:RVBD3196	8	0.0043908	0.015728	0.343466	193	3	-0.3399	0.098574	0.09818	0.490417	794	2	0.33656
RVBD1025:RVBD1025	39	0.004427	0.035197	0.517822	194	10	-0.37774	0.10708	0.086617	0.458323	836	9	0.18852
RVBD3134c:RVBD3134c	7	0.0044589	0.014575	0.328569	195	3	-0.11017	0.030699	0.027962	0.245964	427	2	0.39467
RVBD0372c:RVBD0372c	5	0.004473	0.012594	0.293228	196	1	-0.37224	0.94536	0.89832	1.0	3565	0	0
RVBD2531c:RVBD2531c	26	0.004607	0.027931	0.478541	197	5	-0.37676	0.4479	0.46395	0.891999	2022	7	0.19545
RVBD0508:RVBD0508	4	0.0046202	0.01092	0.283584	198	2	-0.24343	0.65868	0.53453	0.926598	2587	1	0.1879
RVBD1218c:RVBD1218c	4	0.0047707	0.011267	0.283584	199	3	-0.20874	0.98463	0.97475	1.0	3834	0	0
RVBD3087:RVBD3087	18	0.0048002	0.028257	0.479677	200	7	-0.19691	0.85846	0.82896	1.0	3201	2	0.20969
RVBD2805:RVBD2805	4	0.0049077	0.01134	0.283584	201	2	-0.26682	0.16578	0.14581	0.597062	1064	2	0.14932
RVBD0064:RVBD0064	38	0.0049084	0.037126	0.522407	202	11	-0.22548	0.72222	0.72906	1.0	2761	4	0.20586
RVBD1645c:RVBD1645c	12	0.0049442	0.023605	0.43989	203	6	-0.16045	0.87571	0.8272	1.0	3263	1	0.19209
RVBD1506c:RVBD1506c	10	0.0050216	0.02012	0.39574	204	4	-0.26053	0.87559	0.79021	1.0	3262	1	0.10817
RVBD1819c:bacA	32	0.0050221	0.033317	0.508672	205	11	-0.18019	0.99031	0.98371	1.0	3880	3	0.25462
RVBD1365c:rsfA	5	0.0050571	0.013864	0.315944	206	3	-0.23782	0.35544	0.33159	0.802626	1729	1	0.34837
RVBD1165:typA	15	0.0050923	0.027962	0.478541	207	5	-0.20601	0.37648	0.39658	0.85371	1794	3	0.20006
RVBD3003c:ilvB1	132	0.0051359	0.059832	0.643552	208	26	-0.25084	0.67931	0.60715	0.96798	2639	20	0.24691
