id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2721c:RVBD2721c	23	3.9396e-11	1.1807e-06	4.2e-05	30	19	-0.35842	0.99987	0.99999	1.0	3987	0	0
RVBD0384c:clpB	162	4.129e-11	1.1807e-06	4.2e-05	31	87	-0.3111	0.99444	0.99999	1.0	3875	16	0.16431
RVBD0412c:RVBD0412c	9	4.8651e-11	1.1807e-06	4.2e-05	32	9	-0.62154	0.99999	1.0	1.0	4002	0	0
RVBD1697:RVBD1697	98	1.4606e-10	1.1807e-06	4.2e-05	33	46	-0.54342	0.020021	0.28801	1.0	288	19	0.21309
RVBD3245c:mtrB	142	3.3652e-10	1.1807e-06	4.2e-05	34	44	-0.37218	0.0031677	0.10511	1.0	147	34	0.19237
RVBD3152:nuoH	19	3.6637e-10	1.1807e-06	4.2e-05	35	17	-0.38165	0.99999	1.0	1.0	4000	0	0
RVBD2703:sigA	25	3.929e-10	1.1807e-06	4.2e-05	36	18	-0.49355	0.20303	0.58847	1.0	973	2	0.26677
RVBD3779:RVBD3779	31	5.0047e-10	1.1807e-06	4.2e-05	37	25	-0.28822	1.0	1.0	1.0	4014	0	0
RVBD3586:RVBD3586	4	8.7068e-10	1.1807e-06	4.2e-05	38	4	-0.30822	1.0	1.0	1.0	4015	0	0
RVBD1223:htrA	73	1.4322e-09	1.1807e-06	4.2e-05	39	46	-0.56598	0.59874	0.96677	1.0	2095	6	0.3487
RVBD0410c:pknG	19	2.6109e-09	1.1807e-06	4.2e-05	40	17	-0.46508	0.99998	1.0	1.0	3998	0	0
RVBD2518c:ldtB	8	2.7488e-09	1.1807e-06	4.2e-05	41	7	-0.50557	0.99015	0.99849	1.0	3819	0	0
RVBD0543c:RVBD0543c	31	2.761e-09	1.1807e-06	4.2e-05	42	23	-0.56603	0.96389	0.99598	1.0	3581	2	0.13503
RVBD1823:RVBD1823	6	2.9257e-09	1.1807e-06	4.2e-05	43	6	-0.29806	0.99998	1.0	1.0	3999	0	0
RVBD0667:rpoB	161	4.0418e-09	1.1807e-06	4.2e-05	44	69	-0.51906	0.51378	0.96314	1.0	1858	17	0.25345
RVBD1617:pykA	77	4.5849e-09	1.1807e-06	4.2e-05	45	39	-0.52624	0.3274	0.87228	1.0	1335	9	0.21864
RVBD1384:carB	183	8.185e-09	1.1807e-06	4.2e-05	46	75	-0.46889	0.0061986	0.15627	1.0	188	29	0.20902
RVBD3158:nuoN	37	9.2509e-09	1.1807e-06	4.2e-05	47	28	-0.29074	0.99999	1.0	1.0	4007	0	0
RVBD2220:glnA1	127	1.1028e-08	1.1807e-06	4.2e-05	48	65	-0.60644	0.17232	0.75386	1.0	874	21	0.19976
RVBD1925:fadD31	10	1.1888e-08	1.1807e-06	4.2e-05	49	8	-0.37357	0.99999	1.0	1.0	4001	0	0
RVBD1381:pyrC	65	1.7486e-08	1.1807e-06	4.2e-05	50	32	-0.4615	0.59957	0.96085	1.0	2100	10	0.1632
RVBD1339:RVBD1339	8	2.5108e-08	1.1807e-06	4.2e-05	51	8	-0.72615	1.0	1.0	1.0	4008	0	0
RVBD3648c:cspA	11	3.5489e-08	1.1807e-06	4.2e-05	52	9	-0.56424	0.99959	0.99997	1.0	3972	0	0
RVBD0126:treS	27	3.9002e-08	1.1807e-06	4.2e-05	53	21	-0.45021	1.0	1.0	1.0	4013	0	0
RVBD1383:carA	62	3.9322e-08	1.1807e-06	4.2e-05	54	27	-0.56206	0.52693	0.94041	1.0	1897	7	0.19786
RVBD1825:RVBD1825	8	4.804e-08	1.1807e-06	4.2e-05	55	8	-0.2625	1.0	1.0	1.0	4012	0	0
RVBD3846:sodA	66	5.0372e-08	1.1807e-06	4.2e-05	56	40	-0.35548	0.78057	0.99076	1.0	2668	6	0.20598
RVBD3631:RVBD3631	5	6.9287e-08	1.1807e-06	4.2e-05	57	4	-0.36457	0.98977	0.99818	1.0	3813	0	0
RVBD2883c:pyrH	77	7.5922e-08	1.1807e-06	4.2e-05	58	44	-0.42856	0.50534	0.94685	1.0	1825	9	0.24819
RVBD3825c:pks2	55	1.1251e-07	1.1807e-06	4.2e-05	59	32	-0.25526	0.98537	0.99977	1.0	3754	3	0.19671
RVBD0411c:glnH	9	1.4304e-07	1.1807e-06	4.2e-05	60	8	-0.52345	0.99054	0.99833	1.0	3824	0	0
RVBD3145:nuoA	6	1.9377e-07	1.1807e-06	4.2e-05	61	5	-0.4766	0.98613	0.99743	1.0	3766	0	0
RVBD0247c:RVBD0247c	8	2.3472e-07	1.1807e-06	4.2e-05	62	8	-0.29192	1.0	1.0	1.0	4011	0	0
RVBD3156:nuoL	24	2.657e-07	1.1807e-06	4.2e-05	63	17	-0.3097	0.94197	0.98908	1.0	3436	1	0.40589
RVBD3676:crp	4	2.7056e-07	1.1807e-06	4.2e-05	64	4	-0.96917	1.0	1.0	1.0	4010	0	0
RVBD1480:RVBD1480	52	4.607e-07	1.1807e-06	4.2e-05	65	24	-0.60732	0.080604	0.4494	1.0	570	7	0.338
RVBD2201:asnB	173	6.143e-07	1.1807e-06	4.2e-05	66	81	-0.38087	0.10864	0.65353	1.0	668	20	0.24285
RVBD1695:ppnK	61	6.2462e-07	1.1807e-06	4.2e-05	67	31	-0.41643	0.11064	0.54897	1.0	676	10	0.15064
RVBD3778c:RVBD3778c	111	6.3808e-07	1.1807e-06	4.2e-05	68	55	-0.41779	0.59984	0.97812	1.0	2102	9	0.20876
RVBD2445c:ndkA	6	6.904e-07	1.1807e-06	4.2e-05	69	6	-0.50994	0.99999	1.0	1.0	4005	0	0
RVBD0563:htpX	10	8.8441e-07	1.1807e-06	4.2e-05	70	9	-0.34625	0.98846	0.99762	1.0	3797	0	0
RVBD2110c:prcB	69	1.2305e-06	1.1807e-06	4.2e-05	71	37	-0.44368	0.9985	0.99999	1.0	3930	2	0.15283
RVBD1304:atpB	52	2.0704e-06	1.1807e-06	4.2e-05	72	28	-0.48731	0.34912	0.84617	1.0	1402	5	0.21574
RVBD1166:lpqW	150	2.0785e-06	1.1807e-06	4.2e-05	73	66	-0.49585	0.22852	0.8157	1.0	1045	25	0.20971
RVBD3149:nuoE	10	2.6385e-06	1.1807e-06	4.2e-05	74	9	-0.29274	0.99997	1.0	1.0	3994	0	0
RVBD1248c:RVBD1248c	29	2.7598e-06	1.1807e-06	4.2e-05	75	19	-0.34043	0.99993	0.99999	1.0	3989	0	0
RVBD3419c:gcp	10	3.0992e-06	1.1807e-06	4.2e-05	76	9	-0.35553	0.99918	0.99995	1.0	3948	0	0
RVBD1451:ctaB	92	4.7599e-06	1.1807e-06	4.2e-05	77	45	-0.40313	0.70637	0.9889	1.0	2403	10	0.20463
RVBD3244c:lpqB	169	6.3912e-06	1.1807e-06	4.2e-05	78	68	-0.55544	0.002851	0.10102	1.0	136	32	0.25603
RVBD1181:pks4	39	7.8405e-06	1.1807e-06	4.2e-05	79	24	-0.29061	0.97439	0.99854	1.0	3650	1	0.15351
RVBD2592c:ruvB	48	8.0446e-06	1.1807e-06	4.2e-05	80	29	-0.36009	0.81386	0.98779	1.0	2804	3	0.19571
RVBD3102c:ftsE	7	8.1132e-06	1.1807e-06	4.2e-05	81	7	-0.58756	0.99993	1.0	1.0	3990	0	0
RVBD2926c:RVBD2926c	7	8.3177e-06	1.1807e-06	4.2e-05	82	7	-0.55611	0.99999	1.0	1.0	4004	0	0
RVBD3154:nuoJ	16	8.5447e-06	1.1807e-06	4.2e-05	83	11	-0.31497	0.9629	0.98549	1.0	3570	0	0
RVBD0249c:RVBD0249c	16	9.2259e-06	1.1807e-06	4.2e-05	84	11	-0.25025	0.81639	0.93656	1.0	2816	1	0.26208
RVBD1638:uvrA	25	9.7398e-06	1.1807e-06	4.2e-05	85	17	-0.3048	0.99812	0.99967	1.0	3924	0	0
RVBD1159:pimE	13	1.1959e-05	1.1807e-06	4.2e-05	86	10	-0.41173	0.99983	0.99999	1.0	3982	0	0
RVBD2228c:RVBD2228c	72	1.2265e-05	1.1807e-06	4.2e-05	87	26	-0.42605	0.065965	0.46994	1.0	519	17	0.19718
RVBD3423c:alr	87	1.3224e-05	1.1807e-06	4.2e-05	88	37	-0.41487	0.11633	0.63292	1.0	690	7	0.26848
RVBD1708:RVBD1708	89	1.3226e-05	1.1807e-06	4.2e-05	89	43	-0.44498	0.73871	0.99091	1.0	2507	7	0.20163
RVBD1592c:RVBD1592c	12	1.3532e-05	1.1807e-06	4.2e-05	90	8	-0.3712	0.78996	0.88729	1.0	2720	1	0.17337
RVBD1828:RVBD1828	41	1.3676e-05	1.1807e-06	4.2e-05	91	24	-0.38562	0.11389	0.49652	1.0	682	2	0.37749
RVBD3151:nuoG	15	1.4853e-05	1.1807e-06	4.2e-05	92	10	-0.36631	0.99481	0.99918	1.0	3883	0	0
RVBD1222:rseA	6	1.5003e-05	3.542e-06	0.000118	93	6	-0.68575	0.99952	0.99997	1.0	3966	0	0
RVBD3148:nuoD	7	1.5217e-05	1.1807e-06	4.2e-05	94	6	-0.27366	0.92335	0.96625	1.0	3325	0	0
RVBD1213:glgC	8	1.6693e-05	1.1807e-06	4.2e-05	95	6	-0.29006	0.87562	0.93004	1.0	3080	0	0
RVBD1379:pyrR	3	1.8691e-05	1.1807e-06	4.2e-05	96	3	-1.2577	0.99998	1.0	1.0	3997	0	0
RVBD0350:dnaK	88	1.9025e-05	1.1807e-06	4.2e-05	97	39	-0.42392	0.51361	0.95766	1.0	1856	10	0.2579
RVBD3147:nuoC	6	2.5656e-05	3.542e-06	0.000118	98	6	-0.3326	0.99973	0.99998	1.0	3977	0	0
RVBD3043c:ctaD	156	2.574e-05	1.1807e-06	4.2e-05	99	71	-0.49328	0.95014	0.99976	1.0	3481	9	0.34353
RVBD1798:eccA5	18	3.5911e-05	1.1807e-06	4.2e-05	100	12	-0.32764	0.87304	0.96091	1.0	3068	1	0.20274
RVBD0479c:RVBD0479c	100	3.8818e-05	1.1807e-06	4.2e-05	101	40	-0.37425	0.69261	0.98973	1.0	2348	13	0.19085
RVBD3669:RVBD3669	8	3.9336e-05	3.542e-06	0.000118	102	6	-0.75005	0.99938	0.99997	1.0	3959	0	0
RVBD1072:RVBD1072	14	4.0219e-05	1.1807e-06	4.2e-05	103	10	-0.30238	0.9997	0.99999	1.0	3976	0	0
RVBD3646c:topA	138	4.5817e-05	1.1807e-06	4.2e-05	104	55	-0.39944	0.33423	0.89624	1.0	1357	18	0.24021
RVBD2169c:RVBD2169c	9	4.6665e-05	1.1807e-06	4.2e-05	105	7	-0.30291	0.99409	0.99914	1.0	3873	0	0
RVBD3157:nuoM	25	5.3513e-05	1.1807e-06	4.2e-05	106	16	-0.30252	0.99379	0.99854	1.0	3869	0	0
RVBD1306:atpF	35	6.0309e-05	1.1807e-06	4.2e-05	107	20	-0.54149	0.46798	0.85983	1.0	1719	2	0.43388
RVBD0726c:RVBD0726c	13	6.0822e-05	3.542e-06	0.000118	108	11	-0.1978	0.99995	1.0	1.0	3991	0	0
RVBD3248c:sahH	81	6.5563e-05	1.1807e-06	4.2e-05	109	36	-0.53821	0.75972	0.99078	1.0	2587	10	0.2023
RVBD2194:qcrC	63	6.5791e-05	1.1807e-06	4.2e-05	110	33	-0.49824	0.83907	0.9943	1.0	2920	3	0.23131
RVBD1335:cysO	9	7.0417e-05	3.542e-06	0.000118	111	6	-0.27486	0.99642	0.99962	1.0	3900	0	0
RVBD2507:RVBD2507	7	8.0997e-05	3.542e-06	0.000118	112	6	-0.51743	0.99267	0.999	1.0	3855	0	0
RVBD2804c:RVBD2804c	7	8.9988e-05	5.9033e-06	0.00019	113	7	-0.25137	0.99991	1.0	1.0	3988	0	0
RVBD0385:RVBD0385	7	9.0538e-05	5.9033e-06	0.00019	114	6	-0.29657	0.99932	0.99996	1.0	3956	0	0
RVBD2476c:gdh	41	0.00010369	1.1807e-06	4.2e-05	115	24	-0.26898	0.97044	0.99867	1.0	3621	1	0.43174
RVBD3193c:RVBD3193c	28	0.00010633	1.1807e-06	4.2e-05	116	18	-0.29023	0.98082	0.99634	1.0	3706	1	0.27326
RVBD0483:lprQ	13	0.00012619	5.9033e-06	0.00019	117	9	-0.21807	0.97183	0.9902	1.0	3628	0	0
RVBD3155:nuoK	6	0.00013524	2.0071e-05	0.000597	118	5	-0.31743	0.99469	0.99924	1.0	3881	0	0
RVBD2921c:ftsY	63	0.00014171	1.1807e-06	4.2e-05	119	32	-0.44479	0.69073	0.97694	1.0	2344	6	0.2013
RVBD2094c:tatA	11	0.00014655	1.1807e-06	4.2e-05	120	9	-0.4643	0.56928	0.79854	1.0	2013	1	0.2276
RVBD1185c:fadD21	21	0.00015928	3.542e-06	0.000118	121	13	-0.26951	0.72654	0.93255	1.0	2473	1	0.19617
RVBD0431:RVBD0431	3	0.00016023	2.9516e-05	0.000814	122	3	-1.0195	0.99984	0.99998	1.0	3985	0	0
RVBD1211:RVBD1211	3	0.00022701	4.8407e-05	0.001201	123	2	-1.008	0.89001	0.95276	1.0	3142	0	0
RVBD1829:RVBD1829	7	0.00022904	2.7155e-05	0.000775	124	6	-0.22243	0.91669	0.96313	1.0	3289	0	0
RVBD0429c:def	67	0.00022944	1.1807e-06	4.2e-05	125	31	-0.29432	0.44421	0.91779	1.0	1646	7	0.22636
RVBD2697c:dut	5	0.00023186	2.9516e-05	0.000814	126	5	-0.40621	0.99915	0.99995	1.0	3945	0	0
RVBD1277:RVBD1277	9	0.0002622	1.2987e-05	0.0004	127	8	-0.28393	0.99797	0.9998	1.0	3921	0	0
RVBD3549c:RVBD3549c	8	0.00026342	2.2432e-05	0.000653	128	6	-0.28151	0.9779	0.99415	1.0	3684	0	0
RVBD3616c:espA	13	0.00026515	1.771e-05	0.00053	129	8	-0.21388	0.90406	0.95359	1.0	3222	1	0.26657
RVBD0796:RVBD0796	5	0.00026648	5.0768e-05	0.001252	130	3	-0.45806	0.39056	0.50427	1.0	1501	1	0.19437
RVBD1182:papA3	12	0.00029403	1.2987e-05	0.0004	131	8	-0.26752	0.99963	0.99999	1.0	3974	0	0
RVBD3220c:RVBD3220c	11	0.00030037	1.771e-05	0.00053	132	7	-0.33291	0.99999	1.0	1.0	4006	0	0
RVBD2200c:ctaC	80	0.0003092	1.1807e-06	4.2e-05	133	37	-0.43967	0.39059	0.90697	1.0	1503	7	0.26335
RVBD1662:pks8	27	0.00033239	8.2646e-06	0.000265	134	16	-0.27688	0.95169	0.99364	1.0	3493	2	0.15416
RVBD1565c:RVBD1565c	24	0.0003724	1.5349e-05	0.000466	135	14	-0.46159	0.97569	0.99331	1.0	3662	1	0.17501
RVBD2868c:gcpE	54	0.00037799	1.1807e-06	4.2e-05	136	26	-0.51177	0.23321	0.74378	1.0	1060	10	0.18206
RVBD0787A:RVBD0787A	10	0.00038141	3.8962e-05	0.001047	137	6	-0.65203	0.56425	0.76961	1.0	1998	1	0.39597
RVBD0005:gyrB	55	0.00038425	3.542e-06	0.000118	138	24	-0.43296	0.84285	0.99321	1.0	2937	3	0.13463
RVBD0489:gpm1	4	0.0003951	4.8407e-05	0.001201	139	3	-0.58193	0.78227	0.86565	1.0	2678	0	0
RVBD1417:RVBD1417	7	0.00039752	4.3684e-05	0.001159	140	5	-0.22453	0.60626	0.71408	1.0	2120	1	0.11287
RVBD2755c:hsdS.1	5	0.00042832	0.00010036	0.002226	141	5	-0.16282	0.99957	0.99997	1.0	3969	0	0
RVBD3716c:RVBD3716c	6	0.00044467	0.00011925	0.002538	142	6	-0.33026	0.99956	0.99997	1.0	3968	0	0
tRNA-Leu19:tRNA-Leu19	9	0.0004464	4.8407e-05	0.001201	143	5	-0.82929	0.034414	0.13086	1.0	371	1	0.33963
RVBD3404c:RVBD3404c	14	0.00044923	1.2987e-05	0.0004	144	7	-0.25077	0.98527	0.99644	1.0	3753	0	0
RVBD0547c:RVBD0547c	6	0.00045132	0.00011925	0.002538	145	4	-0.24599	0.92325	0.9687	1.0	3324	0	0
RVBD0929:pstC2	10	0.00045144	4.6046e-05	0.00117	146	8	-0.23807	0.99013	0.99811	1.0	3818	0	0
RVBD0214:fadD4	10	0.0004521	4.6046e-05	0.00117	147	7	-0.25888	0.70315	0.82484	1.0	2388	1	0.12776
RVBD1694:tlyA	7	0.00046081	4.6046e-05	0.00117	148	6	-0.49496	0.99896	0.99994	1.0	3937	0	0
RVBD3820c:papA2	12	0.00046635	2.4794e-05	0.000712	149	9	-0.17782	0.51351	0.74653	1.0	1855	1	0.073098
RVBD3923c:rnpA	4	0.00050306	7.6743e-05	0.001798	150	4	-0.53295	0.9995	0.99998	1.0	3965	0	0
RVBD1238:sugC	15	0.00050537	2.2432e-05	0.000653	151	7	-0.30507	0.50542	0.79532	1.0	1826	1	0.14037
RVBD1485:hemZ	71	0.00054421	1.1807e-06	4.2e-05	152	24	-0.36729	0.45184	0.92301	1.0	1671	10	0.15409
RVBD1907c:RVBD1907c	6	0.00054857	0.0001405	0.002902	153	2	-1.2464	0.84275	0.91424	1.0	2935	0	0
RVBD1752:RVBD1752	7	0.00055951	8.3827e-05	0.001942	154	6	-0.3207	0.86357	0.92826	1.0	3018	0	0
RVBD0104:RVBD0104	25	0.0005742	1.5349e-05	0.000466	155	15	-0.19567	0.92196	0.98685	1.0	3322	1	0.17506
RVBD1351:RVBD1351	5	0.00057468	0.00012633	0.002649	156	2	-0.53972	0.9098	0.96136	1.0	3260	0	0
RVBD2224c:caeA	13	0.00058985	3.4239e-05	0.000938	157	10	-0.25913	0.99327	0.99861	1.0	3861	0	0
RVBD1096:RVBD1096	15	0.00059691	2.9516e-05	0.000814	158	9	-0.29376	0.66209	0.86282	1.0	2258	2	0.14076
RVBD0879c:RVBD0879c	5	0.00059844	0.00012869	0.002685	159	4	-0.40608	0.9969	0.99963	1.0	3908	0	0
RVBD0056:rplI	6	0.00061811	0.00015703	0.003181	160	6	-0.34094	0.99938	0.99995	1.0	3960	0	0
RVBD3809c:glf	35	0.00062135	5.9033e-06	0.00019	161	18	-0.52217	0.71438	0.96171	1.0	2432	4	0.24861
RVBD1390:rpoZ	9	0.00067065	6.4936e-05	0.001538	162	5	-1.0046	0.087836	0.24571	1.0	599	2	0.25547
RVBD1824:RVBD1824	5	0.00068703	0.00017356	0.003482	163	5	-0.12755	0.99802	0.9998	1.0	3922	0	0
RVBD3895c:eccB2	10	0.00071457	7.4381e-05	0.001752	164	6	-0.39176	0.70402	0.82484	1.0	2391	1	0.17052
RVBD0114:gmhB	8	0.00071674	9.5633e-05	0.002156	165	3	-0.42288	0.56631	0.70883	1.0	2002	1	0.16649
RVBD0295c:RVBD0295c	8	0.00071934	9.5633e-05	0.002156	166	7	-0.13075	0.98703	0.99763	1.0	3778	0	0
RVBD2613c:RVBD2613c	4	0.00072337	0.00011452	0.002488	167	4	-0.46191	0.99928	0.99996	1.0	3953	0	0
RVBD3208:RVBD3208	8	0.00072684	9.5633e-05	0.002156	168	7	-0.2924	0.99983	0.99999	1.0	3983	0	0
RVBD0876c:RVBD0876c	14	0.00074892	3.66e-05	0.00099	169	9	-0.3993	0.94394	0.97511	1.0	3447	0	0
RVBD6024:tRNA-Leu	2	0.00077117	2.2432e-05	0.000653	170	2	-1.3881	0.99923	0.99998	1.0	3951	0	0
RVBD2973c:recG	21	0.0007814	4.1323e-05	0.001104	171	12	-0.32817	0.99937	0.99994	1.0	3958	0	0
RVBD1178:RVBD1178	8	0.00079917	0.00010744	0.002346	172	6	-0.30902	0.99914	0.99994	1.0	3942	0	0
RVBD2162c:PE-PGRS38	6	0.00082012	0.00019245	0.003806	173	5	-0.25453	0.72128	0.80851	1.0	2452	0	0
RVBD1283c:oppB	6	0.00085379	0.00019717	0.003881	174	4	-0.19809	0.98561	0.9973	1.0	3758	0	0
RVBD1645c:RVBD1645c	12	0.00085838	5.313e-05	0.001295	175	8	-0.19617	0.94888	0.97926	1.0	3471	0	0
RVBD0928:pstS3	9	0.00085905	9.7995e-05	0.002186	176	4	-0.31848	0.99578	0.9995	1.0	3895	0	0
RVBD3909:RVBD3909	185	0.00088014	1.1807e-06	4.2e-05	177	72	-0.36859	0.073017	0.56496	1.0	540	30	0.2218
RVBD0248c:RVBD0248c	6	0.00088891	0.00020425	0.003983	178	5	-0.30775	0.89332	0.94832	1.0	3158	0	0
RVBD0922:RVBD0922	7	0.00089109	0.00014522	0.00297	179	6	-0.18241	0.9587	0.98611	1.0	3532	0	0
RVBD2199c:RVBD2199c	7	0.00089486	0.00014522	0.00297	180	6	-0.67284	0.89702	0.95136	1.0	3181	0	0
RVBD0949:uvrD1	12	0.00089565	5.5491e-05	0.001345	181	9	-0.33693	0.99696	0.99959	1.0	3909	0	0
RVBD0310c:RVBD0310c	6	0.00089608	0.00020661	0.004011	182	5	-0.15154	0.99665	0.99957	1.0	3903	0	0
RVBD1057:RVBD1057	5	0.00091655	0.00020898	0.004038	183	4	-0.2264	0.9905	0.99841	1.0	3823	0	0
RVBD3240c:secA1	90	0.00092812	3.542e-06	0.000118	184	38	-0.47024	0.82411	0.9963	1.0	2853	9	0.15762
RVBD1490:RVBD1490	26	0.00097813	2.4794e-05	0.000712	185	12	-0.2879	0.86847	0.9785	1.0	3045	1	0.40646
RVBD0099:fadD10	18	0.00098855	6.2575e-05	0.001499	186	9	-0.19634	0.91035	0.96788	1.0	3264	1	0.20619
RVBD3910:RVBD3910	390	0.0010204	1.1807e-06	4.2e-05	187	143	-0.33013	0.57451	0.97379	1.0	2026	44	0.19736
RVBD0482:murB	38	0.001026	3.66e-05	0.00099	188	19	-0.54096	0.15688	0.57877	1.0	825	4	0.20322
RVBD3431c:RVBD3431c	10	0.0011144	0.00017828	0.00356	189	7	-0.24214	0.9945	0.99923	1.0	3878	0	0
RVBD2531c:RVBD2531c	26	0.0011324	2.9516e-05	0.000814	190	15	-0.22279	0.31379	0.70925	1.0	1294	2	0.22944
RVBD3236c:RVBD3236c	18	0.0011869	6.4936e-05	0.001538	191	10	-0.36111	0.99941	0.99994	1.0	3961	0	0
RVBD1449c:tkt	165	0.0012158	1.1807e-06	4.2e-05	192	67	-0.31232	0.14241	0.70704	1.0	770	22	0.24118
RVBD2285:RVBD2285	8	0.0012243	0.00021606	0.004137	193	5	-0.22334	0.99199	0.9989	1.0	3843	0	0
RVBD2206:RVBD2206	6	0.0012297	0.00030579	0.005527	194	5	-0.48213	0.99837	0.99984	1.0	3926	0	0
RVBD3663c:dppD	9	0.0012431	0.00027273	0.004994	195	7	-0.27885	0.81798	0.88954	1.0	2827	0	0
RVBD2111c:pup	12	0.0012859	9.7995e-05	0.002186	196	8	-0.3355	0.93742	0.97312	1.0	3419	0	0
RVBD0264c:RVBD0264c	5	0.0013325	0.00032468	0.005793	197	5	-0.13617	0.99867	0.99989	1.0	3933	0	0
RVBD0012:RVBD0012	7	0.0014287	0.00027273	0.004994	198	6	-0.18799	0.99974	0.99998	1.0	3978	0	0
RVBD0818:RVBD0818	8	0.0014399	0.00024912	0.004663	199	5	-0.28764	0.99805	0.99984	1.0	3923	0	0
RVBD1682:RVBD1682	11	0.0014417	0.00020425	0.003983	200	6	-0.3368	0.87508	0.93201	1.0	3077	0	0
RVBD1657:argR	6	0.0014821	0.00035066	0.006152	201	5	-0.4741	0.88484	0.94232	1.0	3116	0	0
RVBD0469:umaA	14	0.0015357	0.00012397	0.002612	202	9	-0.29528	0.24678	0.53882	1.0	1088	2	0.22969
